회사명,거래소코드,회계년도,당기순이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),자산(*)(요약)(IFRS)(백만원),자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS연결)(백만원)
(주)메디아나,041920,2014/12,3652,3629,37520,37023,10340,9727
(주)메디아나,041920,2015/12,7034,7083,44526,44441,9892,9535
(주)메디아나,041920,2016/12,8433,7955,52836,54287,9934,11538
(주)메디아나,041920,2017/12,4223,4005,55119,55899,7703,9056
(주)메디아나,041920,2018/12,4085,3241,56674,56785,5884,7345
(주)메디아나,041920,2019/12,6709,6745,64786,64761,7817,7823
(주)메디아나,041920,2020/12,11090,11241,76707,76762,8427,8453
(주)메디아나,041920,2021/12,9004,8774,90190,90170,11379,11433
(주)메디콕스,054180,2011/06,-13482,,49273,,33003,
(주)메디콕스,054180,2012/06,-6761,,48356,,38880,
(주)메디콕스,054180,2013/06,5902,,46423,,30982,
(주)메디콕스,054180,2014/06,1692,,45123,,28018,
(주)메디콕스,054180,2015/06,3611,,47650,,26908,
(주)메디콕스,054180,2016/06,1034,,47502,,25803,
(주)메디콕스,054180,2017/06,-12945,,55277,,36164,
(주)메디콕스,054180,2018/06,-1784,,52453,,33952,
(주)메디콕스,054180,2019/06,-2385,-2640,55810,56062,34743,34921
(주)메디콕스,054180,2020/12,-8788,-8583,83459,84890,46933,46992
(주)메디콕스,054180,2021/12,-22551,-23938,101974,102479,35772,36279
(주)메디톡스,086900,2011/12,7372,,52882,,11801,
(주)메디톡스,086900,2012/12,15437,,70534,,15344,
(주)메디톡스,086900,2013/12,12229,14304,76460,79414,17850,18729
(주)메디톡스,086900,2014/12,42581,43628,164170,168511,85702,86921
(주)메디톡스,086900,2015/12,40043,42293,196040,203552,87916,90069
(주)메디톡스,086900,2016/12,58025,59231,316198,324030,175359,176352
(주)메디톡스,086900,2017/12,69985,73167,372487,389129,182449,184419
(주)메디톡스,086900,2018/12,64478,69766,371314,395015,134256,137773
(주)메디톡스,086900,2019/12,20581,25563,388656,421530,149070,158849
(주)메디톡스,086900,2020/12,-28241,-30039,431506,467764,208971,222962
(주)메디톡스,086900,2021/12,107460,93263,547093,577698,158746,174134
(주)메디프론디비티,065650,2011/12,684,,38644,,843,
(주)메디프론디비티,065650,2012/12,-2149,,36481,,1030,
(주)메디프론디비티,065650,2013/12,-2015,,34718,,1234,
(주)메디프론디비티,065650,2014/12,-8502,,26482,,1541,
(주)메디프론디비티,065650,2015/12,-1708,,30839,,7041,
(주)메디프론디비티,065650,2016/12,-3961,,27753,,2180,
(주)메디프론디비티,065650,2017/12,-11452,,26244,,1494,
(주)메디프론디비티,065650,2018/12,-5563,,21570,,2374,
(주)메디프론디비티,065650,2019/12,-1779,,19460,,1770,
(주)메디프론디비티,065650,2020/12,-3521,-3521,45040,47217,17184,19361
(주)메디프론디비티,065650,2021/12,-6759,,49097,,6807,
(주)메지온,140410,2011/12,3204,,31582,,3413,
(주)메지온,140410,2012/12,2385,,67302,,3966,
(주)메지온,140410,2013/12,-831,,63340,,1163,
(주)메지온,140410,2014/12,-2568,,77875,,11724,
(주)메지온,140410,2015/12,4223,,103052,,40516,
(주)메지온,140410,2016/12,-12985,-12985,95164,95899,42355,43090
(주)메지온,140410,2017/12,-14882,-14882,69215,74038,16046,20869
(주)메지온,140410,2018/12,-16724,-18876,69570,75059,10099,17740
(주)메지온,140410,2019/12,-22472,-23251,53051,58874,7290,16044
(주)메지온,140410,2020/12,-16760,-13829,71357,75625,14547,18816
(주)메지온,140410,2021/12,-13603,-13603,81797,83935,19004,21141
(주)메카로,241770,2011/12,,,,,,
(주)메카로,241770,2012/12,,,,,,
(주)메카로,241770,2013/12,,,,,,
(주)메카로,241770,2014/12,349,,33451,,21944,
(주)메카로,241770,2015/12,4121,,40960,,20067,
(주)메카로,241770,2016/12,2926,,46394,,22626,
(주)메카로,241770,2017/12,32176,,139563,,19575,
(주)메카로,241770,2018/12,28770,28795,153155,153900,14986,14926
(주)메카로,241770,2019/12,8230,7850,155822,160151,14544,16279
(주)메카로,241770,2020/12,-1074,-3479,152125,155456,13623,17336
(주)메카로,241770,2021/12,7407,7724,162489,163089,14439,14831
(주)메타바이오메드,059210,2011/12,1735,1100,51986,53888,12078,14842
(주)메타바이오메드,059210,2012/12,2385,2218,70611,103430,28622,62544
(주)메타바이오메드,059210,2013/12,2835,2189,86018,116788,39567,72249
(주)메타바이오메드,059210,2014/12,1166,-4774,87002,115056,35139,70853
(주)메타바이오메드,059210,2015/12,806,970,78507,113784,27636,61782
(주)메타바이오메드,059210,2016/12,639,749,84517,120077,32926,67250
(주)메타바이오메드,059210,2017/12,-3897,-3972,85353,119665,38551,72388
(주)메타바이오메드,059210,2018/12,758,-1111,92744,97693,40074,46386
(주)메타바이오메드,059210,2019/12,4905,3573,100503,103292,43563,48430
(주)메타바이오메드,059210,2020/12,-4449,-4090,104980,107856,53704,58331
(주)메타바이오메드,059210,2021/12,6705,9662,97302,103128,38351,43030
(주)멕아이씨에스,058110,2015/12,2597,,21693,,11440,
(주)멕아이씨에스,058110,2016/12,-1343,-1812,25443,25035,15152,15172
(주)멕아이씨에스,058110,2017/12,-1307,-1959,23671,22743,14687,14846
(주)멕아이씨에스,058110,2018/12,-2809,-2756,22419,24439,16234,18957
(주)멕아이씨에스,058110,2019/12,-1000,-1689,23150,24850,17562,20661
(주)멕아이씨에스,058110,2020/12,24440,24144,69577,70586,29038,30964
(주)멕아이씨에스,058110,2021/12,10464,9080,92729,96738,18827,25145
(주)멜파스,096640,2011/12,14908,,206313,,65728,
(주)멜파스,096640,2012/12,13896,,337616,,177535,
(주)멜파스,096640,2013/12,-16076,,323147,,176950,
(주)멜파스,096640,2014/12,-27549,,218188,,99588,
(주)멜파스,096640,2015/12,-39850,,154131,,77893,
(주)멜파스,096640,2016/12,1342,,152387,,57540,
(주)멜파스,096640,2017/12,-31540,,120392,,51255,
(주)멜파스,096640,2018/12,-30900,,85345,,47561,
(주)멜파스,096640,2019/12,-11767,-11767,79763,79763,49663,49663
(주)멜파스,096640,2020/12,-11983,-11983,65332,65335,32326,32329
(주)멜파스,096640,2021/12,-13368,-13368,61749,61753,25165,25169
(주)모다,149940,2011/12,6527,,20672,,8014,
(주)모다,149940,2012/12,1108,,24242,,3421,
(주)모다,149940,2013/12,716,,24291,,2667,
(주)모다,149940,2014/12,-6414,,26955,,9775,
(주)모다,149940,2015/12,-3146,,28990,,13829,
(주)모다,149940,2016/12,-353,2703,107588,223205,69579,154362
(주)모다,149940,2017/12,-37348,-43385,190649,385010,137782,279648
(주)모다,149940,2018/12,-18091,-5819,54679,229972,42007,169055
(주)모다,149940,2019/12,-14323,-20195,41320,149967,42659,121917
(주)모다이노칩,080420,2011/12,17929,17657,101633,101031,30225,30053
(주)모다이노칩,080420,2012/12,14499,14314,106349,105566,23191,23118
(주)모다이노칩,080420,2013/12,18676,18580,115564,114704,12965,12891
(주)모다이노칩,080420,2014/12,17063,18387,128619,129108,20851,20784
(주)모다이노칩,080420,2015/12,11415,11213,124120,124531,10556,10612
(주)모다이노칩,080420,2016/12,21480,21706,554196,587889,295986,337250
(주)모다이노칩,080420,2017/12,37314,38919,563331,655118,279284,364049
(주)모다이노칩,080420,2018/12,24519,25660,542613,644228,198990,292605
(주)모다이노칩,080420,2019/12,5020,6174,754509,897502,409894,538678
(주)모다이노칩,080420,2020/12,8721,11896,775839,890906,422795,516931
(주)모다이노칩,080420,2021/12,11689,11234,828548,952690,468211,575527
(주)모두투어네트워크,080160,2011/12,13256,13798,129028,135617,57897,62130
(주)모두투어네트워크,080160,2012/12,17260,17644,143328,148779,61390,64575
(주)모두투어네트워크,080160,2013/12,17819,15273,147490,152329,57406,62553
(주)모두투어네트워크,080160,2014/12,17114,14038,174835,224324,73891,115246
(주)모두투어네트워크,080160,2015/12,12856,11323,168429,182492,67044,84701
(주)모두투어네트워크,080160,2016/12,19391,15880,198955,210377,90669,109600
(주)모두투어네트워크,080160,2017/12,23178,24196,254950,338240,115214,177076
(주)모두투어네트워크,080160,2018/12,17268,12178,257528,334585,114301,175270
(주)모두투어네트워크,080160,2019/12,4111,4147,262603,420625,126327,268101
(주)모두투어네트워크,080160,2020/12,-65425,-64711,147673,256641,83378,175941
(주)모두투어네트워크,080160,2021/12,-4892,18493,114531,258214,54121,156517
(주)모린스,110310,2011/12,-22917,,70200,,30374,
(주)모린스,110310,2012/12,-21281,,88553,,65054,
(주)모린스,110310,2013/12,-29162,-29162,66406,66406,71506,71506
(주)모베이스,101330,2011/12,1083,3835,102135,126176,36490,58978
(주)모베이스,101330,2012/12,3093,18469,89878,131757,21140,47950
(주)모베이스,101330,2013/12,13209,24342,112791,167705,30840,60745
(주)모베이스,101330,2014/12,11319,34572,107742,180852,15720,38903
(주)모베이스,101330,2015/12,8912,29490,108268,199989,8451,26854
(주)모베이스,101330,2016/12,7777,31534,113669,247707,6091,40557
(주)모베이스,101330,2017/12,7750,15392,124152,250446,12704,43478
(주)모베이스,101330,2018/12,11481,20997,142758,299284,22247,74257
(주)모베이스,101330,2019/12,18813,46530,183625,991473,46598,647806
(주)모베이스,101330,2020/12,15280,-22480,197040,965929,44733,629477
(주)모베이스,101330,2021/12,17409,7647,207537,1011618,39819,649825
(주)모베이스전자,012860,2011/12,3463,12971,307864,380125,206281,257059
(주)모베이스전자,012860,2012/12,-10716,4080,315140,422183,227455,303605
(주)모베이스전자,012860,2013/12,3914,21281,342132,450981,252018,316766
(주)모베이스전자,012860,2014/12,5324,32528,351321,496070,256359,334010
(주)모베이스전자,012860,2015/12,11589,21305,420981,583109,315115,405673
(주)모베이스전자,012860,2016/12,13019,17376,511446,645937,377161,457605
(주)모베이스전자,012860,2017/12,-29772,-43561,469397,576155,367134,438246
(주)모베이스전자,012860,2018/12,-2390,-16906,521893,635384,415055,505217
(주)모베이스전자,012860,2019/12,-8422,-9949,562808,673938,421933,512493
(주)모베이스전자,012860,2020/12,-10192,-16960,545537,667296,406832,508015
(주)모베이스전자,012860,2021/12,-869,5589,518312,722488,359879,535812
(주)모비데이즈,363260,2020/12,,,,,,
(주)모비데이즈,363260,2021/12,,,,,,
(주)모비릭스,348030,2016/12,,,,,,
(주)모비릭스,348030,2017/12,,,,,,
(주)모비릭스,348030,2018/12,5272,,21338,,3882,
(주)모비릭스,348030,2019/12,6189,,27543,,2583,
(주)모비릭스,348030,2020/12,8155,,40751,,5716,
(주)모비릭스,348030,2021/12,9952,9945,80501,80494,6890,6890
(주)모비스,250060,2016/12,,,,,,
(주)모비스,250060,2017/12,-2729,,18035,,988,
(주)모비스,250060,2018/12,-255,-354,27489,27599,3158,3171
(주)모비스,250060,2019/12,-307,-560,27232,42509,3200,8944
(주)모비스,250060,2020/12,-2304,123,28257,47066,6538,13667
(주)모비스,250060,2021/12,-4579,-1618,33438,69920,12628,18215
(주)모아데이타,288980,2018/12,,,,,,
(주)모아데이타,288980,2019/12,,,,,,
(주)모아데이타,288980,2020/12,2093,,19309,,13670,
(주)모아데이타,288980,2021/12,1083,,24879,,5538,
(주)모코엠시스,333050,2019/12,,,,,,
(주)모코엠시스,333050,2020/12,,,,,,
(주)모코엠시스,333050,2021/12,,,,,,
(주)모헨즈,006920,2011/12,216,1030,22766,58299,13714,42696
(주)모헨즈,006920,2012/12,392,2065,19950,55238,10574,37976
(주)모헨즈,006920,2013/12,786,2845,21858,60753,11672,40746
(주)모헨즈,006920,2014/12,864,3901,25391,71806,14533,48207
(주)모헨즈,006920,2015/12,387,3608,26760,75913,15794,49231
(주)모헨즈,006920,2016/12,204,1838,27642,79698,16466,51072
(주)모헨즈,006920,2017/12,349,2445,26072,83268,14598,52088
(주)모헨즈,006920,2018/12,1966,1540,29468,67384,15920,38748
(주)모헨즈,006920,2019/12,654,639,25718,58143,11508,28937
(주)모헨즈,006920,2020/12,159,177,22805,53726,7981,23846
(주)모헨즈,006920,2021/12,-296,92,22173,50427,7972,20437
(주)무궁화인포메이션테크놀로지,038340,2011/12,-8736,-38337,32798,32220,25865,25865
(주)무궁화인포메이션테크놀로지,038340,2012/12,-4385,-3904,34875,37496,24943,27467
(주)무궁화인포메이션테크놀로지,038340,2013/12,-6668,-7037,19949,34569,14436,29366
(주)무궁화인포메이션테크놀로지,038340,2014/12,-12268,-11778,18442,22409,5236,8317
(주)무궁화인포메이션테크놀로지,038340,2015/12,-5483,-6293,21973,24334,4073,6043
(주)무궁화인포메이션테크놀로지,038340,2016/12,-11696,-12045,29087,29909,14463,15563
(주)무궁화인포메이션테크놀로지,038340,2017/12,-12901,-12993,17334,18192,13168,14398
(주)무궁화인포메이션테크놀로지,038340,2018/12,-786,-907,17457,17915,7457,8409
(주)무궁화인포메이션테크놀로지,038340,2019/12,-9003,-8597,48134,54578,11283,17430
(주)무궁화인포메이션테크놀로지,038340,2020/12,-13326,-16098,51410,57008,23771,30463
(주)무궁화인포메이션테크놀로지,038340,2021/12,-8293,-7298,17011,25130,17804,24808
(주)미래SCI,028040,2011/12,-6092,-6034,59236,59255,36146,36147
(주)미래SCI,028040,2012/12,-15632,-15815,45846,45860,38876,38875
(주)미래SCI,028040,2013/12,-5443,-5472,45377,45391,30532,30533
(주)미래SCI,028040,2014/12,-10976,-10890,39583,39598,28355,28360
(주)미래SCI,028040,2015/12,-4283,-4298,43847,43847,31768,31877
(주)미래SCI,028040,2016/12,-7292,-7292,43247,45423,26862,29038
(주)미래SCI,028040,2017/12,-6665,-6665,50374,52361,32068,34054
(주)미래SCI,028040,2018/12,-21759,-21344,60539,66163,37523,42731
(주)미래SCI,028040,2019/12,-20090,-20619,48377,54405,31347,37488
(주)미래생명자원,218150,2015/12,,,,,,
(주)미래생명자원,218150,2016/12,,,,,,
(주)미래생명자원,218150,2017/12,-1789,-2001,28669,30960,4035,6297
(주)미래생명자원,218150,2018/12,1757,1776,30127,34085,1758,5663
(주)미래생명자원,218150,2019/12,1052,1030,34097,38519,4472,8858
(주)미래생명자원,218150,2020/12,1023,953,33885,39064,3294,8377
(주)미래생명자원,218150,2021/12,1136,1079,51861,55390,18846,22331
(주)미래자원엠엘,233190,2011/12,,,,,,
(주)미래자원엠엘,233190,2012/12,,,,,,
(주)미래자원엠엘,233190,2013/12,,,,,,
(주)미래자원엠엘,233190,2014/12,,,,,,
(주)미래자원엠엘,233190,2015/12,,,,,,
(주)미래자원엠엘,233190,2016/12,1687,1694,21381,23262,5354,6956
(주)미래컴퍼니,049950,2011/12,14655,13618,102341,102459,39206,42887
(주)미래컴퍼니,049950,2012/12,12906,12810,108970,111468,38258,40525
(주)미래컴퍼니,049950,2013/12,-1872,-1151,85430,88595,17301,19521
(주)미래컴퍼니,049950,2014/12,-6521,-7324,80877,83231,19418,21644
(주)미래컴퍼니,049950,2015/12,3223,3316,87502,89399,23028,24748
(주)미래컴퍼니,049950,2016/12,6489,7320,97079,99551,26782,28240
(주)미래컴퍼니,049950,2017/12,27482,28168,161328,164649,64171,65802
(주)미래컴퍼니,049950,2018/12,19060,19750,138548,141861,37592,38496
(주)미래컴퍼니,049950,2019/12,11572,11960,129827,133768,19745,20860
(주)미래컴퍼니,049950,2020/12,-15151,-14479,118053,122206,24822,25451
(주)미래컴퍼니,049950,2021/12,7336,6427,157237,160688,55759,56646
(주)미래테크놀로지,213090,2014/12,3897,,17008,,1614,
(주)미래테크놀로지,213090,2015/12,4336,,44971,,2023,
(주)미래테크놀로지,213090,2016/12,4053,,47606,,1644,
(주)미래테크놀로지,213090,2017/12,4411,4896,58597,100336,1877,25545
(주)미래테크놀로지,213090,2018/12,232,-695,56907,93324,1718,20499
(주)미래테크놀로지,213090,2019/12,3569,3675,60574,108769,3472,34160
(주)미래테크놀로지,213090,2020/12,2448,-932,61196,126720,1646,35122
(주)미성포리테크,094700,2011/12,-28776,-27185,67675,87095,73901,91889
(주)미코,059090,2011/12,-1514,-3694,120540,154835,67196,108923
(주)미코,059090,2012/12,1078,4143,126737,155497,71464,105392
(주)미코,059090,2013/12,-19198,-26962,102181,162860,61028,119467
(주)미코,059090,2014/12,1593,386,81050,153113,39952,97884
(주)미코,059090,2015/12,515,6595,86231,159737,40524,94729
(주)미코,059090,2016/12,-1505,5614,84702,166969,37609,88115
(주)미코,059090,2017/12,5594,19070,95824,202082,38386,85232
(주)미코,059090,2018/12,5671,32320,120303,332054,57648,183673
(주)미코,059090,2019/12,4355,21976,135623,404978,69596,236191
(주)미코,059090,2020/12,-6136,26608,139318,519003,86322,284480
(주)미코,059090,2021/12,52297,21812,330806,721538,120585,342067
(주)미코바이오메드,214610,2013/12,,,,,,
(주)미코바이오메드,214610,2014/12,-5266,,7449,,18028,
(주)미코바이오메드,214610,2015/12,-6679,,10515,,5614,
(주)미코바이오메드,214610,2016/12,-4800,,9480,,5655,
(주)미코바이오메드,214610,2017/12,-13001,,16443,,13024,
(주)미코바이오메드,214610,2018/12,-8866,-8038,23105,24878,17521,18459
(주)미코바이오메드,214610,2019/12,-13172,-14639,24963,25031,23294,24030
(주)미코바이오메드,214610,2020/12,-6853,-5776,70089,70960,14471,15017
(주)미코바이오메드,214610,2021/12,-10704,-10585,87756,88677,36145,36444
(주)미투온,201490,2012/12,,,,,,
(주)미투온,201490,2013/12,,,,,,
(주)미투온,201490,2016/12,2004,3096,45084,47340,483,1834
(주)미투온,201490,2017/12,545,3057,125030,149419,70942,83900
(주)미투온,201490,2018/12,-1048,23341,100463,152485,45989,61180
(주)미투온,201490,2019/12,-2927,27868,100407,175120,48788,76357
(주)미투온,201490,2020/12,5111,29424,90106,217696,33204,52559
(주)미투온,201490,2021/12,3725,25880,91022,224200,32399,48791
(주)바른손,018700,2011/03,4648,4085,72601,76283,23911,28162
(주)바른손,018700,2012/03,-9660,-12656,70724,72026,26964,31932
(주)바른손,018700,2013/03,-15666,-15833,58293,60227,26601,31045
(주)바른손,018700,2014/03,-10018,-11300,54206,55216,25182,30065
(주)바른손,018700,2015/03,-23071,-20342,25693,26672,16548,18413
(주)바른손,018700,2016/03,8919,8337,28014,29041,7229,10275
(주)바른손,018700,2017/03,-902,-1287,40475,40851,2608,4551
(주)바른손,018700,2018/03,-5642,-5723,38500,41829,2638,10961
(주)바른손,018700,2019/03,-7076,-10711,37155,39244,3034,12235
(주)바른손,018700,2020/03,-14112,-14445,54160,54993,5833,7182
(주)바른손,018700,2021/12,17131,15675,77361,78809,10044,11300
(주)바른손이앤에이,035620,2011/12,1765,-562,34358,34607,11469,13079
(주)바른손이앤에이,035620,2012/12,2507,6412,38597,41503,8648,9916
(주)바른손이앤에이,035620,2013/12,-4976,-8151,44090,43722,16428,17671
(주)바른손이앤에이,035620,2014/12,-22679,-24014,36408,34440,12780,13731
(주)바른손이앤에이,035620,2015/12,-1698,-452,47499,47833,17699,18305
(주)바른손이앤에이,035620,2016/12,25074,33428,76120,68782,19483,23545
(주)바른손이앤에이,035620,2017/12,-14939,-31398,58623,72074,15601,34780
(주)바른손이앤에이,035620,2018/12,67121,80875,111897,113995,12876,23264
(주)바른손이앤에이,035620,2019/12,-18219,-24053,106761,103169,21853,32171
(주)바른손이앤에이,035620,2020/12,1929,-7569,117477,104822,21897,31962
