회사명,거래소코드,회계년도,자본금회전률(IFRS),유형자산회전율(IFRS),재고자산회전률(IFRS),자기자본회전률(IFRS),타인자본회전률(IFRS),총자본회전률(IFRS),자본금회전률(IFRS연결),유형자산회전율(IFRS연결),재고자산회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),총자본회전률(IFRS연결)
(주)글로벌스탠다드테크놀로지,083450,2016/12,17.57,3.85,5.93,1.59,4.49,1.18,19.49,3.65,5.55,1.55,4.36,1.14
(주)글로벌스탠다드테크놀로지,083450,2017/12,33.22,6.07,8.29,2.57,6.58,1.85,34.95,5.38,7.1,2.34,6.17,1.7
(주)글로벌스탠다드테크놀로지,083450,2018/12,24.82,3.87,7.74,1.65,6.32,1.31,27.87,3.56,6.28,1.58,5.99,1.25
(주)글로벌스탠다드테크놀로지,083450,2019/12,32.36,4.94,10.14,1.85,6.63,1.45,36.11,4.37,8.34,1.78,6.39,1.39
(주)글로벌스탠다드테크놀로지,083450,2020/12,33.09,5.27,8.06,1.63,5.81,1.27,35.82,4.41,6.95,1.54,5.42,1.2
(주)글로벌스탠다드테크놀로지,083450,2021/12,62.19,9.15,11.84,2.56,8.25,1.95,65.36,7.24,9.83,2.3,7.34,1.75
(주)금빛,045890,2011/12,4.34,1.13,2.13,0.98,0.68,0.4,4.99,1.26,1.51,1.07,0.72,0.43
(주)금빛,045890,2012/12,5.84,1.74,5.96,1.62,1.31,0.72,5.64,1.65,3.52,1.69,1.17,0.69
(주)금빛,045890,2013/12,5.95,1.79,7.2,1.61,1.38,0.74,6.94,2.07,5.11,2.09,1.5,0.87
(주)금빛,045890,2014/12,6.03,1.83,6.24,1.67,1.26,0.72,6.49,1.96,4.57,1.86,1.33,0.78
(주)금빛,045890,2015/12,6.27,1.92,5.94,1.69,1.27,0.72,6.65,2.01,4.17,1.81,1.34,0.77
(주)금빛,045890,2016/12,5.23,1.64,5.72,1.31,1.12,0.6,5.88,1.82,3.99,1.49,1.26,0.68
(주)금빛,045890,2017/12,5.03,1.65,5.1,1.29,1.06,0.58,5.57,1.8,3.83,1.49,1.19,0.66
(주)금빛,045890,2018/12,3.81,1.07,3.72,1,0.82,0.45,4.02,1.12,2.92,1.12,0.9,0.5
(주)금빛,045890,2019/12,3.41,1.01,5.05,1.3,0.87,0.52,3.62,1.05,4.18,1.45,0.94,0.57
(주)금빛,045890,2020/12,1.32,0.7,4.76,0.86,0.56,0.34,1.44,0.69,4.51,1.01,0.57,0.36
(주)금오하이텍,165270,2011/12,,,,,,,,,,,,
(주)금오하이텍,165270,2012/12,,,,,,,,,,,,
(주)금오하이텍,165270,2013/12,,,,,,,,,,,,
(주)금오하이텍,165270,2014/12,,,,,,,,,,,,
(주)금오하이텍,165270,2015/12,,,,,,,,,,,,
(주)금오하이텍,165270,2016/12,,,,,,,,,,,,
(주)금화피에스시,036190,2011/12,27.58,7.59,0,1.17,4.69,0.94,,,,,,
(주)금화피에스시,036190,2012/12,36.07,8.05,0,1.28,6.98,1.08,,,,,,
(주)금화피에스시,036190,2013/12,52.21,10.93,0,1.52,8.91,1.3,55.37,10.69,784,1.41,6.56,1.16
(주)금화피에스시,036190,2014/12,55.65,10.75,0,1.39,8.05,1.19,63.21,10.89,439.64,1.51,7.61,1.26
(주)금화피에스시,036190,2015/12,65.64,11.1,0,1.46,7.53,1.23,78.66,10.75,385.84,1.67,7.32,1.36
(주)금화피에스시,036190,2016/12,67.18,10.65,0,1.33,5.73,1.08,78.34,9.18,334.63,1.48,5.45,1.16
(주)금화피에스시,036190,2017/12,58.33,9.59,0,1.04,4.52,0.85,68.59,7.92,220.32,1.17,4.39,0.92
(주)금화피에스시,036190,2018/12,67.37,11.52,0,1.04,5.7,0.88,77.78,9.16,214.5,1.15,5.23,0.94
(주)금화피에스시,036190,2019/12,59.73,10.25,0,0.82,6.14,0.72,69.81,8.46,177.69,0.91,4.98,0.77
(주)금화피에스시,036190,2020/12,68.6,11.72,0,0.89,7.68,0.79,78.45,9.71,187.51,0.95,5.97,0.82
(주)금화피에스시,036190,2021/12,68.66,11.6,0,0.84,8.46,0.77,79.58,8.77,148.57,0.87,7.16,0.78
(주)기가레인,049080,2013/12,11.78,1.91,8.84,1.5,1.56,0.77,11.88,1.87,8.86,1.52,1.58,0.77
(주)기가레인,049080,2014/12,11.34,1.66,8.73,1.37,1.64,0.75,11.37,1.64,8.63,1.39,1.64,0.75
(주)기가레인,049080,2015/12,6.92,0.9,6.79,0.86,0.88,0.43,6.96,0.89,6.27,0.87,0.87,0.43
(주)기가레인,049080,2016/12,7.95,1.01,11.2,1.15,0.79,0.47,8.52,1.04,9.45,1.22,0.82,0.49
(주)기가레인,049080,2017/12,5.42,1.35,6.37,1.23,0.96,0.54,6.04,1.43,6.24,1.37,1.05,0.59
(주)기가레인,049080,2018/12,4.63,1.93,3.94,1.47,1.15,0.64,5.04,2,4.05,1.59,1.23,0.69
(주)기가레인,049080,2019/12,2.47,1.31,2.49,1.34,0.64,0.43,2.84,1.39,2.65,1.51,0.73,0.49
(주)기가레인,049080,2020/12,1.22,1.04,3.6,0.96,0.55,0.35,1.42,1.05,3.27,1.13,0.62,0.4
(주)기가레인,049080,2021/12,1.82,2.51,10.29,1.21,1.71,0.71,1.89,1.95,7.01,1.27,1.58,0.71
(주)기산텔레콤,035460,2011/12,5.07,43.66,3.19,0.99,1.32,0.57,9.16,4.67,3.45,1.65,1.27,0.72
(주)기산텔레콤,035460,2012/12,6.87,100.53,6.06,1.48,2.49,0.93,10.37,9.16,4.64,2.27,1.58,0.93
(주)기산텔레콤,035460,2013/12,6.75,86.66,8.62,1.38,2.86,0.93,11.08,34.94,5.59,2.34,1.89,1.05
(주)기산텔레콤,035460,2014/12,5.8,76.07,7.33,1.15,2.13,0.75,10.39,34.67,4.01,1.99,1.82,0.95
(주)기산텔레콤,035460,2015/12,6.36,99.01,8.81,1.22,2.77,0.85,11.1,37.38,3.97,1.97,2.17,1.03
(주)기산텔레콤,035460,2016/12,3.41,64.26,5.31,0.65,1.98,0.49,8.17,27.64,3.33,1.44,1.74,0.79
(주)기산텔레콤,035460,2017/12,4.06,82.88,4.81,0.81,3.14,0.65,8.71,28.83,3.29,1.7,1.83,0.88
(주)기산텔레콤,035460,2018/12,3.41,85.27,4.18,0.77,3.53,0.63,7.74,28.66,2.78,1.69,1.89,0.89
(주)기산텔레콤,035460,2019/12,4.19,9.93,8.57,1.01,4.49,0.82,9.2,12.03,3.39,2.02,2.37,1.09
(주)기산텔레콤,035460,2020/12,3.68,4.54,10.21,0.87,2.48,0.65,9.44,7.59,3.54,1.97,2.03,1
(주)기산텔레콤,035460,2021/12,2.49,2.98,10.2,0.63,1.64,0.46,8.49,7,3.46,1.78,1.72,0.88
(주)까스텔바작,308100,2016/12,,,,,,,,,,,,
(주)까스텔바작,308100,2017/12,83.29,35.06,2.38,1.59,6.97,1.3,84.15,30.38,2.54,1.73,5.4,1.31
(주)까스텔바작,308100,2018/12,46.05,40.6,2.63,1.6,6.67,1.29,46.17,39.96,2.64,1.61,6.27,1.28
(주)까스텔바작,308100,2019/12,25.74,36.87,2.25,1.15,6.02,0.97,25.83,34.4,2.26,1.17,5.65,0.97
(주)까스텔바작,308100,2020/12,20.35,26.92,1.85,0.85,4.27,0.71,20.4,24.39,1.86,0.85,3.9,0.7
(주)까스텔바작,308100,2021/12,20.26,17.06,2.12,0.88,2.08,0.62,22.64,18.04,2.34,0.99,2.19,0.68
(주)꿈비,407400,2021/12,,,,,,,,,,,,
(주)나노,187790,2014/12,,,,,,,,,,,,
(주)나노,187790,2015/12,6.26,0.63,1.28,0.47,0.37,0.21,12.57,0.68,1.5,0.7,0.53,0.3
(주)나노,187790,2016/12,6.97,0.83,1.92,0.63,0.52,0.28,18.18,1.06,2.69,1.25,0.91,0.53
(주)나노,187790,2017/12,8.74,1.54,4.18,0.93,1.14,0.51,21.34,1.58,3.96,1.85,1.53,0.84
(주)나노,187790,2018/12,4.32,2.01,4.68,0.84,1.55,0.54,10.34,1.71,3.69,1.57,1.72,0.82
(주)나노,187790,2019/12,3.1,2.46,4.5,0.83,1.63,0.55,5.94,1.5,3.28,1.21,1.43,0.66
(주)나노,187790,2020/12,2.82,2.43,4.35,0.8,1.41,0.51,3.67,1.23,3.07,0.83,0.85,0.42
(주)나노,187790,2021/12,2.72,2.47,4.64,0.99,1.29,0.56,3.88,1.75,5.24,1.19,1.09,0.57
(주)나노브릭,286750,2015/12,,,,,,,,,,,,
(주)나노브릭,286750,2016/12,,,,,,,,,,,,
(주)나노브릭,286750,2017/12,1.78,0.53,4.91,14.55,0.34,0.33,1.78,0.53,4.92,8.15,0.34,0.33
(주)나노브릭,286750,2018/12,2.14,0.59,5.12,7.43,0.42,0.4,2.14,0.59,5.12,6.36,0.42,0.39
(주)나노브릭,286750,2019/12,1.96,0.62,4.43,0.99,0.58,0.36,1.96,0.62,4.43,0.99,0.58,0.36
(주)나노브릭,286750,2020/12,1.9,0.8,4.15,0.61,0.94,0.37,,,,,,
(주)나노브릭,286750,2021/12,1.52,0.74,3,0.53,0.49,0.25,,,,,,
(주)나노신소재,121600,2011/12,10.65,1.61,1.58,0.8,1.73,0.55,10.65,1.61,1.58,0.8,1.73,0.55
(주)나노신소재,121600,2012/12,6.54,1.08,0.88,0.41,1.78,0.33,6.54,1.08,0.88,0.41,1.78,0.33
(주)나노신소재,121600,2013/12,7.42,1.31,0.99,0.47,2.51,0.39,7.47,1.31,1,0.47,2.52,0.4
(주)나노신소재,121600,2014/12,7.72,1.47,0.96,0.47,2.83,0.4,7.72,1.46,0.96,0.47,2.83,0.4
(주)나노신소재,121600,2015/12,9.54,2.28,1.43,0.64,4.58,0.56,9.54,2.27,1.43,0.64,4.39,0.56
(주)나노신소재,121600,2016/12,7.58,2.16,1.4,0.54,5.34,0.49,7.58,2.16,1.4,0.54,5.07,0.49
(주)나노신소재,121600,2017/12,8.4,2.37,1.5,0.57,7.18,0.53,8.4,2.36,1.5,0.57,7.18,0.53
(주)나노신소재,121600,2018/12,9.63,2.56,1.47,0.61,6.83,0.56,9.63,2.55,1.47,0.61,6.67,0.56
(주)나노신소재,121600,2019/12,9.01,2.37,1.26,0.54,5.67,0.49,9.01,2.37,1.26,0.54,5.51,0.49
(주)나노신소재,121600,2020/12,8.95,1.98,1.42,0.52,4.35,0.47,8.95,1.94,1.42,0.52,4.3,0.47
(주)나노신소재,121600,2021/12,11.28,2.14,1.95,0.64,3.44,0.54,11.26,2.03,1.94,0.64,3.4,0.54
(주)나노엔텍,039860,2011/12,1.41,1.38,3.34,0.45,0.92,0.3,1.35,1.34,3.48,0.46,0.63,0.26
(주)나노엔텍,039860,2012/12,1.39,1.18,3.25,0.52,0.64,0.29,1.38,1.03,2.85,0.58,0.63,0.3
(주)나노엔텍,039860,2013/12,1.95,1.48,4.2,0.79,0.89,0.42,1.95,1.49,3.98,0.82,0.89,0.43
(주)나노엔텍,039860,2014/12,1.91,1.65,4.57,0.64,1.4,0.44,1.84,1.59,3.74,0.66,1.35,0.44
(주)나노엔텍,039860,2015/12,1.59,1.51,4.82,0.43,2.16,0.36,2.12,1.86,4.39,0.67,2.25,0.52
(주)나노엔텍,039860,2016/12,1.63,1.41,4.55,0.52,1.34,0.37,1.82,1.47,3.6,0.69,1.29,0.45
(주)나노엔텍,039860,2017/12,1.81,1.5,3.98,0.81,1.14,0.47,1.95,1.61,3.82,0.97,1.23,0.54
(주)나노엔텍,039860,2018/12,1.96,1.81,4.36,0.76,1.95,0.55,2.03,1.88,4.24,0.88,2.01,0.61
(주)나노엔텍,039860,2019/12,1.9,1.92,4.39,0.6,4.05,0.52,1.99,2.01,4,0.69,4.16,0.59
(주)나노엔텍,039860,2020/12,2.06,2.17,4.19,0.58,4.55,0.52,2.21,2.32,3.84,0.68,4.55,0.59
(주)나노엔텍,039860,2021/12,2.55,2.35,4.52,0.65,4.29,0.56,2.67,2.45,4.17,0.73,4.1,0.62
(주)나노트로닉스,010670,2011/12,2.7,127.79,5.36,0.68,0.77,0.36,2.72,17.03,5.31,0.81,0.66,0.36
(주)나노트로닉스,010670,2012/12,2.89,176.68,5.52,0.76,0.74,0.38,2.93,32.19,5.84,0.9,0.68,0.39
(주)나래나노텍,137080,2011/12,,,,,,,,,,,,
(주)나래나노텍,137080,2012/12,,,,,,,,,,,,
(주)나래나노텍,137080,2013/12,,,,,,,,,,,,
(주)나래나노텍,137080,2014/12,,,,,,,,,,,,
(주)나래나노텍,137080,2015/12,,,,,,,,,,,,
(주)나래나노텍,137080,2016/12,,,,,,,,,,,,
(주)나래나노텍,137080,2017/12,18.38,1.42,7.9,1.86,1.17,0.72,,,,,,
(주)나래나노텍,137080,2018/12,18.26,1.43,8.85,1.78,1.3,0.75,,,,,,
(주)나래나노텍,137080,2019/12,8.25,0.67,3.15,0.86,0.6,0.35,,,,,,
(주)나래나노텍,137080,2020/12,15.88,1.26,4.41,1.83,1.04,0.66,15.88,1.22,4.22,1.8,1.02,0.65
(주)나래나노텍,137080,2021/12,25.92,1.89,10.63,2.49,1.61,0.98,25.93,1.89,10.63,2.49,1.61,0.98
(주)나무가,190510,2011/12,,,,,,,,,,,,
(주)나무가,190510,2012/12,78.88,39.37,4353.66,50.04,1.32,1.29,124.27,7.75,5.61,47.41,1.37,1.33
(주)나무가,190510,2013/12,181.81,95.25,839,24.02,3.87,3.34,219.16,15.24,12.79,23.64,3.21,2.82
(주)나무가,190510,2014/12,147.22,78.12,302.75,11.44,2.93,2.33,165.76,7.92,8.41,12.09,2.29,1.93
(주)나무가,190510,2015/12,207.14,130.23,276.1,8.3,3.94,2.67,253.44,9.48,12,10.14,3.11,2.38
(주)나무가,190510,2016/12,100.95,50.39,153.94,2.9,2.88,1.44,155.82,5.48,9.53,4.43,2.19,1.46
(주)나무가,190510,2017/12,89.18,37.83,278.4,3.41,3.79,1.8,135.63,4.51,9.65,5.04,2.18,1.52
(주)나무가,190510,2018/12,104.51,46.42,808.05,5.99,4.69,2.63,163.74,5.98,17.01,9.48,3.21,2.4
(주)나무가,190510,2019/12,143.89,67.85,60.61,6.25,3.75,2.34,189.19,5.74,14.35,9.09,3.1,2.31
(주)나무가,190510,2020/12,140.05,93.99,83.69,7.71,3.57,2.44,184.48,6.24,14.16,12.39,3.47,2.71
(주)나무가,190510,2021/12,65.28,60.23,973.31,6.29,3.44,2.22,71.14,6.13,12,8.8,4.32,2.9
(주)나스미디어,089600,2011/12,12.62,31.68,0,0.75,0.39,0.26,,,,,,
(주)나스미디어,089600,2012/12,8.06,45.38,0,0.57,0.47,0.26,,,,,,
(주)나스미디어,089600,2013/12,6.1,59.5,0,0.5,0.56,0.26,,,,,,
(주)나스미디어,089600,2014/12,6.94,80.41,0,0.5,0.79,0.31,,,,,,
(주)나스미디어,089600,2015/12,10.57,7.55,0,0.69,0.85,0.38,,,,,,
(주)나스미디어,089600,2016/12,13.94,5.39,0,0.74,0.74,0.37,15.35,5.8,0,0.67,0.44,0.27
(주)나스미디어,089600,2017/12,18.49,7.71,0,0.79,0.77,0.39,26.39,10.11,0,1.04,0.69,0.41
(주)나스미디어,089600,2018/12,15.77,6.74,0,0.6,0.63,0.31,23.39,9,0,0.79,0.61,0.34
(주)나스미디어,089600,2019/12,17.2,7.55,0,0.61,0.62,0.31,25.67,10.12,0,0.79,0.64,0.35
(주)나스미디어,089600,2020/12,18,8.29,0,0.58,0.51,0.27,24.5,9.79,752.87,0.63,0.53,0.29
(주)나스미디어,089600,2021/12,18.6,8.4,130131.31,0.56,0.47,0.26,26.03,10.11,388.07,0.59,0.51,0.27
(주)나이벡,138610,2011/12,2.13,0.34,3.59,0.45,0.3,0.18,,,,,,
(주)나이벡,138610,2012/12,2.3,0.48,6.19,0.4,0.53,0.23,,,,,,
(주)나이벡,138610,2013/12,1.35,0.29,2.9,0.31,0.24,0.14,,,,,,
(주)나이벡,138610,2014/12,2.57,0.64,5.01,0.88,0.47,0.31,,,,,,
(주)나이벡,138610,2015/12,1.8,0.56,3.81,0.53,0.47,0.25,,,,,,
(주)나이벡,138610,2016/12,1.8,0.57,3.24,0.47,0.44,0.23,,,,,,
(주)나이벡,138610,2017/12,2.2,0.66,3.04,0.57,0.48,0.26,,,,,,
(주)나이벡,138610,2018/12,1.68,0.53,2.1,0.45,0.41,0.22,,,,,,
(주)나이벡,138610,2019/12,2.28,0.88,3.1,0.49,0.93,0.32,,,,,,
(주)나이벡,138610,2020/12,1.28,0.55,1.82,0.21,0.43,0.14,,,,,,
(주)나이벡,138610,2021/12,2.75,1.11,3.55,0.46,0.58,0.26,,,,,,
(주)나이스디앤비,130580,2011/12,2.6,65.63,0,1.21,4.31,0.95,,,,,,
(주)나이스디앤비,130580,2012/12,2.5,69.22,0,0.99,4.55,0.81,,,,,,
(주)나이스디앤비,130580,2013/12,2.54,69.7,0,0.9,4.57,0.75,,,,,,
(주)나이스디앤비,130580,2014/12,2.75,82,0,0.88,4.24,0.73,,,,,,
(주)나이스디앤비,130580,2015/12,3.08,85.06,0,0.88,3.98,0.72,3.33,36.84,3346.6,0.86,3.53,0.69
(주)나이스디앤비,130580,2016/12,3.12,53.28,0,0.79,4.23,0.67,4.41,40.85,7374.06,1.07,4.85,0.87
(주)나이스디앤비,130580,2017/12,4.2,47.73,0,0.95,5.17,0.8,5.49,40.8,21479.78,1.17,5.59,0.97
(주)나이스디앤비,130580,2018/12,5.48,52.23,0,1.1,4.81,0.9,6.76,46.99,27225.18,1.24,5.24,1
(주)나이스디앤비,130580,2019/12,6.53,24.47,0,1.15,4.22,0.9,10.04,25.07,54228.91,1.47,5.15,1.14
(주)나이스디앤비,130580,2020/12,7.83,21.82,0,1.19,4.3,0.93,10.67,19.49,115282.19,1.28,4.4,0.99
(주)나이스디앤비,130580,2021/12,8.4,29.84,0,1.1,4.14,0.87,11.52,21.09,0,1.2,4.14,0.93
(주)나이코,192240,2012/12,,,,,,,,,,,,
(주)나이코,192240,2013/12,,,,,,,,,,,,
(주)나이코,192240,2014/12,,,,,,,,,,,,
(주)나이코,192240,2015/12,,,,,,,,,,,,
(주)나인테크,267320,2017/12,,,,,,,,,,,,
(주)나인테크,267320,2018/12,,,,,,,,,,,,
(주)나인테크,267320,2019/12,,,,,,,,,,,,
(주)나인테크,267320,2020/12,16.72,2.69,3.96,2.32,1.46,0.9,,,,,,
(주)나인테크,267320,2021/12,16.01,2.4,4.25,2.33,1.24,0.81,,,,,,
(주)내츄럴엔도텍,168330,2012/12,,,,,,,,,,,,
(주)내츄럴엔도텍,168330,2013/12,31.98,7.82,19.25,1.66,4.81,1.23,,,,,,
(주)내츄럴엔도텍,168330,2014/12,20.17,4.43,16.21,2.03,7.18,1.58,,,,,,
(주)내츄럴엔도텍,168330,2015/12,4.59,1.15,5.41,0.74,2.47,0.57,4.57,1.39,8.06,0.88,2.35,0.64
(주)내츄럴엔도텍,168330,2016/12,0.67,0.21,1.1,0.14,0.23,0.09,0.67,0.21,1.1,0.13,0.23,0.08
(주)내츄럴엔도텍,168330,2017/12,0.93,0.3,1.18,0.2,0.27,0.11,0.93,0.27,1.16,0.18,0.27,0.11
(주)내츄럴엔도텍,168330,2018/12,0.87,0.3,1.24,0.22,0.33,0.13,0.87,0.26,1.2,0.2,0.32,0.12
(주)내츄럴엔도텍,168330,2019/12,0.64,0.23,1.82,0.25,0.26,0.13,0.64,0.21,1.67,0.23,0.25,0.12
(주)내츄럴엔도텍,168330,2020/12,1.28,0.47,4.17,0.78,0.43,0.28,1.28,0.45,3.8,0.73,0.42,0.27
(주)내츄럴엔도텍,168330,2021/12,1.07,0.5,2.86,0.48,0.71,0.29,0.94,0.53,2.5,0.32,2.73,0.29
(주)네오리진,094860,2011/12,3.2,12.63,5.54,1.04,2.28,0.72,5.9,4.8,6.33,1.62,2.75,1.02
(주)네오리진,094860,2012/12,3.17,11.8,5.28,0.98,1.57,0.61,,,,,,
(주)네오리진,094860,2013/12,4.08,21.36,9.19,1.69,2.32,0.98,,,,,,
(주)네오리진,094860,2014/12,2.15,24.11,11.03,2.01,1.85,0.96,,,,,,
(주)네오리진,094860,2015/12,1.01,15.45,7.42,1.08,1.09,0.54,,,,,,
(주)네오리진,094860,2016/12,2.39,22.51,9.54,0.94,2.59,0.69,,,,,,
(주)네오리진,094860,2017/12,1.96,17.47,10.6,0.68,2.61,0.54,1.94,13.96,8.09,0.64,2.95,0.52
(주)네오리진,094860,2018/12,1.9,16.27,8.89,0.69,3.01,0.56,,,,,,
(주)네오리진,094860,2019/12,2.29,17.19,12.74,1,3.66,0.78,,,,,,
(주)네오리진,094860,2020/12,1.87,13.19,16.95,0.93,3.72,0.74,,,,,,
(주)네오리진,094860,2021/12,2.74,34.74,38.67,0.8,3.2,0.64,2.07,39.28,37.87,0.49,2.01,0.39
(주)네오셈,253590,2016/12,,,,,,,,,,,,
(주)네오셈,253590,2017/12,,,,,,,,,,,,
(주)네오셈,253590,2018/12,,,,,,,,,,,,
(주)네오셈,253590,2019/12,6.75,2.1,5.78,0.68,1.05,0.41,7.25,2.2,5.58,0.73,1.02,0.42
(주)네오셈,253590,2020/12,12.6,4.1,11.49,1.22,2.18,0.78,12.95,4.11,10.35,1.21,2.05,0.76
(주)네오셈,253590,2021/12,9.19,2.88,8.05,0.8,1.24,0.49,9.88,3.01,7.39,0.79,1.27,0.49
(주)네오오토,212560,2011/12,,,,,,,,,,,,
(주)네오오토,212560,2012/12,,,,,,,,,,,,
(주)네오오토,212560,2013/12,83.79,1.95,30.4,3.42,1.92,1.23,,,,,,
(주)네오오토,212560,2014/12,76.93,1.96,28.68,2.85,1.98,1.17,,,,,,
(주)네오오토,212560,2015/12,56.94,1.76,25.9,2.23,2.14,1.09,,,,,,
(주)네오오토,212560,2016/12,53.54,1.61,23.6,2.16,2.25,1.1,,,,,,
(주)네오오토,212560,2017/12,39.09,1.35,17.64,1.81,1.97,0.94,,,,,,
(주)네오오토,212560,2018/12,29.27,1.17,14.46,1.54,1.78,0.82,,,,,,
(주)네오오토,212560,2019/12,30.08,1.2,14.89,1.51,1.87,0.84,,,,,,
(주)네오오토,212560,2020/12,29.84,1.25,14.06,1.45,1.9,0.82,,,,,,
(주)네오오토,212560,2021/12,36.16,1.57,14.73,1.66,2.39,0.98,,,,,,
(주)네오위즈,095660,2011/12,54.06,9.05,0,2.35,2.3,1.16,60.97,9.48,2219.28,2.62,2.43,1.26
(주)네오위즈,095660,2012/12,53.7,5.52,0,2.05,1.85,0.97,61.56,5.93,2643.51,2.4,1.95,1.08
(주)네오위즈,095660,2013/12,33.92,3.64,0,1.12,1.48,0.64,40.42,4.1,2499.12,1.52,1.62,0.78
(주)네오위즈,095660,2014/12,12.74,2.74,0,0.39,0.96,0.28,18.35,3.62,731.71,0.69,1.15,0.43
(주)네오위즈,095660,2015/12,11.5,82.94,0,0.35,1.33,0.28,17.35,42.76,1450.23,0.69,1.53,0.48
(주)네오위즈,095660,2016/12,10.74,156.45,0,0.33,1.98,0.28,17.43,45.44,28603.49,0.71,2.44,0.55
(주)네오위즈,095660,2017/12,9.75,139.46,0,0.31,3.73,0.29,15.88,31.51,22241.58,0.65,4.05,0.56
(주)네오위즈,095660,2018/12,14.2,10.77,0,0.47,4.33,0.43,19.67,7.51,17228.64,0.76,4.01,0.64
(주)네오위즈,095660,2019/12,18.49,4.95,37843.36,0.62,4.83,0.55,23.23,3.98,13439.69,0.81,3.72,0.67
(주)네오위즈,095660,2020/12,20.41,3.46,20680.94,0.62,4.69,0.55,26.36,3.62,12360.91,0.8,3.79,0.66
(주)네오위즈,095660,2021/12,19.62,2.94,20875.31,0.51,3.75,0.45,23.71,3.19,11512.74,0.6,2.76,0.5
(주)네오위즈홀딩스,042420,2011/12,2.82,0.53,244.18,0.06,0.58,0.05,156.34,8.08,1811.41,1.86,2.65,1.09
(주)네오위즈홀딩스,042420,2012/12,4.1,272.77,253.87,0.08,0.58,0.07,159.66,8.04,1577.03,1.95,2.36,1.07
(주)네오위즈홀딩스,042420,2013/12,0.77,79.09,41.65,0.01,0.26,0.01,110.04,5.85,1261.35,1.28,2.15,0.8
(주)네오위즈홀딩스,042420,2014/12,0.34,84.82,20.93,0.01,4.19,0.01,56.35,5.51,703.89,0.59,1.88,0.45
(주)네오위즈홀딩스,042420,2015/12,0.14,30.75,9.5,0,0.06,0,42.87,30.07,966.43,0.42,2.16,0.35
(주)네오위즈홀딩스,042420,2016/12,0.12,19.21,9.02,0,0.05,0,43.34,43.22,2838.52,0.42,3.05,0.37
(주)네오위즈홀딩스,042420,2017/12,0.12,43.48,10.24,0,0.2,0,39.73,31.49,2963,0.39,3.6,0.35
(주)네오위즈홀딩스,042420,2018/12,0.15,272.72,13.26,0,0.28,0,49.07,7.51,3342.09,0.46,3.72,0.41
(주)네오위즈홀딩스,042420,2019/12,0.4,1648.28,38.1,0.01,0.92,0.01,54.57,3.8,3595.39,0.48,3.45,0.42
(주)네오위즈홀딩스,042420,2020/12,0.21,25.94,21.01,0,0.83,0,62.16,3.52,4100.26,0.49,3.42,0.43
(주)네오위즈홀딩스,042420,2021/12,0.18,6.12,17.66,0,0.6,0,57.88,3.23,3847.31,0.39,2.34,0.33
(주)네오이뮨텍,950220,2019/12,,,,,,,,,,,,
(주)네오이뮨텍,950220,2020/12,0,0,0,0,0,0,0,0,0,0,0,0
(주)네오이뮨텍,950220,2021/12,0,0,0,0,0,0,0,0,0,0,0,0
(주)네오크레마,311390,2016/12,,,,,,,,,,,,
(주)네오크레마,311390,2017/12,,,,,,,,,,,,
(주)네오크레마,311390,2018/12,161.37,1.3,4.19,0.94,2.38,0.67,,,,,,
(주)네오크레마,311390,2019/12,9.81,0.96,3.23,0.6,2.16,0.47,5.45,0.91,2.75,0.52,2.12,0.42
(주)네오크레마,311390,2020/12,6.07,1.03,3.63,0.56,2.83,0.47,8.19,1.37,4.16,0.77,3.18,0.62
(주)네오크레마,311390,2021/12,6.26,1.07,3.61,0.56,2.89,0.47,8.16,1.39,3.97,0.73,3.15,0.59
(주)네오티스,085910,2011/12,6.25,1.36,8.38,0.51,3.71,0.45,,,,,,
(주)네오티스,085910,2012/12,7.49,1.2,9.82,0.59,3.61,0.5,,,,,,
(주)네오티스,085910,2013/12,7.77,1.04,9.94,0.6,2.26,0.47,7.74,0.97,9.62,0.6,1.47,0.42
(주)네오티스,085910,2014/12,7.82,1.17,10.75,0.61,1.92,0.46,7.58,1.1,8.84,0.59,1.82,0.44
(주)네오티스,085910,2015/12,7.01,1.2,9.3,0.59,1.81,0.44,7.01,1.07,8.08,0.58,1.56,0.42
(주)네오티스,085910,2016/12,7.49,1.42,9.61,0.7,1.7,0.5,7.49,1.29,8.34,0.69,1.5,0.47
(주)네오티스,085910,2017/12,7.89,1.59,10.76,0.85,1.51,0.54,7.89,1.46,9.07,0.85,1.37,0.52
(주)네오티스,085910,2018/12,8.21,1.68,9.94,0.99,1.27,0.56,8.21,1.57,8.38,1,1.17,0.54
(주)네오티스,085910,2019/12,7.73,1.57,8.5,0.95,1.08,0.5,7.7,1.4,7.37,0.96,0.99,0.49
(주)네오티스,085910,2020/12,6.92,1.26,8.59,0.88,0.79,0.41,6.89,1.09,7.39,0.88,0.73,0.4
(주)네오티스,085910,2021/12,7.37,1.4,8.53,0.93,0.82,0.44,9.61,1.23,5.52,0.89,0.95,0.46
(주)네오팜,092730,2011/12,4.54,1.67,12.75,0.57,4.39,0.51,,,,,,
(주)네오팜,092730,2012/12,5.03,1.91,10.34,0.63,4.5,0.55,,,,,,
(주)네오팜,092730,2013/12,5.4,2.18,8.51,0.67,4.66,0.58,,,,,,
(주)네오팜,092730,2014/12,6.86,2.95,9.39,0.83,5.62,0.73,,,,,,
