회사명,거래소코드,회계년도,[제조]      이익잉여금(결손금)(요약)(IFRS)(백만원),[제조]      이익잉여금(결손금)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원)
(주)미코바이오메드,214610,2020/12,-57498,-57044,70089,70960,-18473,-18679,45722,45672
(주)미코바이오메드,214610,2021/12,-68805,-68225,87756,88677,-8461,-8600,30302,30302
(주)미투온,201490,2012/12,,,,,,,,
(주)미투온,201490,2013/12,,,,,,,,
(주)미투온,201490,2016/12,4516,5162,45084,47340,1345,1760,14146,17043
(주)미투온,201490,2017/12,5062,7672,125030,149419,-320,2182,14816,27210
(주)미투온,201490,2018/12,4014,18407,100463,152485,791,30278,14986,98772
(주)미투온,201490,2019/12,1087,29544,100407,175120,1214,47727,16488,119101
(주)미투온,201490,2020/12,6198,39954,90106,217696,12966,32110,17080,130705
(주)미투온,201490,2021/12,7891,47083,91022,224200,6052,30551,13765,109734
(주)바른손,018700,2011/03,-22496,-23492,72601,76283,-7774,-8720,40955,42576
(주)바른손,018700,2012/03,-10445,-13680,70724,72026,1802,739,75900,77170
(주)바른손,018700,2013/03,-25984,-28542,58293,60227,-6125,-7798,63049,64171
(주)바른손,018700,2014/03,-35950,-39536,54206,55216,-2828,-3145,49112,49886
(주)바른손,018700,2015/03,-59349,-59354,25693,26672,-4304,-4522,29186,29286
(주)바른손,018700,2016/03,-49837,-50833,28014,29041,-773,-2589,11953,16560
(주)바른손,018700,2017/03,-50665,-51052,40475,40851,-4104,-6330,3500,4612
(주)바른손,018700,2018/03,-56409,-56192,38500,41829,-164,-1007,8732,9663
(주)바른손,018700,2019/03,-58628,-59601,37155,39244,-2860,-6712,3506,6551
(주)바른손,018700,2020/03,-72387,-72453,54160,54993,-554,-2525,3450,5756
(주)바른손,018700,2021/12,-61127,-62601,77361,78809,-5666,-6932,32057,35641
(주)바른손이앤에이,035620,2011/12,-65586,-68452,34358,34607,1340,1434,9590,9991
(주)바른손이앤에이,035620,2012/12,-62970,-64201,38597,41503,700,-1205,6078,6499
(주)바른손이앤에이,035620,2013/12,-67993,-72000,44090,43722,-990,-2430,3812,4186
(주)바른손이앤에이,035620,2014/12,-91021,-95752,36408,34440,-5473,-6890,2104,2104
(주)바른손이앤에이,035620,2015/12,-92433,-98622,47499,47833,947,-1781,15698,15698
(주)바른손이앤에이,035620,2016/12,-67436,-70338,76120,68782,5110,17306,41544,41654
(주)바른손이앤에이,035620,2017/12,-82421,-92338,58623,72074,7647,14751,25074,31430
(주)바른손이앤에이,035620,2018/12,-14946,-5015,111897,113995,-16389,-32194,16665,30044
(주)바른손이앤에이,035620,2019/12,-36709,-27428,106761,103169,-12046,-20903,16334,16975
(주)바른손이앤에이,035620,2020/12,-34865,-34476,117477,104822,4499,2248,11462,15207
(주)바른손이앤에이,035620,2021/12,-31686,-24509,148613,140863,-4527,-6927,8331,10711
(주)바이넥스,053030,2011/12,10703,10727,98339,100681,9481,1258,53124,53458
(주)바이넥스,053030,2012/12,2694,3088,136834,143801,-208,-277,52795,55129
(주)바이넥스,053030,2013/12,736,-981,122594,122268,1226,-1848,51286,57297
(주)바이넥스,053030,2014/12,7966,,128677,,-579,,57586,
(주)바이넥스,053030,2015/12,-1323,,176115,,-4497,,66539,
(주)바이넥스,053030,2016/12,-4289,-4365,173319,177100,3732,3799,80924,82108
(주)바이넥스,053030,2017/12,-15469,-15564,164894,167774,8656,8136,78026,78026
(주)바이넥스,053030,2018/12,-7041,-7129,187689,190423,14091,13561,104017,104043
(주)바이넥스,053030,2019/12,2227,1664,202622,202782,11318,10785,125226,125259
(주)바이넥스,053030,2020/12,10073,9037,270503,270092,20520,19918,132969,132976
(주)바이넥스,053030,2021/12,31600,29585,273947,272488,28701,28070,134363,134399
(주)바이브컴퍼니,301300,2016/12,,,,,,,,
(주)바이브컴퍼니,301300,2017/12,,,,,,,,
(주)바이브컴퍼니,301300,2018/12,-2392,,31844,,2062,,14101,
(주)바이브컴퍼니,301300,2019/12,-3358,,31453,,349,,16298,
(주)바이브컴퍼니,301300,2020/12,-5611,-5931,56593,58993,5029,5029,25571,25571
(주)바이브컴퍼니,301300,2021/12,-12823,-14770,95993,99831,-9359,-10255,44248,44617
(주)바이오니아,064550,2011/12,-23912,-25864,72557,70634,-3725,-5290,22317,22765
(주)바이오니아,064550,2012/12,-29312,-33828,71433,68132,-707,-2714,20128,20534
(주)바이오니아,064550,2013/12,-39681,-40990,70196,69934,-3600,-3787,23669,23904
(주)바이오니아,064550,2014/12,-53411,-54508,67268,67360,-4374,-4314,17210,17854
(주)바이오니아,064550,2015/12,-59465,-60128,71640,71985,4034,408,20282,20834
(주)바이오니아,064550,2016/12,-73991,-74603,63510,63710,-2929,-2512,20975,21704
(주)바이오니아,064550,2017/12,-90351,-92158,58706,58695,-3818,-3902,22793,23268
(주)바이오니아,064550,2018/12,-100636,-101385,69333,70807,-8580,-8114,22155,24078
(주)바이오니아,064550,2019/12,-113134,-109252,74981,82100,-8982,-5589,22253,36292
(주)바이오니아,064550,2020/12,-63228,-52250,171572,191166,87198,95705,158174,206987
(주)바이오니아,064550,2021/12,-49792,-28077,222881,262418,44904,53175,127260,223744
(주)바이오다인,314930,2014/12,,,,,,,,
(주)바이오다인,314930,2015/12,,,,,,,,
(주)바이오다인,314930,2018/12,-2752,,12915,,530,,3771,
(주)바이오다인,314930,2019/12,-4778,,23251,,4203,,4089,
(주)바이오다인,314930,2020/12,-9233,,25245,,116,,3671,
(주)바이오다인,314930,2021/12,-20090,,45823,,-505,,3763,
(주)바이오로그디바이스,208710,2014/12,,,,,,,,
(주)바이오로그디바이스,208710,2015/12,8051,16184,30841,42362,5850,13686,39662,44874
(주)바이오로그디바이스,208710,2016/12,9488,22689,36982,52641,-5279,1647,57470,68615
(주)바이오로그디바이스,208710,2017/12,8365,26148,44573,63923,-661,8508,55329,70020
(주)바이오로그디바이스,208710,2018/12,8849,32038,53535,76554,-5170,580,62003,81464
(주)바이오로그디바이스,208710,2019/12,7882,37559,53107,88919,12802,24732,64776,90419
(주)바이오로그디바이스,208710,2020/12,2118,20682,66545,101142,-1890,6227,73370,91793
(주)바이오로그디바이스,208710,2021/12,-8399,8480,72593,103770,-3607,-3162,75963,87280
(주)바이오빌,065940,2011/12,23411,23366,58148,58164,3529,3427,21592,21592
(주)바이오빌,065940,2012/12,15419,19011,83010,71239,-2075,-1028,20846,25964
(주)바이오빌,065940,2013/12,-1805,11794,63667,64604,-981,-2723,21425,26386
(주)바이오빌,065940,2014/12,-972,15344,66077,72486,732,1017,20562,24447
(주)바이오빌,065940,2015/12,-821,19579,82830,91019,2038,-129,21669,30346
(주)바이오빌,065940,2016/12,-7189,9347,102162,107762,-6286,-7806,21650,32673
(주)바이오빌,065940,2017/12,-44995,-15895,125299,203161,-1291,-5829,19433,50352
(주)바이오빌,065940,2018/12,-122985,-110855,162439,253321,-10868,-19506,18995,105565
(주)바이오빌,065940,2019/12,-145545,-143379,125361,130442,-678,2630,17991,34472
(주)바이오솔루션,086820,2013/12,-18120,,6261,,252,,4608,
(주)바이오솔루션,086820,2014/12,-3743,,8644,,-1864,,2961,
(주)바이오솔루션,086820,2015/12,-6852,,9800,,-2016,,2170,
(주)바이오솔루션,086820,2016/12,-9852,,8821,,-2071,,3204,
(주)바이오솔루션,086820,2017/12,-11760,,7378,,-79,,5011,
(주)바이오솔루션,086820,2018/12,-10528,,52865,,1026,,10525,
(주)바이오솔루션,086820,2019/12,-12706,,51807,,-2556,,8882,
(주)바이오솔루션,086820,2020/12,-14676,-14676,49798,49798,-1686,-1686,7744,7744
(주)바이오솔루션,086820,2021/12,-16536,,94404,,83,,11802,
(주)바이오스마트,038460,2011/12,-15594,-15444,58411,69039,827,-1248,31488,33703
(주)바이오스마트,038460,2012/12,-13741,-12640,62828,69023,10780,8616,39667,42395
(주)바이오스마트,038460,2013/12,-8968,-7914,65523,72125,6850,3849,31515,40341
(주)바이오스마트,038460,2014/12,-7406,-3222,58839,67761,1986,1306,28098,41504
(주)바이오스마트,038460,2015/12,1290,7604,63767,74576,2716,-509,37442,54187
(주)바이오스마트,038460,2016/12,1249,9040,85148,112165,4873,-3127,45503,62990
(주)바이오스마트,038460,2017/12,7745,12310,88807,112735,6388,-1757,55114,80433
(주)바이오스마트,038460,2018/12,11328,16723,96526,141383,7952,5813,60673,117733
(주)바이오스마트,038460,2019/12,35594,38400,119972,183544,5295,-1836,64996,158968
(주)바이오스마트,038460,2020/12,31823,27516,108752,168228,573,-7487,60086,166429
(주)바이오스마트,038460,2021/12,25681,29291,137965,225851,6096,1203,69044,189183
(주)바이오에프디엔씨,251120,2016/12,3050,,10912,,557,,4610,
(주)바이오에프디엔씨,251120,2019/12,6275,,15291,,3227,,8476,
(주)바이오에프디엔씨,251120,2020/12,8736,,17626,,2117,,8640,
(주)바이오에프디엔씨,251120,2021/12,11644,,23040,,3687,,11972,
(주)바이오인프라,199730,2014/12,,,,,,,,
(주)바이오인프라,199730,2015/12,,,,,,,,
(주)바이오인프라,199730,2016/12,,,,,,,,
(주)바이오인프라,199730,2019/12,,,,,,,,
(주)바이오인프라,199730,2020/12,,,,,,,,
(주)바이오인프라,199730,2021/12,8150,,33740,,6563,,30555,
(주)바이오톡스텍,086040,2011/12,3462,3263,42867,44194,3859,3282,23432,23088
(주)바이오톡스텍,086040,2012/12,4835,4417,43832,44681,2137,1631,17966,17716
(주)바이오톡스텍,086040,2013/12,5053,4158,45844,46294,1041,-218,17073,17272
(주)바이오톡스텍,086040,2014/12,764,-765,48328,47836,-1507,-2047,14214,15088
(주)바이오톡스텍,086040,2015/12,-3045,-4585,45488,45379,-1300,-798,14836,16676
(주)바이오톡스텍,086040,2016/12,-2164,-3494,47902,48007,4898,5283,20300,22257
(주)바이오톡스텍,086040,2017/12,-633,-2055,53934,59771,5988,6024,22352,25565
(주)바이오톡스텍,086040,2018/12,3220,1757,57912,63136,1834,3061,24105,32582
(주)바이오톡스텍,086040,2019/12,1713,85,60585,60176,2362,1444,24330,25854
(주)바이오톡스텍,086040,2020/12,3483,2428,63705,63655,5208,4564,25404,26429
(주)바이오톡스텍,086040,2021/12,9217,9354,88253,90741,5365,4346,32673,34087
(주)바텍,043150,2011/12,47252,43013,155109,171127,5856,2463,98690,149626
(주)바텍,043150,2012/12,47674,47834,159632,199976,984,1065,92395,175882
(주)바텍,043150,2013/12,51246,52802,156256,227689,4752,9259,86764,171517
(주)바텍,043150,2014/12,56946,60326,165746,239958,7302,15685,96864,194791
(주)바텍,043150,2015/12,66912,79038,187063,270205,22043,29260,108902,217359
(주)바텍,043150,2016/12,77068,102741,221495,390173,29214,32235,112377,238338
(주)바텍,043150,2017/12,169499,180352,320605,321482,16915,51003,153296,218809
(주)바텍,043150,2018/12,193534,203239,341481,349615,25063,33244,168888,234393
(주)바텍,043150,2019/12,224354,235185,362906,386987,31277,40675,189138,271703
(주)바텍,043150,2020/12,186344,209194,312903,353871,42673,51138,153218,244312
(주)바텍,043150,2021/12,226553,258574,358495,419976,37814,44133,231533,338980
(주)박셀바이오,323990,2019/12,-17359,,10036,,-3589,,0,
(주)박셀바이오,323990,2020/12,-21288,,35498,,-3303,,0,
(주)박셀바이오,323990,2021/12,-26505,,31276,,-4662,,0,
(주)배럴,267790,2016/12,8249,,13958,,336,,24247,
(주)배럴,267790,2017/12,12244,,18039,,4026,,35286,
(주)배럴,267790,2018/12,17083,16638,41848,41380,2390,1892,50100,50069
(주)배럴,267790,2019/12,25187,23515,59690,58348,9024,7296,59441,59947
(주)배럴,267790,2020/12,17318,17318,49141,49397,-7095,-8665,25896,26697
(주)배럴,267790,2021/12,10328,10328,51448,51550,3549,1872,20507,21528
(주)백금티앤에이,046310,2011/12,13345,13673,65157,73132,-6331,8103,71533,104523
(주)백금티앤에이,046310,2012/12,11220,12419,61308,77533,620,4336,75299,106042
(주)백금티앤에이,046310,2013/12,7988,5046,60079,72868,-1909,-61,58696,81100
(주)백금티앤에이,046310,2014/12,9017,3519,61802,74504,1295,-1519,57873,94309
(주)백금티앤에이,046310,2015/12,12759,2436,57638,55412,-4799,-2167,56289,92585
(주)백금티앤에이,046310,2016/12,3067,534,59970,64970,1511,4055,36744,60217
(주)백금티앤에이,046310,2017/12,3606,3504,67782,74533,-2657,-8654,68146,101999
(주)백금티앤에이,046310,2018/12,8416,7654,67437,77050,3790,8350,62248,112218
(주)백금티앤에이,046310,2019/12,4437,8122,61445,93349,13436,40131,54558,155630
(주)백금티앤에이,046310,2020/12,-3792,2260,57004,96417,-6147,-7038,50622,132777
(주)백금티앤에이,046310,2021/12,-926,8011,59307,103286,-477,1706,63538,156463
(주)밸로프,331520,2019/12,,,,,,,,
(주)밸로프,331520,2020/12,,,,,,,,
(주)밸로프,331520,2021/12,,,,,,,,
(주)버킷스튜디오,066410,2011/12,-25512,,25943,,-818,,27516,
(주)버킷스튜디오,066410,2012/12,-7673,,29661,,-4687,,14085,
(주)버킷스튜디오,066410,2013/12,-3826,,24739,,1682,,15788,
(주)버킷스튜디오,066410,2014/12,-1377,,33367,,-4131,,21664,
(주)버킷스튜디오,066410,2015/12,964,,33236,,1067,,26079,
(주)버킷스튜디오,066410,2016/12,-8720,,23751,,1180,,17961,
(주)버킷스튜디오,066410,2017/12,-7923,,24445,,1042,,16096,
(주)버킷스튜디오,066410,2018/12,-17918,,34550,,850,,18445,
(주)버킷스튜디오,066410,2019/12,-2983,,54000,,1101,,17585,
(주)버킷스튜디오,066410,2020/12,-3797,,72610,,-7236,,23256,
(주)버킷스튜디오,066410,2021/12,50868,,302315,,7265,,26399,
(주)베노홀딩스,206400,2014/12,,,,,,,,
(주)베노홀딩스,206400,2015/12,230,-486,25116,25457,-1712,-2883,20103,20272
(주)베노홀딩스,206400,2016/12,-5652,-6986,20378,20238,-4382,-4996,20248,20267
(주)베노홀딩스,206400,2017/12,-16158,-19446,19636,17769,-10094,-11159,18889,18892
(주)베노홀딩스,206400,2018/12,-32038,-32972,24109,24783,-12193,-12873,15045,15092
(주)베노홀딩스,206400,2019/12,-30132,-30939,44520,44249,2939,1992,16110,15950
(주)베노홀딩스,206400,2020/12,-42988,-43829,74290,73815,-3842,-3855,9431,9403
(주)베노홀딩스,206400,2021/12,-32048,-35221,130546,130055,1647,2079,18229,26668
(주)베셀,177350,2011/12,,,,,,,,
(주)베셀,177350,2012/12,,,,,,,,
(주)베셀,177350,2013/12,4895,4908,37954,38047,6196,6223,51247,51394
(주)베셀,177350,2014/12,10936,10967,47022,47195,2050,2101,56946,57174
(주)베셀,177350,2015/12,18081,18150,66991,67259,2752,2797,52555,52752
(주)베셀,177350,2016/12,22256,22337,76100,76211,-5532,-5669,43831,44003
(주)베셀,177350,2017/12,26111,26231,96845,97669,13681,14470,80513,80644
(주)베셀,177350,2018/12,14093,14480,84811,85246,-8185,-8739,75235,75788
(주)베셀,177350,2019/12,3056,3436,79392,86241,-8229,-7787,40368,42344
(주)베셀,177350,2020/12,6182,2449,57563,61023,14756,11293,68728,70783
(주)베셀,177350,2021/12,4750,10432,71002,93352,-3876,-9687,11398,24634
(주)베스파,299910,2018/12,-105316,-106703,113003,112067,30085,29000,124487,124487
(주)베스파,299910,2019/12,12076,1067,111946,106207,-3341,-12420,100123,100572
(주)베스파,299910,2020/12,-8319,-25257,72558,62127,-7189,-16029,66101,68295
(주)베스파,299910,2021/12,-43085,-43879,10315,11827,-36058,-44385,41938,45439
(주)보광산업,225530,2011/12,,,,,,,,
(주)보광산업,225530,2012/12,,,,,,,,
(주)보광산업,225530,2013/12,7416,,47303,,7202,,42148,
(주)보광산업,225530,2014/12,11143,,46430,,10794,,31521,
(주)보광산업,225530,2015/12,21330,,84809,,11299,,40268,
(주)보광산업,225530,2016/12,29188,,87769,,11643,,47698,
(주)보광산업,225530,2017/12,34829,,90402,,13827,,42039,
(주)보광산업,225530,2018/12,36626,,92461,,5296,,37338,
(주)보광산업,225530,2019/12,40964,,100571,,12731,,49767,
(주)보광산업,225530,2020/12,47919,47919,131616,136003,13753,13753,56898,56898
(주)보광산업,225530,2021/12,54503,54556,140422,146065,19703,18124,71898,71898
(주)보광티에스,066690,2011/12,-22453,,24948,,-17287,,4839,
(주)보라티알,250000,2015/12,1045,,26887,,604,,6963,
(주)보라티알,250000,2016/12,8451,,27088,,8739,,38352,
(주)보라티알,250000,2017/12,15796,16078,60564,60853,6473,6436,41950,42068
(주)보라티알,250000,2018/12,20350,20882,56780,58124,-548,1951,39253,42015
(주)보라티알,250000,2019/12,23124,23963,84921,86622,3784,2056,42136,46789
(주)보라티알,250000,2020/12,23076,24478,79982,81470,2503,2617,44164,50423
(주)보라티알,250000,2021/12,26741,29641,84576,88616,6080,6403,52879,60872
(주)본느,242420,2014/12,,,,,,,,
(주)본느,226340,2015/12,,,,,,,,
(주)본느,242420,2015/12,,,,,,,,
(주)본느,242420,2016/12,,,,,,,,
(주)본느,226340,2016/12,,,,,,,,
(주)본느,242420,2017/12,5104,5710,12190,13251,2647,3024,20218,23635
(주)본느,226340,2017/12,,,,,,,,
(주)본느,226340,2018/12,5830,6155,31692,34336,-5250,-5602,24842,29230
(주)본느,226340,2019/12,11957,11029,38733,41069,10272,9977,32954,47019
(주)본느,226340,2020/12,11066,9361,53142,54464,5878,2981,24435,36046
(주)본느,226340,2021/12,6254,4279,75871,83546,4779,2050,21553,53806
(주)부-스타,008470,2011/12,34551,,58296,,4761,,62438,
(주)부-스타,008470,2012/12,36841,,61504,,5261,,67029,
(주)부-스타,008470,2013/12,40969,,64936,,3506,,68048,
(주)부-스타,008470,2014/12,43642,,69928,,3479,,72246,
(주)부-스타,008470,2015/12,47651,,75759,,6786,,77038,
(주)부-스타,008470,2016/12,53190,,82882,,6952,,86314,
(주)부-스타,008470,2017/12,56747,,84541,,-786,,78950,
(주)부-스타,008470,2018/12,59112,,85717,,-1001,,81943,
(주)부-스타,008470,2019/12,61605,,94165,,2842,,96543,
(주)부-스타,008470,2020/12,66166,,93481,,5675,,100596,
(주)부-스타,008470,2021/12,67493,,96779,,4425,,98227,
(주)부방,014470,2011/12,99532,94515,229172,229679,21233,21987,305640,334669
(주)부방,014470,2012/12,107438,104914,213838,215670,18625,19056,305740,328983
(주)부방,014470,2013/12,122082,122946,220826,221942,23558,24485,355624,372055
(주)부방,014470,2014/12,136283,137042,234630,234630,23342,20741,382207,382207
(주)부방,014470,2015/12,401770,398070,208751,226710,6336,9485,72221,121967
(주)부방,014470,2016/12,404246,405563,228417,275145,4938,8137,14620,257007
(주)부방,014470,2017/12,82961,108711,200547,274082,10276,24517,26324,383331
(주)부방,014470,2018/12,83213,110648,193523,257895,5229,1909,10113,348599
(주)부방,014470,2019/12,72780,102682,223913,261498,3876,8798,5611,330263
(주)부방,014470,2020/12,69564,96281,219646,255804,2772,19438,4886,334975
(주)부방,014470,2021/12,52178,82153,261110,346311,1270,-600,3036,319767
(주)뷰노,338220,2017/12,,,,,,,,
(주)뷰노,338220,2018/12,,,,,,,,
(주)뷰노,338220,2019/12,-17957,,7453,,-4869,,162,
(주)뷰노,338220,2020/12,-29116,,9587,,-7796,,1257,
(주)뷰노,338220,2021/12,-48599,-48805,35757,35606,-14605,-14797,2248,2248
(주)뷰웍스,100120,2011/12,34039,33563,53143,53984,4644,4165,35285,35629
(주)뷰웍스,100120,2012/12,40170,38139,59370,58336,7519,6516,46753,46821
(주)뷰웍스,100120,2013/12,48932,46393,78368,76435,15015,14485,65819,66501
(주)뷰웍스,100120,2014/12,58503,55203,86926,84339,8169,8268,70249,70811
(주)뷰웍스,100120,2015/12,73952,69546,100334,96987,18358,17568,92746,93439
(주)뷰웍스,100120,2016/12,100040,95880,133513,129948,19737,19899,116465,117303
