회사명,거래소코드,회계년도,유형자산의 증가(*)(IFRS)(천원),유형자산의 증가(*)(IFRS연결)(천원)
(주)승일,049830,2017/12,2456979,
(주)승일,049830,2018/12,7062093,
(주)승일,049830,2019/12,14811509,
(주)승일,049830,2020/12,3290092,
(주)승일,049830,2021/12,2608131,
(주)승화프리텍,111610,2011/12,4220078,4319073
(주)승화프리텍,111610,2012/12,1468686,1595808
(주)승화프리텍,111610,2013/12,213874,
(주)승화프리텍,111610,2014/12,7314,
(주)시공테크,020710,2011/12,14506856,14517151
(주)시공테크,020710,2012/12,1833155,2474768
(주)시공테크,020710,2013/12,32270,57073
(주)시공테크,020710,2014/12,161478,186104
(주)시공테크,020710,2015/12,18838,24528
(주)시공테크,020710,2016/12,10948,10948
(주)시공테크,020710,2017/12,16814,58810
(주)시공테크,020710,2018/12,799039,6325168
(주)시공테크,020710,2019/12,6943,389414
(주)시공테크,020710,2020/12,369255,405133
(주)시공테크,020710,2021/12,700436,701494
(주)시냅스엠,246830,2014/12,,
(주)시냅스엠,246830,2015/12,,
(주)시냅스엠,246830,2016/12,,
(주)시냅스엠,246830,2017/12,,
(주)시너지이노베이션,048870,2011/12,354042,457390
(주)시너지이노베이션,048870,2012/12,1344082,1457859
(주)시너지이노베이션,048870,2013/12,554620,631483
(주)시너지이노베이션,048870,2014/12,187885,216749
(주)시너지이노베이션,048870,2015/12,63140,63140
(주)시너지이노베이션,048870,2016/12,118660,2776598
(주)시너지이노베이션,048870,2017/12,4567230,5734393
(주)시너지이노베이션,048870,2018/12,3174480,6355162
(주)시너지이노베이션,048870,2019/12,1183110,6965280
(주)시너지이노베이션,048870,2020/12,646942,4071588
(주)시너지이노베이션,048870,2021/12,449506,2041790
(주)시노펙스,025320,2011/12,4666277,9207329
(주)시노펙스,025320,2012/12,4756529,11811129
(주)시노펙스,025320,2013/12,2948304,11006204
(주)시노펙스,025320,2014/12,1404409,12818338
(주)시노펙스,025320,2015/12,8207026,14257917
(주)시노펙스,025320,2016/12,850519,3744880
(주)시노펙스,025320,2017/12,546719,26129107
(주)시노펙스,025320,2018/12,1307477,17937211
(주)시노펙스,025320,2019/12,3042539,12377222
(주)시노펙스,025320,2020/12,8966011,25497498
(주)시노펙스,025320,2021/12,12848154,25688109
(주)시노펙스그린테크,037320,2011/12,778092,1073806
(주)시스웍,269620,2016/12,116930,117914
(주)시스웍,269620,2017/12,1227256,1334627
(주)시스웍,269620,2018/12,686204,688185
(주)시스웍,269620,2019/12,391273,393237
(주)시스웍,269620,2020/12,8930194,8953122
(주)시스웍,269620,2021/12,23931176,23871266
(주)시큐브,131090,2011/12,417372,
(주)시큐브,131090,2012/12,2148974,
(주)시큐브,131090,2013/12,168967,
(주)시큐브,131090,2014/12,153020,
(주)시큐브,131090,2015/12,168649,
(주)시큐브,131090,2016/12,160125,160125
(주)시큐브,131090,2017/12,86098,86098
(주)시큐브,131090,2018/12,166281,166281
(주)시큐브,131090,2019/12,1075528,1075528
(주)시큐브,131090,2020/12,318055,318055
(주)시큐브,131090,2021/12,262816,262816
(주)시티랩스,139050,2011/12,228535,
(주)시티랩스,139050,2012/12,107629,
(주)시티랩스,139050,2013/12,152132,152132
(주)시티랩스,139050,2014/12,157746,249639
(주)시티랩스,139050,2015/12,488911,499406
(주)시티랩스,139050,2016/12,16394,16394
(주)시티랩스,139050,2017/12,1398174,8158458
(주)시티랩스,139050,2018/12,8138932,8148358
(주)시티랩스,139050,2019/12,157416,913452
(주)시티랩스,139050,2020/12,30442,954952
(주)시티랩스,139050,2021/12,11299,208180
(주)신도기연,290520,2012/12,,
(주)신도기연,290520,2013/12,,
(주)신도기연,290520,2018/12,5948575,6157465
(주)신도기연,290520,2019/12,1511933,1544093
(주)신도기연,290520,2020/12,991462,996417
(주)신도기연,290520,2021/12,1392694,1392694
(주)신스틸,162300,2012/12,,
(주)신스틸,162300,2013/12,,
(주)신스틸,162300,2014/12,,
(주)신스틸,162300,2015/12,,
(주)신스틸,162300,2016/12,,
(주)신스틸,162300,2017/12,,
(주)신스틸,162300,2018/12,8122831,
(주)신스틸,162300,2019/12,2549432,2901645
(주)신스틸,162300,2020/12,104357,983232
(주)신스틸,162300,2021/12,901671,2210763
(주)신진에스엠,138070,2011/12,2802842,2813250
(주)신진에스엠,138070,2012/12,11328080,19182037
(주)신진에스엠,138070,2013/12,2329780,4894940
(주)신진에스엠,138070,2014/12,4641978,7275697
(주)신진에스엠,138070,2015/12,854982,14901290
(주)신진에스엠,138070,2016/12,2742262,3391697
(주)신진에스엠,138070,2017/12,897584,1778778
(주)신진에스엠,138070,2018/12,17918395,18237315
(주)신진에스엠,138070,2019/12,1547855,2372900
(주)신진에스엠,138070,2020/12,817539,2534015
(주)신진에스엠,138070,2021/12,7975697,8144826
(주)신테카바이오,226330,2018/12,578350,
(주)신테카바이오,226330,2019/12,840677,
(주)신테카바이오,226330,2020/12,788882,
(주)신테카바이오,226330,2021/12,7348506,7479141
(주)신화콘텍,187270,2011/12,,
(주)신화콘텍,187270,2012/12,,
(주)신화콘텍,187270,2013/12,6683079,6848024
(주)신화콘텍,187270,2014/12,14716539,15314697
(주)신화콘텍,187270,2015/12,12385710,12919440
(주)신화콘텍,187270,2016/12,19677897,20765531
(주)신화콘텍,187270,2017/12,3570859,11746045
(주)신화콘텍,187270,2018/12,5744086,6316386
(주)신화콘텍,187270,2019/12,3758268,4603078
(주)신화콘텍,187270,2020/12,3070357,3282677
(주)신화콘텍,187270,2021/12,1805589,1991520
(주)실리콘투,257720,2012/12,,
(주)실리콘투,257720,2013/12,,
(주)실리콘투,257720,2014/12,,
(주)실리콘투,257720,2015/12,,
(주)실리콘투,257720,2016/12,,
(주)실리콘투,257720,2017/12,,
(주)실리콘투,257720,2018/12,,
(주)실리콘투,257720,2019/12,,
(주)실리콘투,257720,2020/12,2763882,10428646
(주)실리콘투,257720,2021/12,2089207,3229732
(주)실리콘화일,082930,2011/12,1125179,
(주)실리콘화일,082930,2012/12,434843,
(주)실리콘화일,082930,2013/12,1458306,
(주)심텍,222800,2015/12,20916280,21016760
(주)심텍,222800,2016/12,36818244,39412432
(주)심텍,222800,2017/12,47673982,52016012
(주)심텍,222800,2018/12,93577912,98006875
(주)심텍,222800,2019/12,78107217,75031512
(주)심텍,222800,2020/12,72172824,86017641
(주)심텍,222800,2021/12,82520385,76610210
(주)심텍홀딩스,036710,2011/12,20860596,20866106
(주)심텍홀딩스,036710,2012/12,62181797,62355523
(주)심텍홀딩스,036710,2013/12,74918283,76654847
(주)심텍홀딩스,036710,2014/12,64499374,68630681
(주)심텍홀딩스,036710,2015/12,32000344,39255683
(주)심텍홀딩스,036710,2016/12,260000,39412432
(주)심텍홀딩스,036710,2017/12,208200,52234576
(주)심텍홀딩스,036710,2018/12,35315,98045934
(주)심텍홀딩스,036710,2019/12,65179,75157637
(주)심텍홀딩스,036710,2020/12,8368,86032526
(주)심텍홀딩스,036710,2021/12,0,82120187
(주)심팩메탈,090730,2011/12,3237130,73207248
(주)심팩메탈,090730,2012/12,1476903,15039914
(주)심팩메탈,090730,2013/12,2433701,2800014
(주)심팩메탈,090730,2014/12,1575888,1839763
(주)심팩메탈,090730,2015/12,1179372,1203492
(주)심팩메탈,090730,2016/12,403214,
(주)심팩메탈,090730,2017/12,4217271,
(주)싸이맥스,160980,2011/12,569975,
(주)싸이맥스,160980,2012/12,77844,
(주)싸이맥스,160980,2013/12,194030,
(주)싸이맥스,160980,2014/12,245573,
(주)싸이맥스,160980,2015/12,16876025,16876025
(주)싸이맥스,160980,2016/12,14801649,14801649
(주)싸이맥스,160980,2017/12,9674841,9703274
(주)싸이맥스,160980,2018/12,2074817,2278127
(주)싸이맥스,160980,2019/12,1345530,1372039
(주)싸이맥스,160980,2020/12,1051534,1090788
(주)싸이맥스,160980,2021/12,2412496,3271496
(주)싸이버원,356890,2018/12,898440,
(주)싸이버원,356890,2019/12,273969,
(주)싸이버원,356890,2020/12,316533,
(주)싸이버원,356890,2021/12,994549,
(주)싸이토젠,217330,2014/12,555592,
(주)싸이토젠,217330,2015/12,354073,
(주)싸이토젠,217330,2016/12,331384,
(주)싸이토젠,217330,2017/12,314818,
(주)싸이토젠,217330,2018/12,1312620,
(주)싸이토젠,217330,2019/12,559823,
(주)싸이토젠,217330,2020/12,269688,
(주)싸이토젠,217330,2021/12,1218972,
(주)썬코어,051170,2011/12,2148679,2539291
(주)썬코어,051170,2012/12,15590492,15698282
(주)썬코어,051170,2013/12,5965353,6201723
(주)썬코어,051170,2014/12,1631395,1673552
(주)썬코어,051170,2015/12,159751,275598
(주)썬코어,051170,2016/12,17514,115094
(주)썬테크놀로지스,122800,2011/12,5029888,
(주)썬테크놀로지스,122800,2012/12,10092953,
(주)썬테크놀로지스,122800,2013/12,3812940,
(주)썬테크놀로지스,122800,2014/12,3010297,
(주)썬테크놀로지스,122800,2015/12,743231,743231
(주)썬테크놀로지스,122800,2016/12,380049,380049
(주)썬테크놀로지스,122800,2017/12,2724861,2724861
(주)썬테크놀로지스,122800,2018/12,1649766,1649766
(주)썸에이지,208640,2014/12,,
(주)썸에이지,208640,2015/12,,
(주)썸에이지,208640,2016/12,1904839,1924579
(주)썸에이지,208640,2017/12,52648,114204
(주)썸에이지,208640,2018/12,61353,217508
(주)썸에이지,208640,2019/12,978,92405
(주)썸에이지,208640,2020/12,571335,746081
(주)썸에이지,208640,2021/12,318222,373101
(주)쎄노텍,222420,2015/12,,
(주)쎄노텍,222420,2016/12,6833000,
(주)쎄노텍,222420,2017/12,1551165,
(주)쎄노텍,222420,2018/12,14924856,
(주)쎄노텍,222420,2019/12,20756189,
(주)쎄노텍,222420,2020/12,4975653,
(주)쎄노텍,222420,2021/12,5987302,
(주)쎄니트,037760,2011/12,745402,3731936
(주)쎄니트,037760,2012/12,387933,982543
(주)쎄니트,037760,2013/12,459623,797389
(주)쎄니트,037760,2014/12,12824015,13309546
(주)쎄니트,037760,2015/12,5057024,5140962
(주)쎄니트,037760,2016/12,8278199,10476597
(주)쎄니트,037760,2017/12,910738,2394580
(주)쎄니트,037760,2018/12,640855,1166021
(주)쎄니트,037760,2019/12,529146,1596323
(주)쎄니트,037760,2020/12,1883051,2638035
(주)쎄니트,037760,2021/12,2469839,4222794
(주)쎄트렉아이,099320,2011/12,4026862,
(주)쎄트렉아이,099320,2012/12,328563,
(주)쎄트렉아이,099320,2013/12,8679881,
(주)쎄트렉아이,099320,2014/12,1991658,1995838
(주)쎄트렉아이,099320,2015/12,69296,116246
(주)쎄트렉아이,099320,2016/12,1031927,1035840
(주)쎄트렉아이,099320,2017/12,1258277,1258277
(주)쎄트렉아이,099320,2018/12,1387687,1390499
(주)쎄트렉아이,099320,2019/12,3324609,3467066
(주)쎄트렉아이,099320,2020/12,3223329,4078146
(주)쎄트렉아이,099320,2021/12,3043280,4180185
(주)쎌바이오텍,049960,2011/12,564403,580853
(주)쎌바이오텍,049960,2012/12,3348030,3359854
(주)쎌바이오텍,049960,2013/12,6230108,6314729
(주)쎌바이오텍,049960,2014/12,1378891,1384844
(주)쎌바이오텍,049960,2015/12,2994184,3131785
(주)쎌바이오텍,049960,2016/12,2024065,2047111
(주)쎌바이오텍,049960,2017/12,4129417,5356072
(주)쎌바이오텍,049960,2018/12,7064159,7109493
(주)쎌바이오텍,049960,2019/12,9280436,9467727
(주)쎌바이오텍,049960,2020/12,2919571,3078771
(주)쎌바이오텍,049960,2021/12,832073,848591
(주)쏠리드,050890,2011/12,33368078,33463389
(주)쏠리드,050890,2012/12,1232038,1457785
(주)쏠리드,050890,2013/12,1601324,1678060
(주)쏠리드,050890,2014/12,1134463,1391647
(주)쏠리드,050890,2015/12,699871,1827869
(주)쏠리드,050890,2016/12,877848,3655005
(주)쏠리드,050890,2017/12,1069289,3632034
(주)쏠리드,050890,2018/12,1454191,2020480
(주)쏠리드,050890,2019/12,3059927,3597526
(주)쏠리드,050890,2020/12,2097338,2324640
(주)쏠리드,050890,2021/12,1811674,11706694
(주)씨그널엔터테인먼트그룹,099830,2011/12,125419,
(주)씨그널엔터테인먼트그룹,099830,2012/12,4743062,
(주)씨그널엔터테인먼트그룹,099830,2013/12,174086,
(주)씨그널엔터테인먼트그룹,099830,2014/12,12366269,12366269
(주)씨그널엔터테인먼트그룹,099830,2015/12,1497275,1601354
(주)씨그널엔터테인먼트그룹,099830,2016/12,239775,291439
(주)씨그널엔터테인먼트그룹,099830,2017/12,59116,157964
(주)씨씨에스충북방송,066790,2011/12,2814810,3801062
(주)씨씨에스충북방송,066790,2012/12,5156394,5267749
(주)씨씨에스충북방송,066790,2013/12,6862684,7438412
(주)씨씨에스충북방송,066790,2014/12,5563870,5665003
(주)씨씨에스충북방송,066790,2015/12,5855837,5857182
(주)씨씨에스충북방송,066790,2016/12,7233979,7233979
(주)씨씨에스충북방송,066790,2017/12,4456107,4456437
(주)씨씨에스충북방송,066790,2018/12,1918778,1918778
(주)씨씨에스충북방송,066790,2019/12,1566541,1566541
(주)씨씨에스충북방송,066790,2020/12,2025091,2025091
(주)씨씨에스충북방송,066790,2021/12,2147184,2150474
(주)씨앤씨인터내셔널,352480,2016/12,,
(주)씨앤씨인터내셔널,352480,2017/12,,
(주)씨앤씨인터내셔널,352480,2018/12,,
(주)씨앤씨인터내셔널,352480,2019/12,14587583,14796346
(주)씨앤씨인터내셔널,352480,2020/12,27244124,27500764
(주)씨앤씨인터내셔널,352480,2021/12,9316415,9777628
(주)씨앤에스자산관리,032040,2011/12,1551444,1613581
(주)씨앤에스자산관리,032040,2012/12,1676751,1679833
(주)씨앤에스자산관리,032040,2013/12,1124596,23776256
(주)씨앤에스자산관리,032040,2014/12,1214837,113963011
(주)씨앤에스자산관리,032040,2015/12,1910989,13405415
(주)씨앤에스자산관리,032040,2016/12,2304105,35923836
(주)씨앤에스자산관리,032040,2017/12,1599975,7888282
(주)씨앤케이인터내셔널,039530,2011/12,4250013,4339995
(주)씨앤케이인터내셔널,039530,2012/12,10000,70000
(주)씨앤케이인터내셔널,039530,2013/12,121536,318284
(주)씨앤케이인터내셔널,039530,2014/12,668766,
(주)씨앤투스,352700,2011/12,,
(주)씨앤투스,352700,2012/12,,
(주)씨앤투스,352700,2013/12,,
(주)씨앤투스,352700,2014/12,,
(주)씨앤투스,352700,2015/12,145423,168006
(주)씨앤투스,352700,2016/12,400497,2805264
(주)씨앤투스,352700,2017/12,610719,753944
(주)씨앤투스,352700,2018/12,3122921,4136881
(주)씨앤투스,352700,2019/12,2612097,2936506
(주)씨앤투스,352700,2020/12,15361404,15462102
(주)씨앤투스,352700,2021/12,15492804,16936931
(주)씨에스,065770,2011/12,762662,10362383
(주)씨에스,065770,2012/12,833734,12232412
(주)씨에스,065770,2013/12,466352,12196896
(주)씨에스,065770,2014/12,310518,3145916
(주)씨에스,065770,2015/12,338998,870682
(주)씨에스,065770,2016/12,187366,277804
(주)씨에스,065770,2017/12,476847,476847
(주)씨에스,065770,2018/12,3284058,3284058
(주)씨에스,065770,2019/12,69305,131337
(주)씨에스,065770,2020/12,118479,138932
(주)씨에스,065770,2021/12,515899,515899
(주)씨에스에이코스믹,083660,2011/12,36977,36977
(주)씨에스에이코스믹,083660,2012/12,143050,143050
(주)씨에스에이코스믹,083660,2013/12,496817,496817
(주)씨에스에이코스믹,083660,2014/12,146774,146774
(주)씨에스에이코스믹,083660,2015/12,1353895,
(주)씨에스에이코스믹,083660,2016/12,1793987,
(주)씨에스에이코스믹,083660,2017/12,919184,919184
(주)씨에스에이코스믹,083660,2018/12,918725,938892
(주)씨에스에이코스믹,083660,2019/12,156932,196362
(주)씨에스에이코스믹,083660,2020/12,72121,728965
(주)씨에스에이코스믹,083660,2021/12,66923,205283
(주)씨엔알리서치,359090,2020/12,,
(주)씨엔알리서치,359090,2021/12,1243446,1247383
(주)씨엔플러스,115530,2011/12,17311372,17572128
(주)씨엔플러스,115530,2012/12,7227076,7382644
(주)씨엔플러스,115530,2013/12,4844551,5026886
(주)씨엔플러스,115530,2014/12,5654404,7485258
(주)씨엔플러스,115530,2015/12,2672990,5139357
(주)씨엔플러스,115530,2016/12,1689684,2664399
(주)씨엔플러스,115530,2017/12,3320045,4230419
(주)씨엔플러스,115530,2018/12,774567,1597061
(주)씨엔플러스,115530,2019/12,357370,1374614
(주)씨엔플러스,115530,2020/12,56185,518877
(주)씨엔플러스,115530,2021/12,1151662,1711286
(주)씨엘인터내셔널,037340,2011/12,3196632,3196632
(주)씨엘인터내셔널,037340,2012/12,269524,296985
(주)씨엘인터내셔널,037340,2013/12,530151,617690
(주)씨엘인터내셔널,037340,2014/12,397816,407384
(주)씨엘인터내셔널,037340,2015/12,259653,368658
(주)씨유메디칼시스템,115480,2011/12,660265,
(주)씨유메디칼시스템,115480,2012/12,422381,422381
(주)씨유메디칼시스템,115480,2013/12,397096,2324625
(주)씨유메디칼시스템,115480,2014/12,110097,970943
(주)씨유메디칼시스템,115480,2015/12,19200,130267
(주)씨유메디칼시스템,115480,2016/12,356767,372325
(주)씨유메디칼시스템,115480,2017/12,33182,38273
(주)씨유메디칼시스템,115480,2018/12,614377,36556403
(주)씨유메디칼시스템,115480,2019/12,322119,826854
(주)씨유메디칼시스템,115480,2020/12,1070120,1281161
(주)씨유메디칼시스템,115480,2021/12,4523377,5186389
(주)씨유전자,056340,2011/12,0,2098551
(주)씨유전자,056340,2012/12,0,322821
(주)씨유전자,056340,2013/12,540403,726350
(주)씨이랩,189330,2011/12,,
