회사명,거래소코드,회계년도,총자본정상영업이익률(IFRS),자기자본순이익률(IFRS),총자본순이익률(IFRS),매출액총이익률(IFRS),금융비용부담률(IFRS),경영자본순이익률(IFRS),총자본정상영업이익률(IFRS연결),자기자본순이익률(IFRS연결),총자본순이익률(IFRS연결),매출액총이익률(IFRS연결),금융비용부담률(IFRS연결),경영자본순이익률(IFRS연결)
(주)그린플러스,186230,2017/12,,,,,,,,,,,,
(주)그린플러스,186230,2018/12,8.47,9.43,4.55,17.44,1.99,5.81,8.01,9.49,3.56,18.42,3.5,3.66
(주)그린플러스,186230,2019/12,6.52,8.09,4.63,18.91,1.67,5.77,7.46,8.37,3.72,19.36,3.39,3.8
(주)그린플러스,186230,2020/12,8.38,-5.5,-2.98,17.41,1.26,-3.59,7.35,-5.53,-2.65,17.28,2.4,-2.73
(주)그린플러스,186230,2021/12,7.14,-8.62,-5.05,14.08,0.59,-5.92,5.34,-8.63,-4.97,12.81,1.69,-5.19
(주)극동자동화,272420,2014/12,,,,,,,,,,,,
(주)극동자동화,272420,2015/12,,,,,,,,,,,,
(주)극동자동화,272420,2016/12,,,,,,,,,,,,
(주)극동자동화,272420,2017/12,,,,,,,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2011/12,6.77,9.19,5.38,32.22,-0.32,7.22,9.46,12.25,7.85,37.58,-0.24,9.9
(주)글로벌스탠다드테크놀로지,083450,2012/12,12.48,18.09,10.94,33.18,-0.13,13.49,15.26,20.94,13.16,38.3,-0.12,15.45
(주)글로벌스탠다드테크놀로지,083450,2013/12,11.59,13.99,9.57,28.52,-0.27,10.64,12.93,14.17,10.18,32.42,-0.08,10.92
(주)글로벌스탠다드테크놀로지,083450,2014/12,10.59,14.51,10.22,27.6,-0.21,11.52,12.97,16.07,11.89,32.16,-0.18,12.96
(주)글로벌스탠다드테크놀로지,083450,2015/12,5.94,8.21,6.3,31.55,-0.28,7.25,8.61,10.26,8.17,36.1,-0.28,9.19
(주)글로벌스탠다드테크놀로지,083450,2016/12,3.43,7.31,5.4,33.09,-0.29,6.1,6.13,7.24,5.84,36.71,-0.03,6.52
(주)글로벌스탠다드테크놀로지,083450,2017/12,22.85,21.82,15.69,30.88,-0.02,18.02,23.21,23.25,16.43,34.43,-0.02,18.07
(주)글로벌스탠다드테크놀로지,083450,2018/12,8.97,11.07,8.78,30.89,-0.35,10.31,10.03,12.42,9.93,33.5,-0.08,10.95
(주)글로벌스탠다드테크놀로지,083450,2019/12,21.15,20.89,16.33,37.71,-0.48,18.35,18.12,19.83,14.86,39.44,-0.01,15.89
(주)글로벌스탠다드테크놀로지,083450,2020/12,14.15,12.02,9.38,34.84,-0.17,10.36,13.03,15.06,11.12,36.68,-0.1,11.78
(주)글로벌스탠다드테크놀로지,083450,2021/12,26.27,28.27,21.59,35.01,-0.25,23.74,26.66,29.42,22.39,37.4,-0.06,24.23
(주)금빛,045890,2011/12,-19.2,-54.28,-22.27,0.94,6.09,-24.23,-21.49,-59.57,-24.95,-11.19,6.22,-26.33
(주)금빛,045890,2012/12,4.31,6.67,2.97,27.57,3.3,3.3,-4.14,-14.7,-6.12,27.73,3.53,-6.61
(주)금빛,045890,2013/12,2.94,0.12,0.06,26.36,2.21,0.07,5.33,6.85,2.86,28.99,3.14,3.23
(주)금빛,045890,2014/12,5.06,-4.35,-1.87,28.77,1.76,-2.27,5.37,3.68,1.53,30.81,2.94,1.77
(주)금빛,045890,2015/12,3.93,7.22,3.1,25.19,-1.05,3.67,3.88,6.54,2.79,29.44,2.68,3.25
(주)금빛,045890,2016/12,2.82,5.16,2.37,26.07,1.08,2.81,3.76,5.21,2.39,30.9,2.9,2.84
(주)금빛,045890,2017/12,-2.64,-3.81,-1.72,21.46,-8.15,-1.97,0.05,-11.04,-4.9,25.85,2.75,-5.61
(주)금빛,045890,2018/12,-16.22,-14.34,-6.46,5.3,3.16,-6.94,-15.9,-14.04,-6.26,5.24,3,-6.58
(주)금빛,045890,2019/12,-15.77,-91.61,-36.8,13.72,6.43,-39.2,-15.68,-91.08,-35.84,15.07,6.08,-36.79
(주)금빛,045890,2020/12,-14.97,-32.36,-12.86,11.26,9.6,-14.66,-16.71,-43.72,-15.77,6.56,9.41,-16.38
(주)금오하이텍,165270,2011/12,,,,,,,,,,,,
(주)금오하이텍,165270,2012/12,,,,,,,,,,,,
(주)금오하이텍,165270,2013/12,,,,,,,,,,,,
(주)금오하이텍,165270,2014/12,,,,,,,,,,,,
(주)금오하이텍,165270,2015/12,,,,,,,,,,,,
(주)금오하이텍,165270,2016/12,,,,,,,,,,,,
(주)금화피에스시,036190,2011/12,18.62,21.47,17.19,24.68,-2.41,20.1,,,,,,
(주)금화피에스시,036190,2012/12,20.49,21.92,18.52,24,-2.23,21.55,,,,,,
(주)금화피에스시,036190,2013/12,21.39,20.62,17.6,20.7,-1.43,22.65,18.96,19.37,15.94,21.24,-1.44,18.35
(주)금화피에스시,036190,2014/12,16.35,17.19,14.66,17.78,-1.36,21.06,15.58,17.06,14.22,17.87,-1.04,16.64
(주)금화피에스시,036190,2015/12,16.32,16.13,13.5,17.08,-0.96,18.76,15.95,16.07,13.07,16.81,-0.58,15.02
(주)금화피에스시,036190,2016/12,15.16,14.59,11.84,17.69,-0.84,15.28,14.76,15.09,11.84,17.15,-0.52,13.2
(주)금화피에스시,036190,2017/12,16.01,12.34,10.03,22.57,-1.63,12.69,15.16,11.48,9.02,20.75,-0.98,10.17
(주)금화피에스시,036190,2018/12,17.23,19.69,16.65,23.28,-1.61,21.43,16.75,19.63,16.05,21.96,-1.03,18.72
(주)금화피에스시,036190,2019/12,12.24,11.52,10.16,20.97,-2.37,14.14,12.62,12.04,10.17,20.84,-1.07,12.66
(주)금화피에스시,036190,2020/12,9.34,9.32,8.36,15.92,-2.93,13.09,9.38,12.07,10.4,16.08,-0.86,14.24
(주)금화피에스시,036190,2021/12,7.87,9.11,8.29,14.65,-1.44,13.92,8.32,8.45,7.52,15.64,-0.65,11.14
(주)기가레인,049080,2013/12,10.42,17.69,9.01,20.03,2.21,9.98,10.57,17.36,8.84,21.32,2.23,9.63
(주)기가레인,049080,2014/12,8.21,12.98,7.08,19.05,0.75,7.82,7.15,11.26,6.1,18.57,0.8,6.63
(주)기가레인,049080,2015/12,-13.3,-19.69,-9.96,-18.69,1.8,-11.31,-13.29,-19.07,-9.43,-17.37,1.76,-10.46
(주)기가레인,049080,2016/12,-6.41,-17.62,-7.17,-2.99,2.76,-8.33,-5.92,-16.29,-6.73,1.26,2.6,-7.59
(주)기가레인,049080,2017/12,2.83,-0.55,-0.24,16.38,2.63,-0.28,3.1,-1.88,-0.55,17.39,2.47,-0.62
(주)기가레인,049080,2018/12,-1.06,-30.44,-13.33,15.12,2.89,-15.05,-1.38,-27.86,-12,15.01,2.59,-13.16
(주)기가레인,049080,2019/12,-18.32,-93.37,-30.32,-20.24,5.56,-34.1,-19.94,-95.33,-31.03,-17.43,5.02,-33.78
(주)기가레인,049080,2020/12,-12.3,-63.9,-23.25,-4.26,8.93,-27,-13.01,-64.98,-23.25,-4.61,7.95,-25.55
(주)기가레인,049080,2021/12,2.88,7.48,4.38,20.14,2.17,4.94,4.04,6.63,3.59,22.26,2.12,3.69
(주)기산텔레콤,035460,2011/12,-11.39,-24.14,-13.79,11.92,2.49,-18,-11.32,-31.86,-13.21,10.87,3.31,-13.69
(주)기산텔레콤,035460,2012/12,7.3,4.32,2.7,23.73,1.23,3.73,2.15,-2.03,-2.36,17.87,2.42,-2.64
(주)기산텔레콤,035460,2013/12,4.01,5.85,3.95,21.42,0.16,5.61,6.74,10.89,5.17,21.66,0.87,5.89
(주)기산텔레콤,035460,2014/12,0.42,1.81,1.18,22.75,-0.85,1.64,2.23,7.2,3.5,20.47,0.24,3.74
(주)기산텔레콤,035460,2015/12,0.28,1.5,1.04,18.35,-0.43,1.43,2.07,3.95,2.21,16.94,0.49,2.34
(주)기산텔레콤,035460,2016/12,-3.91,-4.55,-3.43,21.35,-1.03,-4.77,-3.88,-6.62,-3.51,16.48,0.35,-3.74
(주)기산텔레콤,035460,2017/12,-1.85,-5.72,-4.55,20.66,-1.23,-6.57,-4.48,-13.79,-7.67,14.33,0.41,-8.26
(주)기산텔레콤,035460,2018/12,-7.08,-17.91,-14.7,15.43,-1.69,-21.47,-4.64,-10.68,-5.27,16.2,0.62,-5.74
(주)기산텔레콤,035460,2019/12,6.91,7.27,5.94,25.31,-1.18,8.5,6.5,10.87,5.69,21.45,0.62,6.24
(주)기산텔레콤,035460,2020/12,-2.81,-4.92,-3.64,17,-0.75,-4.77,0.61,0.15,0.49,14.97,0.62,0.52
(주)기산텔레콤,035460,2021/12,-8.31,-8.84,-6.38,14.32,-1.16,-8.28,-1.4,-3.66,-0.96,14.53,0.7,-1.01
(주)까스텔바작,308100,2016/12,,,,,,,,,,,,
(주)까스텔바작,308100,2017/12,18.38,12.27,9.98,67.01,0.04,10.61,18.68,13.04,9.88,67.31,0.14,10.02
(주)까스텔바작,308100,2018/12,20.59,19.62,15.83,63.07,-0.01,16.65,20.22,19.56,15.56,63.15,-0.01,15.74
(주)까스텔바작,308100,2019/12,11.09,10.09,8.47,61.51,-0.05,9.09,10.72,9.85,8.16,61.6,-0.04,8.47
(주)까스텔바작,308100,2020/12,8.44,3.37,2.81,60.89,-0.08,3.06,7.82,6.06,4.98,60.94,-0.06,5.33
(주)까스텔바작,308100,2021/12,-2.73,-6.02,-4.24,50.76,1.37,-4.67,-3.95,-8.89,-6.13,47.5,1.25,-6.62
(주)꿈비,407400,2021/12,,,,,,,,,,,,
(주)나노,187790,2014/12,,,,,,,,,,,,
(주)나노,187790,2015/12,-9.97,-32.36,-14.2,-17.93,11.93,-19.32,-8.51,-25.14,-9.04,0.06,6.71,-9.56
(주)나노,187790,2016/12,-14.48,-61.13,-27.72,-17.25,11.04,-38.25,-15.48,-76.14,-26.66,-3.86,5.31,-28.11
(주)나노,187790,2017/12,2.62,-8.83,-4.86,17.86,3.04,-6.68,1.9,-0.15,0.1,14.18,2.32,0.11
(주)나노,187790,2018/12,1.25,-13.78,-8.93,14.73,2.65,-13.41,2.2,-1.8,-0.47,13.34,2.01,-0.51
(주)나노,187790,2019/12,1.98,1.03,0.68,13.06,2.47,1.13,-0.78,0.95,-0.27,9.78,2.01,-0.3
(주)나노,187790,2020/12,0.51,-10.21,-6.52,15.13,1.51,-10.45,-1.53,-16.28,-9.25,12.66,1.64,-12.39
(주)나노,187790,2021/12,3.93,-45.33,-25.62,18.8,1.25,-36.39,0.97,-39.84,-16.9,15.74,1.31,-22.52
(주)나노브릭,286750,2015/12,,,,,,,,,,,,
(주)나노브릭,286750,2016/12,,,,,,,,,,,,
(주)나노브릭,286750,2017/12,-10.9,-1074.43,-24.54,6.66,19.69,-30,-10.92,-544.61,-20.56,7.6,19.67,-25.45
(주)나노브릭,286750,2018/12,-7.16,122.34,6.56,20.58,15.83,7.23,-7.09,76.09,4.72,20.58,15.83,5.23
(주)나노브릭,286750,2019/12,-7.09,-9.74,-3.58,24.44,5.3,-3.61,-7.09,-9.96,-3.66,24.44,5.3,-3.7
(주)나노브릭,286750,2020/12,0.29,-0.65,-0.39,39.49,1.35,-0.42,,,,,,
(주)나노브릭,286750,2021/12,-5.93,-21.28,-10.25,37.82,3.87,-11.04,,,,,,
(주)나노신소재,121600,2011/12,7.35,11.2,7.67,43.87,0.32,8.49,7.31,11.15,7.63,43.83,0.31,8.43
(주)나노신소재,121600,2012/12,-0.85,-2.34,-1.9,30.58,0.11,-1.97,-0.99,-2.52,-2.05,30.51,0.1,-2.11
(주)나노신소재,121600,2013/12,2,1.97,1.66,36.03,0.74,1.74,2.06,2.04,1.72,35.99,0.74,1.79
(주)나노신소재,121600,2014/12,5.23,6.25,5.36,44.29,0.24,5.59,5.31,6.35,5.45,44.29,0.24,5.66
(주)나노신소재,121600,2015/12,11.87,11.4,10.01,45.92,0.09,10.31,11.73,11.3,9.87,45.92,0.09,10.12
(주)나노신소재,121600,2016/12,7.56,7.86,7.13,43.41,-0.14,7.29,7.51,7.84,7.08,43.41,-0.14,7.22
(주)나노신소재,121600,2017/12,9.82,8.46,7.84,45.42,-0.03,8.27,9.85,8.51,7.88,45.42,-0.03,8.28
(주)나노신소재,121600,2018/12,9.26,8.82,8.1,43.15,-0.26,8.76,9.34,8.93,8.19,43.15,-0.26,8.82
(주)나노신소재,121600,2019/12,5.2,6.41,5.85,39.51,-0.31,6.35,5.13,6.35,5.79,39.51,-0.31,6.2
(주)나노신소재,121600,2020/12,1.5,1.9,1.69,32.08,-0.31,1.89,1.4,1.77,1.58,32.08,-0.3,1.72
(주)나노신소재,121600,2021/12,5.62,8.57,7.23,35.36,0.03,8.05,5.02,7.74,6.52,35.41,0.04,7.09
(주)나노엔텍,039860,2011/12,-18.19,-40.99,-27.45,5.08,-1.61,-30.39,-22.39,-42.45,-24.58,5.64,-1.11,-25.15
(주)나노엔텍,039860,2012/12,-9.65,-24.59,-13.58,8.44,3.62,-14.5,-11.99,-25.61,-13.24,8.54,3.61,-13.88
(주)나노엔텍,039860,2013/12,2.4,1.38,0.73,25.76,3.5,0.78,-1.06,-5.31,-2.77,27.13,3.5,-2.84
(주)나노엔텍,039860,2014/12,0.56,-3.69,-2.54,26.72,0.43,-2.66,-5.89,-8.34,-5.6,28,0.44,-5.61
(주)나노엔텍,039860,2015/12,-6.37,-9.77,-8.16,18.95,-0.02,-9.18,-15.03,-19.71,-15.57,24.49,0.48,-15.71
(주)나노엔텍,039860,2016/12,-16.25,-45.21,-32.61,14.2,1.05,-36.53,-19.69,-46.26,-30.08,21.57,0.94,-30.65
(주)나노엔텍,039860,2017/12,6.32,-2.94,-1.72,42.62,1.88,-1.74,3.8,-8.41,-4.71,43.61,1.75,-4.78
(주)나노엔텍,039860,2018/12,7.11,11.25,8.09,40.25,0.29,8.2,6.69,11.24,7.83,43.41,0.28,7.86
(주)나노엔텍,039860,2019/12,7.45,14.77,12.87,44.11,-0.29,13.39,6.87,15.1,12.95,48.4,-0.25,13.25
(주)나노엔텍,039860,2020/12,6.49,5.58,4.94,45.29,-0.41,5.23,6.84,6.33,5.5,48.7,-0.35,5.76
(주)나노엔텍,039860,2021/12,9.19,14.45,12.56,48.04,-0.33,13.5,9.09,14.97,12.7,49.43,-0.28,13.56
(주)나노트로닉스,010670,2011/12,1.76,-3.72,-1.98,33.15,8.99,-3.71,0.92,-8.09,-3.62,32.66,9.55,-4.46
(주)나노트로닉스,010670,2012/12,8.26,-19.64,-9.67,46.04,10.22,-15.77,6.67,-14.7,-6.36,47.33,10.32,-7.55
(주)나래나노텍,137080,2011/12,,,,,,,,,,,,
(주)나래나노텍,137080,2012/12,,,,,,,,,,,,
(주)나래나노텍,137080,2013/12,,,,,,,,,,,,
(주)나래나노텍,137080,2014/12,,,,,,,,,,,,
(주)나래나노텍,137080,2015/12,,,,,,,,,,,,
(주)나래나노텍,137080,2016/12,,,,,,,,,,,,
(주)나래나노텍,137080,2017/12,3.09,-36.13,-13.95,12.05,1.78,-16.57,,,,,,
(주)나래나노텍,137080,2018/12,5.85,9.29,3.92,15.54,1.88,4.67,,,,,,
(주)나래나노텍,137080,2019/12,-8.48,-21.86,-8.98,-5.87,4.43,-10.87,,,,,,
(주)나래나노텍,137080,2020/12,4.53,5.03,1.82,18.22,1.85,2.08,4.45,4.86,1.76,18.34,1.85,1.89
(주)나래나노텍,137080,2021/12,16.64,32.1,12.6,25.3,0.95,13.71,16.73,32.21,12.64,25.7,0.95,13.74
(주)나무가,190510,2011/12,,,,,,,,,,,,
(주)나무가,190510,2012/12,1.18,-174.33,-4.48,9.95,2.75,-4.89,5.68,63.17,1.78,13.88,2.02,1.83
(주)나무가,190510,2013/12,4.81,2.49,0.35,5.4,0.46,0.37,6.89,23.1,2.76,7.24,0.53,2.83
(주)나무가,190510,2014/12,5.98,31.34,6.39,7.43,0.44,7.05,1.57,10.09,1.61,7.03,0.67,1.63
(주)나무가,190510,2015/12,18.32,19.52,6.28,11.31,0.44,6.93,15.12,21.31,5,12.19,0.65,5.11
(주)나무가,190510,2016/12,-1.36,-5.52,-2.75,5.26,0.1,-3.16,-0.33,-6.29,-2.1,5.74,0.48,-2.13
(주)나무가,190510,2017/12,-24.05,-87.69,-46.19,2.32,0,-57.78,-18.61,-79.31,-24.19,-4.77,0.57,-25.12
(주)나무가,190510,2018/12,10.82,31.04,13.62,5.48,-0.08,16.97,1.42,12.19,2.75,5.93,0.5,2.93
(주)나무가,190510,2019/12,2.47,7.29,2.73,6.43,0.28,3.38,1.7,-0.94,-0.37,5.62,0.53,-0.41
(주)나무가,190510,2020/12,1.27,-2.97,-0.94,4.58,0.35,-1.16,-1.2,-19.1,-4.18,3.1,0.32,-4.52
(주)나무가,190510,2021/12,2.31,15.05,5.33,5.96,0.58,6.84,13.23,27.99,9.21,8.48,0.47,9.32
(주)나스미디어,089600,2011/12,9.17,20.78,7.05,0,-4.48,7.21,,,,,,
(주)나스미디어,089600,2012/12,8.32,15.69,7.05,0,-5.59,7.19,,,,,,
(주)나스미디어,089600,2013/12,6.45,11.25,5.98,0,-5.07,6.08,,,,,,
(주)나스미디어,089600,2014/12,8.84,13.4,8.18,0,-4.28,8.33,,,,,,
(주)나스미디어,089600,2015/12,9.78,15.01,8.29,0,-1.61,8.44,,,,,,
(주)나스미디어,089600,2016/12,8.75,13.71,6.89,0,-0.73,8.28,5.85,12.04,4.54,0,-0.54,4.78
(주)나스미디어,089600,2017/12,11.88,18.91,9.37,0,-0.58,12.51,11.83,22.56,9.2,0,-0.31,9.67
(주)나스미디어,089600,2018/12,8.26,12.84,6.6,0,-1.33,8.61,8.06,15.03,6.65,0,-1.01,6.99
(주)나스미디어,089600,2019/12,9.19,14.49,7.33,0,-1.05,9.34,9.27,15.07,6.82,0,-0.32,7.1
(주)나스미디어,089600,2020/12,9.07,15.92,7.46,0,-2.7,8.92,6.93,14.85,5.94,0,-1.02,6.05
(주)나스미디어,089600,2021/12,8.85,15.39,7.05,0,-1.08,8.19,7.21,14.8,5.94,0,-0.78,6.03
(주)나이벡,138610,2011/12,-12.9,-30.26,-12.11,12.4,16.66,-12.66,,,,,,
(주)나이벡,138610,2012/12,-4.76,-14.69,-8.31,26.29,6.46,-9.03,,,,,,
(주)나이벡,138610,2013/12,-15.74,-52.45,-22.97,-13.09,19.84,-24.83,,,,,,
(주)나이벡,138610,2014/12,-19.39,-66.42,-23.21,19.14,10.82,-24,,,,,,
(주)나이벡,138610,2015/12,-9.43,-30.52,-14.45,22.34,10.41,-14.6,,,,,,
(주)나이벡,138610,2016/12,-11.79,-29.31,-14.28,16.65,13.99,-14.96,,,,,,
(주)나이벡,138610,2017/12,-4.63,-23.13,-10.54,31.03,9.74,-11.1,,,,,,
(주)나이벡,138610,2018/12,-14.16,-36.15,-17.25,8.87,13.27,-17.89,,,,,,
(주)나이벡,138610,2019/12,-3.31,-14.36,-9.39,42.83,4.03,-9.77,,,,,,
(주)나이벡,138610,2020/12,-6.78,-12.28,-8.19,27.39,1.78,-8.51,,,,,,
(주)나이벡,138610,2021/12,-3.96,-19.4,-10.79,51.53,12.92,-11.69,,,,,,
(주)나이스디앤비,130580,2011/12,15.51,17.29,13.49,0,-1.99,14.7,,,,,,
(주)나이스디앤비,130580,2012/12,13.49,15.53,12.75,0,-3.7,13.18,,,,,,
(주)나이스디앤비,130580,2013/12,12.76,13.9,11.6,0,-3.34,12.02,,,,,,
(주)나이스디앤비,130580,2014/12,14.1,15.04,12.46,0,-3.05,12.89,,,,,,
(주)나이스디앤비,130580,2015/12,14.97,15.82,12.96,0,-2.28,14.7,13.3,15.2,11.75,0,-2.12,13.65
(주)나이스디앤비,130580,2016/12,13.17,14.28,12.04,0,-2.21,15.55,16.66,18.08,14.76,0,-1.58,17.38
(주)나이스디앤비,130580,2017/12,16.54,14.62,12.35,100,-2.44,18.41,19.35,17.75,14.68,0,-1.13,19.17
(주)나이스디앤비,130580,2018/12,18.74,20.48,16.66,0,-2.76,26.41,20.12,22.21,17.95,0,-1,24.88
(주)나이스디앤비,130580,2019/12,18.07,20.73,16.3,0,-2.54,23.63,18.91,21.19,16.67,0,-0.88,21.26
(주)나이스디앤비,130580,2020/12,18.34,20.64,16.16,0,-1.78,22.36,16.98,18.38,13.61,0,-0.72,16.58
(주)나이스디앤비,130580,2021/12,18.69,20.42,16.13,0,-1.95,21.9,17.76,19.71,14.71,0,-0.63,17.68
(주)나이코,192240,2012/12,,,,,,,,,,,,
(주)나이코,192240,2013/12,,,,,,,,,,,,
(주)나이코,192240,2014/12,,,,,,,,,,,,
(주)나이코,192240,2015/12,,,,,,,,,,,,
(주)나인테크,267320,2017/12,,,,,,,,,,,,
(주)나인테크,267320,2018/12,,,,,,,,,,,,
(주)나인테크,267320,2019/12,,,,,,,,,,,,
(주)나인테크,267320,2020/12,4.48,-4.33,-1.67,13.11,0.6,-1.96,,,,,,
(주)나인테크,267320,2021/12,-9.82,-21.81,-7.59,-0.04,1.93,-8.52,,,,,,
(주)내츄럴엔도텍,168330,2012/12,,,,,,,,,,,,
(주)내츄럴엔도텍,168330,2013/12,35.3,37.97,28.23,70.98,-0.61,29.59,,,,,,
(주)내츄럴엔도텍,168330,2014/12,32.97,33.91,26.45,68.1,-0.62,27.43,,,,,,
(주)내츄럴엔도텍,168330,2015/12,-13.52,-27.99,-21.56,68.76,-0.32,-24.4,-15.69,-30.75,-22.53,68.76,-0.34,-29.88
(주)내츄럴엔도텍,168330,2016/12,-12.23,-27.05,-16.86,35.18,3.06,-19.22,-12.09,-26.96,-16.97,35.18,3.06,-19.61
(주)내츄럴엔도텍,168330,2017/12,-6.64,-20.97,-12,36.03,24.52,-12.85,-6.29,-18.67,-10.33,36.03,24.53,-10.64
(주)내츄럴엔도텍,168330,2018/12,-14.42,-41.25,-24.57,-12.7,23.78,-26.75,-18.51,-48.3,-31.65,-34.77,23.6,-32.32
(주)내츄럴엔도텍,168330,2019/12,-16.11,-57.6,-29.25,-26.31,35.37,-30.61,-20.25,-49.68,-29.12,-51.29,36,-29.99
(주)내츄럴엔도텍,168330,2020/12,2.6,-12.73,-4.52,52.44,17.51,-4.61,-0.63,-8.71,-6.02,50.14,18.41,-6.14
(주)내츄럴엔도텍,168330,2021/12,-7.09,-12.32,-7.4,48.54,5.08,-7.66,-11.65,-11.64,-13.77,34.88,6.3,-14.17
(주)네오리진,094860,2011/12,3.95,2.99,2.05,26.72,2.76,3.16,3.4,3.18,1.54,16.98,1.75,2.06
(주)네오리진,094860,2012/12,3.71,-11.13,-6.85,28.44,4.53,-11.12,,,,,,
(주)네오리진,094860,2013/12,-4.24,-50.5,-29.2,24.53,1.49,-40.41,,,,,,
(주)네오리진,094860,2014/12,-16.19,-105.82,-50.7,17.79,1.73,-62.2,,,,,,
(주)네오리진,094860,2015/12,-12.29,-29.42,-14.79,40.43,0.69,-17.2,,,,,,
(주)네오리진,094860,2016/12,5.23,5.92,4.35,50.28,0.44,5.07,,,,,,
(주)네오리진,094860,2017/12,1.33,1.66,1.31,55.39,0.22,1.55,0.95,1.14,0.94,55.59,0.22,1.06
(주)네오리진,094860,2018/12,-4.76,-28.66,-23.32,43.48,0.13,-28.74,,,,,,
(주)네오리진,094860,2019/12,1.8,-24.12,-18.96,41.8,0.25,-23.19,,,,,,
(주)네오리진,094860,2020/12,-13.34,-17.65,-14.12,41.71,-0.04,-17.35,,,,,,
(주)네오리진,094860,2021/12,-8.1,-9.2,-7.35,27.54,2.14,-9.32,-4.68,-4.83,-3.88,29.29,2.15,-4.74
(주)네오셈,253590,2016/12,,,,,,,,,,,,
(주)네오셈,253590,2017/12,,,,,,,,,,,,
(주)네오셈,253590,2018/12,,,,,,,,,,,,
(주)네오셈,253590,2019/12,-5.48,-4.7,-2.85,46.01,0.41,-3.39,-5.2,-4.19,-2.45,48.73,0.51,-2.57
(주)네오셈,253590,2020/12,13.39,13.46,8.63,56.88,0.1,10.29,18.74,20.01,12.6,57.67,0.16,13.22
(주)네오셈,253590,2021/12,3.89,9.11,5.54,54.12,1.62,6.67,6.34,11.99,7.39,55.12,1.58,7.94
(주)네오오토,212560,2011/12,,,,,,,,,,,,
(주)네오오토,212560,2012/12,,,,,,,,,,,,
(주)네오오토,212560,2013/12,10.47,26.95,9.67,15.1,1.25,9.98,,,,,,
(주)네오오토,212560,2014/12,8.87,17.88,7.33,13.22,0.98,7.63,,,,,,
(주)네오오토,212560,2015/12,8.74,14.78,7.24,12.73,0.76,7.93,,,,,,
(주)네오오토,212560,2016/12,7.87,12.09,6.18,11.53,0.65,6.8,,,,,,
(주)네오오토,212560,2017/12,1.18,5.84,3.04,6.67,0.67,3.29,,,,,,
(주)네오오토,212560,2018/12,1.73,7.73,4.15,8.66,0.78,4.61,,,,,,
(주)네오오토,212560,2019/12,0.56,3.18,1.76,7.7,0.66,1.94,,,,,,
(주)네오오토,212560,2020/12,2.07,4.37,2.48,9.18,0.48,2.64,,,,,,
(주)네오오토,212560,2021/12,4.07,7.65,4.51,10.73,0.33,4.81,,,,,,
(주)네오위즈,095660,2011/12,21.73,31.4,15.55,37.81,0.55,26.65,20.15,30.13,13.68,39.37,0.33,18.21
(주)네오위즈,095660,2012/12,21.2,1.32,0.63,36.22,0.68,1.01,17.66,2.94,0.92,36.75,0.26,1.11
(주)네오위즈,095660,2013/12,16.98,15.87,9.04,45.97,0.37,14.82,16.92,16.83,8.28,44.21,0.24,10.14
(주)네오위즈,095660,2014/12,7.73,0.35,0.25,58.3,-2.09,0.46,6.35,-2.63,-1.76,51.64,-0.51,-2.25
(주)네오위즈,095660,2015/12,5.97,-1.01,-0.8,61.61,-0.79,-1.65,3.96,-7.51,-5.48,53.17,-0.54,-7.34
(주)네오위즈,095660,2016/12,5.09,1.02,0.87,58.09,-1.3,1.97,6.79,3.85,2.85,52.68,-0.7,3.96
(주)네오위즈,095660,2017/12,2.74,-7.55,-6.96,55,-2.27,-17.55,3.5,-0.57,-0.69,47.18,-0.98,-0.99
(주)네오위즈,095660,2018/12,3.05,-1.45,-1.31,48.25,-1.15,-3.72,6.72,11.36,9.99,51.59,-0.86,15.15
(주)네오위즈,095660,2019/12,4.53,2,1.77,51.15,-0.22,5.04,8.52,7.78,7.22,55.09,-0.25,10.65
(주)네오위즈,095660,2020/12,10.11,12.94,11.41,0,-0.64,24.63,13.75,16.95,14.17,0,-0.36,18.91
(주)네오위즈,095660,2021/12,4.85,15.87,13.97,0,-0.43,29.5,4.03,13.41,10.75,0,-0.47,14.09
(주)네오위즈홀딩스,042420,2011/12,11.95,11.03,10.05,0,-33.98,29.64,17.43,11.85,11.49,38.78,-0.4,14.67
(주)네오위즈홀딩스,042420,2012/12,3.25,9.07,8.03,0,-36.33,37.28,15.64,6.79,2,35.03,-0.53,2.44
(주)네오위즈홀딩스,042420,2013/12,0.05,-1.07,-1.02,0,-201.15,-7.78,15.84,12.59,9.37,43.43,-0.73,11.73
(주)네오위즈홀딩스,042420,2014/12,0.21,2.45,2.44,0,-495.28,30.68,6.76,27.59,9.89,48.34,-2.25,12.8
(주)네오위즈홀딩스,042420,2015/12,-0.12,20.89,20.21,0,-1413.25,73.11,2.52,23.61,8.73,52.44,-2.96,11.51
(주)네오위즈홀딩스,042420,2016/12,-0.09,-2.03,-1.96,0,-718.48,-4.9,4.05,-4.99,-1.52,52.02,-2.22,-2.05
(주)네오위즈홀딩스,042420,2017/12,-0.08,-3.22,-3.19,0,-584.87,-7.99,2.01,-1.77,-1.29,46.74,-2.73,-1.76
(주)네오위즈홀딩스,042420,2018/12,-0.16,-1.62,-1.6,0,-572.57,-3.91,3.79,6.58,7.81,50.87,-2.63,11.18
