회사명,거래소코드,회계년도,단기차입금(요약)(IFRS)(백만원),유동성장기부채(요약)(IFRS)(백만원),단기차입금(요약)(IFRS연결)(백만원),유동성장기부채(요약)(IFRS연결)(백만원)
(주)에이비프로바이오,195990,2021/12,0,0,0,0
(주)에이스침대,003800,2011/12,0,0,0,0
(주)에이스침대,003800,2012/12,0,0,0,0
(주)에이스침대,003800,2013/12,0,0,0,0
(주)에이스침대,003800,2014/12,0,0,0,0
(주)에이스침대,003800,2015/12,0,0,0,0
(주)에이스침대,003800,2016/12,0,0,0,0
(주)에이스침대,003800,2017/12,0,0,0,0
(주)에이스침대,003800,2018/12,0,0,,
(주)에이스침대,003800,2019/12,0,0,,
(주)에이스침대,003800,2020/12,0,0,0,0
(주)에이스침대,003800,2021/12,0,0,0,0
(주)에이스테크놀로지,088800,2011/12,55875,0,88792,0
(주)에이스테크놀로지,088800,2012/12,63958,0,92281,0
(주)에이스테크놀로지,088800,2013/12,44541,46909,72350,46909
(주)에이스테크놀로지,088800,2014/12,44054,33429,74702,33429
(주)에이스테크놀로지,088800,2015/12,90017,3299,121967,3299
(주)에이스테크놀로지,088800,2016/12,38600,69238,83082,69238
(주)에이스테크놀로지,088800,2017/12,62789,50179,103364,51106
(주)에이스테크놀로지,088800,2018/12,63878,34880,103334,36693
(주)에이스테크놀로지,088800,2019/12,31422,60055,83438,60055
(주)에이스테크놀로지,088800,2020/12,43711,19107,79037,19107
(주)에이스테크놀로지,088800,2021/12,87507,12200,111139,12200
(주)에이스토리,241840,2012/12,,,,
(주)에이스토리,241840,2013/12,,,,
(주)에이스토리,241840,2016/12,321,0,,
(주)에이스토리,241840,2017/12,321,700,,
(주)에이스토리,241840,2018/12,0,0,,
(주)에이스토리,241840,2019/12,0,255,,
(주)에이스토리,241840,2020/12,0,114,,
(주)에이스토리,241840,2021/12,0,0,0,317
(주)에이제이에스,013340,2011/12,22760,1233,,
(주)에이제이에스,013340,2012/12,14860,4267,,
(주)에이제이에스,013340,2013/12,16365,15184,,
(주)에이치디,102210,2011/12,26522,584,,
(주)에이치디,102210,2012/12,27000,384,,
(주)에이치디,102210,2013/12,42000,0,,
(주)에이치디,102210,2014/12,53554,31654,,
(주)에이치디,102210,2015/12,49761,6900,60761,17141
(주)에이치디,102210,2016/12,47000,6900,67200,9891
(주)에이치디,102210,2017/12,45000,18000,65400,19241
(주)에이치디,102210,2018/12,39953,18000,50953,18741
(주)에이치디,102210,2019/12,10000,17000,10000,17000
(주)에이치디,102210,2020/12,14000,0,14000,0
(주)에이치비테크놀러지,078150,2011/12,14681,1143,,
(주)에이치비테크놀러지,078150,2012/12,10473,914,,
(주)에이치비테크놀러지,078150,2013/12,6294,2307,,
(주)에이치비테크놀러지,078150,2014/12,6872,4513,,
(주)에이치비테크놀러지,078150,2015/12,3231,3730,,
(주)에이치비테크놀러지,078150,2016/12,2097,2987,,
(주)에이치비테크놀러지,078150,2017/12,844,2987,,
(주)에이치비테크놀러지,078150,2018/12,5794,2987,5794,2987
(주)에이치비테크놀러지,078150,2019/12,12204,675,12204,675
(주)에이치비테크놀러지,078150,2020/12,12127,5000,12127,5000
(주)에이치비테크놀러지,078150,2021/12,8983,2083,9400,1667
(주)에이치시티,072990,2011/12,,,,
(주)에이치시티,072990,2012/12,,,,
(주)에이치시티,072990,2013/12,,,,
(주)에이치시티,072990,2014/12,3300,914,,
(주)에이치시티,072990,2015/12,4300,2325,4300,2325
(주)에이치시티,072990,2016/12,5300,2405,5300,2405
(주)에이치시티,072990,2017/12,9300,289,9300,289
(주)에이치시티,072990,2018/12,9300,2162,9300,2162
(주)에이치시티,072990,2019/12,12300,1162,12300,1162
(주)에이치시티,072990,2020/12,12300,2396,12300,2396
(주)에이치시티,072990,2021/12,14300,2415,14300,3126
(주)에이치알에스,036640,2011/12,280,0,280,0
(주)에이치알에스,036640,2012/12,0,72,0,72
(주)에이치알에스,036640,2013/12,1600,96,1600,96
(주)에이치알에스,036640,2014/12,1600,96,1600,96
(주)에이치알에스,036640,2015/12,1600,6096,1600,6096
(주)에이치알에스,036640,2016/12,0,96,0,96
(주)에이치알에스,036640,2017/12,0,1624,0,1624
(주)에이치알에스,036640,2018/12,7600,12000,7600,12000
(주)에이치알에스,036640,2019/12,9930,0,9930,0
(주)에이치알에스,036640,2020/12,1930,0,1930,0
(주)에이치알에스,036640,2021/12,6400,0,6400,0
(주)에이치앤비디자인,227100,2017/12,1860,8,1866,8
(주)에이치앤비디자인,227100,2018/12,2000,100,2000,100
(주)에이치앤비디자인,227100,2019/12,3050,967,3166,967
(주)에이치앤비디자인,227100,2020/12,3146,1769,3370,1769
(주)에이치앤비디자인,227100,2021/12,1350,839,1351,5198
(주)에이치앤아이,103650,2011/12,,,,
(주)에이치앤아이,103650,2012/12,,,,
(주)에이치앤아이,103650,2013/12,,,,
(주)에이치앤아이,103650,2014/12,,,,
(주)에이치앤아이,103650,2015/12,,,,
(주)에이치엘사이언스,239610,2013/12,,,,
(주)에이치엘사이언스,239610,2014/12,0,1700,,
(주)에이치엘사이언스,239610,2015/12,0,0,0,0
(주)에이치엘사이언스,239610,2016/12,0,0,,
(주)에이치엘사이언스,239610,2017/12,0,0,,
(주)에이치엘사이언스,239610,2018/12,0,0,,
(주)에이치엘사이언스,239610,2019/12,0,0,,
(주)에이치엘사이언스,239610,2020/12,0,0,,
(주)에이치엘사이언스,239610,2021/12,0,0,0,0
(주)에이치와이티씨,148930,2011/12,4822,880,,
(주)에이치와이티씨,148930,2012/12,9229,3130,,
(주)에이치와이티씨,148930,2013/12,,,,
(주)에이치와이티씨,148930,2014/12,,,,
(주)에이치와이티씨,148930,2015/12,,,,
(주)에이치와이티씨,148930,2016/12,,,,
(주)에이치와이티씨,148930,2017/12,,,,
(주)에이치와이티씨,148930,2018/12,,,,
(주)에이치와이티씨,148930,2019/12,,,,
(주)에이치와이티씨,148930,2020/12,0,0,0,0
(주)에이치와이티씨,148930,2021/12,0,1000,0,1000
(주)에이치케이,044780,2011/12,13960,0,14150,0
(주)에이치케이,044780,2012/12,9767,1000,9767,1000
(주)에이치케이,044780,2013/12,13033,500,13033,500
(주)에이치케이,044780,2014/12,12044,1300,12044,1300
(주)에이치케이,044780,2015/12,13019,3273,13019,3273
(주)에이치케이,044780,2016/12,12749,5190,12749,5190
(주)에이치케이,044780,2017/12,8841,3290,8841,3290
(주)에이치케이,044780,2018/12,14859,4423,14859,4423
(주)에이치케이,044780,2019/12,12289,8919,12289,8919
(주)에이치케이,044780,2020/12,22176,1890,22176,1890
(주)에이치케이,044780,2021/12,18073,0,18073,0
(주)에이치피에스피,403870,2017/12,,,,
(주)에이치피에스피,403870,2018/12,,,,
(주)에이치피에스피,403870,2019/12,,,,
(주)에이치피에스피,403870,2020/12,,,,
(주)에이치피에스피,403870,2021/12,0,0,,
(주)에이치피오,357230,2014/12,,,,
(주)에이치피오,357230,2015/12,,,,
(주)에이치피오,357230,2016/12,,,,
(주)에이치피오,357230,2017/12,,,,
(주)에이치피오,357230,2018/12,,,,
(주)에이치피오,357230,2019/12,,,,
(주)에이치피오,357230,2020/12,0,0,0,0
(주)에이치피오,357230,2021/12,0,0,0,0
(주)에이텍,045660,2011/12,0,0,0,0
(주)에이텍,045660,2012/12,0,125,,
(주)에이텍,045660,2013/12,10,125,,
(주)에이텍,045660,2014/12,846,125,,
(주)에이텍,045660,2015/12,371,94,,
(주)에이텍,045660,2016/12,0,0,,
(주)에이텍,045660,2017/12,608,193,,
(주)에이텍,045660,2018/12,1295,387,,
(주)에이텍,045660,2019/12,403,387,,
(주)에이텍,045660,2020/12,14,193,,
(주)에이텍,045660,2021/12,0,0,,
(주)에이텍티앤,224110,2015/12,0,0,,
(주)에이텍티앤,224110,2016/12,0,0,,
(주)에이텍티앤,224110,2017/12,5100,0,5100,0
(주)에이텍티앤,224110,2018/12,5150,0,5150,0
(주)에이텍티앤,224110,2019/12,8500,652,10500,1388
(주)에이텍티앤,224110,2020/12,3000,452,3000,1292
(주)에이텍티앤,224110,2021/12,0,440,1000,1437
(주)에이트원,230980,2016/12,0,0,,
(주)에이트원,230980,2017/12,5797,0,13696,0
(주)에이트원,230980,2018/12,0,2234,6255,0
(주)에이트원,230980,2019/12,2600,0,2600,0
(주)에이트원,230980,2020/12,0,0,0,0
(주)에이트원,230980,2021/12,0,0,3200,0
(주)에이티세미콘,089530,2011/12,4400,27270,,
(주)에이티세미콘,089530,2012/12,14400,38796,,
(주)에이티세미콘,089530,2013/12,43800,15157,83320,304
(주)에이티세미콘,089530,2014/12,47700,35655,,
(주)에이티세미콘,089530,2015/12,49200,18810,,
(주)에이티세미콘,089530,2016/12,43477,13119,,
(주)에이티세미콘,089530,2017/12,35150,9200,,
(주)에이티세미콘,089530,2018/12,30950,4237,30950,4237
(주)에이티세미콘,089530,2019/12,32020,8620,32033,8620
(주)에이티세미콘,089530,2020/12,31690,10544,32142,12307
(주)에이티세미콘,089530,2021/12,12290,6712,9117,6712
(주)에이팩트,200470,2011/12,3500,18130,,
(주)에이팩트,200470,2012/12,3500,13200,,
(주)에이팩트,200470,2013/12,3500,9350,,
(주)에이팩트,200470,2014/12,3500,3975,,
(주)에이팩트,200470,2015/12,3500,3975,,
(주)에이팩트,200470,2016/12,3500,3975,,
(주)에이팩트,200470,2017/12,3500,2500,,
(주)에이팩트,200470,2018/12,13000,7500,,
(주)에이팩트,200470,2019/12,16000,10000,,
(주)에이팩트,200470,2020/12,16000,12250,,
(주)에이팩트,200470,2021/12,16000,7875,,
(주)에이팸,073070,2011/12,2736,0,4232,0
(주)에이팸,073070,2012/12,1683,0,2131,0
(주)에이팸,073070,2013/12,861,0,1866,0
(주)에이팸,073070,2014/12,2913,0,3563,0
(주)에이팸,073070,2015/12,455,0,455,0
(주)에이팸,073070,2016/12,188,0,188,0
(주)에이팸,073070,2017/12,0,0,0,0
(주)에이팸,073070,2018/12,0,0,550,655
(주)에이팸,073070,2019/12,6368,0,8811,182
(주)에이팸,073070,2020/12,0,0,1994,127
(주)에이프로,262260,2016/12,,,,
(주)에이프로,262260,2017/12,,,,
(주)에이프로,262260,2018/12,1440,505,,
(주)에이프로,262260,2019/12,2000,0,,
(주)에이프로,262260,2020/12,0,240,0,240
(주)에이프로,262260,2021/12,0,0,0,0
(주)에이프로젠헬스케어앤게임즈,109960,2011/12,5266,485,,
(주)에이프로젠헬스케어앤게임즈,109960,2012/12,3665,468,,
(주)에이프로젠헬스케어앤게임즈,109960,2013/12,4098,298,4098,298
(주)에이프로젠헬스케어앤게임즈,109960,2014/12,3147,244,,
(주)에이프로젠헬스케어앤게임즈,109960,2015/12,985,9167,,
(주)에이프로젠헬스케어앤게임즈,109960,2016/12,300,55,300,55
(주)에이프로젠헬스케어앤게임즈,109960,2017/12,0,55,0,55
(주)에이프로젠헬스케어앤게임즈,109960,2018/12,1099,3296,1099,11000
(주)에이프로젠헬스케어앤게임즈,109960,2019/12,1020,106,1020,106
(주)에이프로젠헬스케어앤게임즈,109960,2020/12,302,0,302,0
(주)에이프로젠헬스케어앤게임즈,109960,2021/12,170,0,170,0
(주)에이프릴바이오,397030,2019/12,0,0,,
(주)에이프릴바이오,397030,2020/12,0,0,,
(주)에이프릴바이오,397030,2021/12,0,0,,
(주)에임하이글로벌,043580,2011/12,0,0,0,0
(주)에임하이글로벌,043580,2012/12,0,0,37,0
(주)에임하이글로벌,043580,2013/12,0,0,21,0
(주)에임하이글로벌,043580,2014/12,0,0,22,0
(주)에임하이글로벌,043580,2015/12,600,0,623,0
(주)에임하이글로벌,043580,2016/12,0,0,0,0
(주)에임하이글로벌,043580,2017/12,1650,0,37,0
(주)에치에프알,230240,2015/12,,,,
(주)에치에프알,230240,2016/12,,,,
(주)에치에프알,230240,2017/12,,,,
(주)에치에프알,230240,2018/12,10000,0,10000,0
(주)에치에프알,230240,2019/12,20600,0,20629,0
(주)에치에프알,230240,2020/12,24141,492,24141,800
(주)에치에프알,230240,2021/12,49357,2513,49357,2716
(주)에코마케팅,230360,2013/12,,,,
(주)에코마케팅,230360,2014/12,0,0,0,0
(주)에코마케팅,230360,2015/12,0,0,0,0
(주)에코마케팅,230360,2016/12,0,0,0,0
(주)에코마케팅,230360,2017/12,0,0,0,0
(주)에코마케팅,230360,2018/12,0,0,0,0
(주)에코마케팅,230360,2019/12,0,0,0,0
(주)에코마케팅,230360,2020/12,0,0,0,0
(주)에코마케팅,230360,2021/12,0,0,1690,0
(주)에코앤드림,101360,2011/12,,,,
(주)에코앤드림,101360,2012/12,,,,
(주)에코앤드림,101360,2013/12,,,,
(주)에코앤드림,101360,2014/12,,,,
(주)에코앤드림,101360,2015/12,10679,6693,,
(주)에코앤드림,101360,2016/12,13498,3508,,
(주)에코앤드림,101360,2017/12,14019,5781,,
(주)에코앤드림,101360,2018/12,19446,4146,,
(주)에코앤드림,101360,2019/12,15948,1107,,
(주)에코앤드림,101360,2020/12,0,50,,
(주)에코앤드림,101360,2021/12,0,184,15,428
(주)에코프로,086520,2011/12,0,45540,,
(주)에코프로,086520,2012/12,40426,24239,,
(주)에코프로,086520,2013/12,51935,15055,,
(주)에코프로,086520,2014/12,58829,20445,,
(주)에코프로,086520,2015/12,65639,4268,,
(주)에코프로,086520,2016/12,16200,5134,65074,12525
(주)에코프로,086520,2017/12,18860,40,84779,47143
(주)에코프로,086520,2018/12,14500,40,109936,19525
(주)에코프로,086520,2019/12,25500,40,136145,30773
(주)에코프로,086520,2020/12,44500,0,129041,16420
(주)에코프로,086520,2021/12,10000,0,404439,129034
(주)에코프로비엠,247540,2016/12,,,,
(주)에코프로비엠,247540,2017/12,,,,
(주)에코프로비엠,247540,2018/12,80165,18381,,
(주)에코프로비엠,247540,2019/12,55738,16250,,
(주)에코프로비엠,247540,2020/12,60041,8920,60041,8920
(주)에코프로비엠,247540,2021/12,205000,91945,265000,91945
(주)에코프로에이치엔,383310,2021/12,32500,0,32500,0
(주)에프알텍,073540,2011/12,0,0,,
(주)에프알텍,073540,2012/12,0,0,,
(주)에프알텍,073540,2013/12,0,0,,
(주)에프알텍,073540,2014/12,0,0,0,0
(주)에프알텍,073540,2015/12,500,204,500,204
(주)에프알텍,073540,2016/12,724,1806,724,1806
(주)에프알텍,073540,2017/12,687,4793,687,4793
(주)에프알텍,073540,2018/12,1730,4286,1730,4286
(주)에프알텍,073540,2019/12,3640,7969,3640,7946
(주)에프알텍,073540,2020/12,4600,6200,4600,5818
(주)에프알텍,073540,2021/12,8600,5628,8600,5628
(주)에프앤가이드,064850,2011/12,,,,
(주)에프앤가이드,064850,2012/12,,,,
(주)에프앤가이드,064850,2013/12,,,,
(주)에프앤가이드,064850,2014/12,,,,
(주)에프앤가이드,064850,2015/12,,,,
(주)에프앤가이드,064850,2016/12,,,,
(주)에프앤가이드,064850,2017/12,0,0,,
(주)에프앤가이드,064850,2018/12,0,0,,
(주)에프앤가이드,064850,2019/12,0,429,0,429
(주)에프앤가이드,064850,2020/12,0,2545,,
(주)에프앤가이드,064850,2021/12,0,2545,0,2545
(주)에프앤리퍼블릭,064090,2011/12,12346,0,12146,200
(주)에프앤리퍼블릭,064090,2012/12,7267,0,7267,0
(주)에프앤리퍼블릭,064090,2013/12,3000,0,3000,0
(주)에프앤리퍼블릭,064090,2014/12,1200,0,,
(주)에프앤리퍼블릭,064090,2015/12,5510,0,5510,0
(주)에프앤리퍼블릭,064090,2016/12,0,0,0,0
(주)에프앤리퍼블릭,064090,2017/12,10000,0,10000,0
(주)에프앤리퍼블릭,064090,2018/12,3500,0,3500,0
(주)에프앤리퍼블릭,064090,2019/12,8500,0,8508,0
(주)에프앤리퍼블릭,064090,2020/12,4254,0,4254,0
(주)에프앤리퍼블릭,064090,2021/12,100,0,100,0
(주)에프에스엔,214270,2015/12,,,,
(주)에프에스엔,214270,2016/12,0,0,0,0
(주)에프에스엔,214270,2017/12,15,0,1006,0
(주)에프에스엔,214270,2018/12,0,28946,3816,28985
(주)에프에스엔,214270,2019/12,3490,1648,1472,2624
(주)에프에스엔,214270,2020/12,3096,1787,7157,2813
(주)에프에스엔,214270,2021/12,930,3176,5120,3357
(주)에프에스티,036810,2011/12,14032,0,,
(주)에프에스티,036810,2012/12,20464,0,,
(주)에프에스티,036810,2013/12,24417,0,24417,0
(주)에프에스티,036810,2014/12,27198,0,27198,0
(주)에프에스티,036810,2015/12,27922,0,27922,0
(주)에프에스티,036810,2016/12,20216,0,20216,0
(주)에프에스티,036810,2017/12,19407,2860,19407,2860
(주)에프에스티,036810,2018/12,20995,0,20995,0
(주)에프에스티,036810,2019/12,18620,0,25120,0
(주)에프에스티,036810,2020/12,19000,0,24420,0
(주)에프에스티,036810,2021/12,24000,5670,36700,5718
(주)에프엔씨엔터테인먼트,173940,2011/12,,,,
(주)에프엔씨엔터테인먼트,173940,2012/12,0,0,0,0
(주)에프엔씨엔터테인먼트,173940,2013/12,0,0,0,0
(주)에프엔씨엔터테인먼트,173940,2014/12,0,0,0,0
(주)에프엔씨엔터테인먼트,173940,2015/12,0,0,0,0
(주)에프엔씨엔터테인먼트,173940,2016/12,0,0,0,0
(주)에프엔씨엔터테인먼트,173940,2017/12,0,0,20,0
(주)에프엔씨엔터테인먼트,173940,2018/12,0,0,0,15
(주)에프엔씨엔터테인먼트,173940,2019/12,0,0,0,0
(주)에프엔씨엔터테인먼트,173940,2020/12,0,0,0,70
(주)에프엔씨엔터테인먼트,173940,2021/12,0,0,0,69
(주)에프티이앤이,065160,2011/12,7300,4000,11500,4974
(주)에프티이앤이,065160,2012/12,14075,750,19650,750
(주)에프티이앤이,065160,2013/12,18300,1000,24710,1000
(주)에프티이앤이,065160,2014/12,22802,250,29222,13415
(주)에프티이앤이,065160,2015/12,15999,250,19240,550
(주)에프티이앤이,065160,2016/12,3617,25825,3808,25825
(주)에프티이앤이,065160,2017/12,8617,8908,9506,8908
(주)에프티이앤이,065160,2018/12,5199,98,6257,98
(주)에피밸리,068630,2011/12,822,0,,
(주)엑사이엔씨,054940,2011/12,10586,156,12668,856
(주)엑사이엔씨,054940,2012/12,22000,144,22700,319
(주)엑사이엔씨,054940,2013/12,18425,132,18425,632
(주)엑사이엔씨,054940,2014/12,8886,66,9186,817
(주)엑사이엔씨,054940,2015/12,9100,0,9100,583
(주)엑사이엔씨,054940,2016/12,15457,0,16709,475
(주)엑사이엔씨,054940,2017/12,16565,0,18034,50
(주)엑사이엔씨,054940,2018/12,11100,1500,13544,1500
(주)엑사이엔씨,054940,2019/12,17993,0,19022,0
(주)엑사이엔씨,054940,2020/12,20170,0,28258,0
(주)엑사이엔씨,054940,2021/12,26747,0,39863,0
(주)엑서지21,043090,2011/12,15667,0,15667,0
(주)엑서지21,043090,2012/12,8969,0,8969,0
(주)엑서지21,043090,2013/12,7293,0,7293,0
(주)엑서지21,043090,2014/12,6935,0,6935,0
(주)엑서지21,043090,2015/12,4264,0,,
(주)엑서지21,043090,2016/12,2427,0,,
(주)엑서지21,043090,2017/12,1533,0,,
(주)엑서지21,043090,2018/12,730,0,,
(주)엑서지21,043090,2019/12,0,0,,
(주)엑서지21,043090,2020/12,0,0,0,0
(주)엑서지21,043090,2021/12,0,0,,
(주)엑세스바이오인코퍼레이션,950130,2012/12,0,92,0,92
(주)엑세스바이오인코퍼레이션,950130,2013/12,36,0,0,36
(주)엑세스바이오인코퍼레이션,950130,2014/12,1990,37,1990,37
(주)엑세스바이오인코퍼레이션,950130,2015/12,130,40,130,40
(주)엑세스바이오인코퍼레이션,950130,2016/12,179,41,179,97
(주)엑세스바이오인코퍼레이션,950130,2017/12,934,36,934,236
(주)엑세스바이오인코퍼레이션,950130,2018/12,2450,16751,2450,16765
(주)엑세스바이오인코퍼레이션,950130,2019/12,1469,12964,1469,13130
(주)엑세스바이오인코퍼레이션,950130,2020/12,6923,7829,25523,7996
(주)엑세스바이오인코퍼레이션,950130,2021/12,0,0,16400,0
(주)엑셈,205100,2014/12,,,,
(주)엑셈,205100,2015/12,0,111,0,144
(주)엑셈,205100,2016/12,0,0,0,0
(주)엑셈,205100,2017/12,0,1561,0,1561
(주)엑셈,205100,2018/12,0,1682,0,4682
(주)엑셈,205100,2019/12,0,0,0,177
(주)엑셈,205100,2020/12,0,0,0,458
