회사명,거래소코드,회계년도,유형자산증가율(IFRS),매출액증가율(IFRS),자기자본증가율(IFRS),총자본증가율(IFRS),정상영업이익증가율(IFRS),유형자산증가율(IFRS연결),매출액증가율(IFRS연결),자기자본증가율(IFRS연결),총자본증가율(IFRS연결),정상영업이익증가율(IFRS연결)
(주)금화피에스시,036190,2017/12,-6.16,-13.18,10.2,9.46,17.32,-4.64,-12.44,9.25,7.72,13.58
(주)금화피에스시,036190,2018/12,-1.31,15.49,19.89,12.05,19.21,0.69,13.39,19.87,13.33,22.21
(주)금화피에스시,036190,2019/12,0.56,-11.34,7.75,5.3,-22.94,-6.2,-10.24,8.6,7.3,-17.05
(주)금화피에스시,036190,2020/12,0.41,14.85,4.03,3.1,-20.45,2.31,12.37,7.32,4.4,-21.36
(주)금화피에스시,036190,2021/12,1.77,0.09,6.6,4.58,-12.55,0,0,0,0,0
(주)기가레인,049080,2013/12,0,0,0,0,0,0,0,0,0,0
(주)기가레인,049080,2014/12,34.48,1.49,23.14,8.39,-17.96,30.84,0.98,21.14,7.67,-29.71
(주)기가레인,049080,2015/12,5.45,-35.83,-15.07,11.49,0,9.22,-35.67,-14.44,15.03,0
(주)기가레인,049080,2016/12,-0.47,14.92,-12.83,2.75,0,0.24,22.52,-11.76,2.62,0
(주)기가레인,049080,2017/12,-7.69,27.67,56.01,17.76,0,-7.8,32.72,52.61,16.63,0
(주)기가레인,049080,2018/12,-14.78,27.59,-24.88,-1.92,0,-14.13,24.61,-22.93,-1.38,-147.73
(주)기가레인,049080,2019/12,-23.33,-44.74,-58.3,-34.46,0,-18.19,-41.68,-59,-34.23,0
(주)기가레인,049080,2020/12,-26.71,-40.23,82.12,-12.87,0,-20.43,-39.15,82.87,-11.55,0
(주)기가레인,049080,2021/12,-21.03,82.13,24.05,-6.98,0,-3.87,61.76,23.65,-5.16,0
(주)기산텔레콤,035460,2011/12,-62.6,-42.86,-20.4,-13.69,0,-4.87,-36.67,-26.55,-10.87,0
(주)기산텔레콤,035460,2012/12,16.21,35.53,4.43,-21.59,0,-81.7,13.15,-3.18,-15.1,0
(주)기산텔레콤,035460,2013/12,12.02,-1.77,6.4,22.9,-46.1,-18.81,6.93,14.61,7.61,198.65
(주)기산텔레콤,035460,2014/12,-14.5,-13.96,0.95,-5.19,-88.76,10.9,-6.23,5.51,-0.96,-65.87
(주)기산텔레콤,035460,2015/12,-16.9,9.85,6.3,-0.71,-35.6,-11.3,6.98,9.66,-2.61,-8.69
(주)기산텔레콤,035460,2016/12,-16.71,-46.01,-3.36,-12.59,0,13.56,-25.77,-5.67,-2.37,-282.68
(주)기산텔레콤,035460,2017/12,4.43,19.81,-5.3,-5.44,0,-6.62,7.26,-11.49,-5.49,0
(주)기산텔레콤,035460,2018/12,-40,-15.91,-17.47,-23.2,0,-14.75,-11.06,-10.37,-19.9,0
(주)기산텔레콤,035460,2019/12,2612.37,22.85,7.3,16.97,0,415.21,18.8,10.21,18.88,0
(주)기산텔레콤,035460,2020/12,-0.89,-12.31,-4.75,7.04,0,-5.78,2.62,0.1,6.05,-89.41
(주)기산텔레콤,035460,2021/12,6.63,-32.32,-8.03,-14.46,0,0.8,-10.08,-3.22,-0.33,0
(주)까스텔바작,308100,2016/12,,,,,,,,,,
(주)까스텔바작,308100,2017/12,0,0,0,0,0,-22.19,150.26,13.84,1.76,134.37
(주)까스텔바작,308100,2018/12,-9.05,10.57,21.01,22.85,24.88,-9.37,9.74,20.95,22.13,21.24
(주)까스텔바작,308100,2019/12,3.52,-11.97,22.34,12.4,-36.94,15.29,-11.9,22.12,12.29,-38.12
(주)까스텔바작,308100,2020/12,22.98,-17.19,3.43,12.97,-14.21,17.73,-17.31,6.26,16.5,-16.46
(주)까스텔바작,308100,2021/12,84.81,-0.47,-9.04,16.8,0,77.61,11,-14.1,11.96,0
(주)꿈비,407400,2021/12,,,,,,,,,,
(주)나노,187790,2014/12,,,,,,,,,,
(주)나노,187790,2015/12,0,0,0,0,0,0,0,0,0,0
(주)나노,187790,2016/12,-10.86,24.18,-15.01,-21,0,6.63,61.11,-29.72,-16.14,0
(주)나노,187790,2017/12,-14.15,62.04,36.75,3.14,0,-1.75,51.72,46.24,9.75,0
(주)나노,187790,2018/12,-10.13,14.34,20.17,12.64,-48.68,8,12.11,30.88,18.22,31.99
(주)나노,187790,2019/12,-6.46,12.22,7.89,9.59,76.43,-2.51,-10.07,8.05,7.28,-139.66
(주)나노,187790,2020/12,-2.22,-5.42,-9.91,-4.36,-73.89,-41,-35.71,-14.7,-5.61,0
(주)나노,187790,2021/12,-3.43,-1.21,-32.57,-16.61,598.3,5.23,8.22,-26.76,-35.18,0
(주)나노브릭,286750,2015/12,,,,,,,,,,
(주)나노브릭,286750,2016/12,,,,,,,,,,
(주)나노브릭,286750,2017/12,0,0,0,0,0,0,0,0,0,0
(주)나노브릭,286750,2018/12,13.14,20.17,270.89,0.54,0,13.14,20.11,107.56,-1.35,0
(주)나노브릭,286750,2019/12,-6.18,8.2,828.34,35.72,0,-6.18,8.2,828.34,35.73,0
(주)나노브릭,286750,2020/12,-20.23,11.27,-0.14,-9.9,0,,,,,
(주)나노브릭,286750,2021/12,-2.54,-19.04,-12.18,49.15,0,,,,,
(주)나노신소재,121600,2011/12,15.89,20.34,124.46,46.81,-48.82,16.17,20.34,124.52,46.84,-49.06
(주)나노신소재,121600,2012/12,-3.64,-29.38,-2.55,-6.28,0,-3.69,-29.38,-2.75,-6.44,0
(주)나노신소재,121600,2013/12,-8.94,13.46,2.18,-1.26,0,-8.95,14.23,2.24,-1.21,0
(주)나노신소재,121600,2014/12,-5.37,4.1,6.29,6.04,167.54,-5.41,3.4,6.42,6.15,164.82
(주)나노신소재,121600,2015/12,4.73,54.48,20.07,15.37,151.82,4.68,54.48,19.99,16.42,145.9
(주)나노신소재,121600,2016/12,-4.06,-4.7,5.02,1.94,-31.15,-4.09,-4.7,5.01,0.95,-30.8
(주)나노신소재,121600,2017/12,7,10.84,6.86,5.61,34.81,7.25,10.84,6.86,5.61,35.52
(주)나노신소재,121600,2018/12,5.03,14.66,7.03,10.16,1.8,4.95,14.66,7.17,10.7,2.56
(주)나노신소재,121600,2019/12,-2.95,-6.42,5.6,3.79,-40.05,-3,-6.42,5.55,3.47,-41.21
(주)나노신소재,121600,2020/12,42.02,-0.75,-1.59,4.73,-69.81,46.64,-0.75,-1.75,4.65,-71.54
(주)나노신소재,121600,2021/12,-1.5,26.13,8.8,14.13,309.27,2.3,25.85,8.33,13.71,290.87
(주)나노엔텍,039860,2011/12,7.21,-13.3,1.84,37.62,0,0,0,0,0,0
(주)나노엔텍,039860,2012/12,32.68,3.62,-21.32,-11.26,0,0,0,0,0,0
(주)나노엔텍,039860,2013/12,-3.42,40.63,9.19,4.22,0,-3.42,42.05,2.62,0.82,0
(주)나노엔텍,039860,2014/12,-5.46,6.21,53.13,-0.29,-76.14,-5.46,2.17,50.57,-3.44,0
(주)나노엔텍,039860,2015/12,7.48,-7.91,27.59,26.77,0,23.88,27.39,8.19,21.79,0
(주)나노엔텍,039860,2016/12,20.44,6.84,-43.57,-18.37,0,4.49,-10.6,-33.41,-13.25,0
(주)나노엔텍,039860,2017/12,-8.66,11.06,-3.19,-5.01,0,-8.66,7.22,-7.22,-7.3,0
(주)나노엔텍,039860,2018/12,-5,12.37,44.53,0.56,9.89,-4.98,8.35,48.12,-0.49,68.97
(주)나노엔텍,039860,2019/12,-4.67,0.92,16.52,10.73,10.75,-4.68,1.78,16.71,10.62,7.97
(주)나노엔텍,039860,2020/12,-2.05,9.33,8.96,10.33,-3.71,-1.72,12.14,10.87,13.24,11.53
(주)나노엔텍,039860,2021/12,33.21,24.76,15.15,18.25,62.17,33.03,21.54,15.07,18.25,53.87
(주)나노트로닉스,010670,2011/12,11.35,-4.5,-3.33,12.17,40.25,-36.77,-15.82,-6.98,6.92,0
(주)나노트로닉스,010670,2012/12,-45.09,12.84,5.3,5.84,410.96,-44.98,13.53,13.78,6.24,670.24
(주)나래나노텍,137080,2011/12,,,,,,,,,,
(주)나래나노텍,137080,2012/12,,,,,,,,,,
(주)나래나노텍,137080,2013/12,,,,,,,,,,
(주)나래나노텍,137080,2014/12,,,,,,,,,,
(주)나래나노텍,137080,2015/12,,,,,,,,,,
(주)나래나노텍,137080,2016/12,,,,,,,,,,
(주)나래나노텍,137080,2017/12,0,0,0,0,0,,,,,
(주)나래나노텍,137080,2018/12,-2.51,-0.66,7.15,-10.49,79.21,,,,,
(주)나래나노텍,137080,2019/12,-2.79,-54.82,-19.75,2.78,0,,,,,
(주)나래나노텍,137080,2020/12,6.52,92.53,3.57,3.24,0,0,0,0,0,0
(주)나래나노텍,137080,2021/12,10.47,63.17,36.06,17.74,306.39,10.5,63.22,36.27,17.78,309.25
(주)나무가,190510,2011/12,,,,,,,,,,
(주)나무가,190510,2012/12,0,0,0,0,0,0,0,0,0,0
(주)나무가,190510,2013/12,77.1,235.23,1196.89,58.6,427.42,60.9,156.52,828.93,42.29,46.78
(주)나무가,190510,2014/12,3.34,6.59,41.07,48.75,89.37,110.64,-0.45,15.63,48.54,-66.75
(주)나무가,190510,2015/12,0.9,70.21,200.8,48.38,355.26,27.84,84.97,211.19,50.39,1342.51
(주)나무가,190510,2016/12,95.54,-42.57,19.4,-22.24,0,23.31,-27.54,18.82,-3.9,0
(주)나무가,190510,2017/12,-20.17,-10.67,-60.56,-35.67,0,-6.23,-11.98,-57.1,-27.31,0
(주)나무가,190510,2018/12,16.43,17.89,37.02,5.63,0,-10.57,21.45,17.3,-16.6,0
(주)나무가,190510,2019/12,-24.57,37.93,28.91,101.43,-64.63,55.2,15.74,22.84,63.78,43.55
(주)나무가,190510,2020/12,36.86,41.08,2.91,2.83,-30.63,14.02,41.34,-13.32,-5.73,-184.85
(주)나무가,190510,2021/12,42.85,-10.08,17.45,-5.63,79.63,0,0,0,0,0
(주)나스미디어,089600,2011/12,-19.61,15.05,101.87,18.56,28.65,,,,,
(주)나스미디어,089600,2012/12,-30.76,8.04,12.89,-1.85,-2.51,,,,,
(주)나스미디어,089600,2013/12,-3.3,5.5,28.83,7.13,-20.42,,,,,
(주)나스미디어,089600,2014/12,-18.46,20.61,11.34,0.37,41.99,,,,,
(주)나스미디어,089600,2015/12,3413.88,52.37,11.13,45.36,35.94,,,,,
(주)나스미디어,089600,2016/12,-4.66,35.74,41.27,35.66,24.99,0,0,0,0,0
(주)나스미디어,089600,2017/12,-4.35,36.49,17.93,24.58,75.53,-2.77,71.96,21.88,19.72,122.23
(주)나스미디어,089600,2018/12,-0.33,-14.72,7.83,-4.32,-24.57,1.87,-11.36,10.46,-4.07,-27.27
(주)나스미디어,089600,2019/12,-5.14,9.04,6.12,21.99,20.87,-6.61,9.76,7.14,17.53,22.5
(주)나스미디어,089600,2020/12,-4.2,4.7,12.82,15.39,16.73,4.37,-4.59,17.84,18.47,-11.75
(주)나스미디어,089600,2021/12,18.34,8.13,11.85,14.44,12.1,10.78,11.21,11.87,16.2,21.91
(주)나이벡,138610,2011/12,-2.41,-48.72,463.79,34.78,0,,,,,
(주)나이벡,138610,2012/12,4.29,43.42,-14.03,-5.41,0,,,,,
(주)나이벡,138610,2013/12,-5.69,-41.38,-34.26,3.61,0,,,,,
(주)나이벡,138610,2014/12,-7.53,110.66,-12.77,-17.04,0,,,,,
(주)나이벡,138610,2015/12,8.07,-12.8,113,37.32,0,,,,,
(주)나이벡,138610,2016/12,18.7,15.11,-9.03,18.22,0,,,,,
(주)나이벡,138610,2017/12,7.58,31.19,25.61,12.11,0,,,,,
(주)나이벡,138610,2018/12,0,-17.37,-14.45,-13.33,0,,,,,
(주)나이벡,138610,2019/12,13.24,78.34,159.12,60.12,0,,,,,
(주)나이벡,138610,2020/12,6.25,-31.55,16.18,48.54,0,,,,,
(주)나이벡,138610,2021/12,6.78,114.33,-14.12,0.37,0,,,,,
(주)나이스디앤비,130580,2011/12,9.84,7.05,79.4,59.78,30.42,,,,,
(주)나이스디앤비,130580,2012/12,0.23,10.54,11.27,9.49,12.09,,,,,
(주)나이스디앤비,130580,2013/12,1.54,1.59,11.21,9.44,3.52,,,,,
(주)나이스디앤비,130580,2014/12,-17.96,7.9,11.32,14.51,23.85,,,,,
(주)나이스디앤비,130580,2015/12,39.66,12.05,12.47,12.03,20.14,0,0,0,0,0
(주)나이스디앤비,130580,2016/12,77.82,1.4,12.81,7.29,-3.59,38.62,32.29,17.64,8.87,30.79
(주)나이스디앤비,130580,2017/12,34.74,34.59,10.49,15.17,39.81,14.52,24.49,14.25,15.97,30.76
(주)나이스디앤비,130580,2018/12,7.67,30.44,15,18.82,32.71,0.19,23.08,17.29,20.74,23.29
(주)나이스디앤비,130580,2019/12,290.89,19.24,14.36,18.44,14.37,356.53,48.6,20.62,38.85,22.78
(주)나이스디앤비,130580,2020/12,-31.05,19.93,16.23,13.68,17.63,-33.36,6.29,14.44,10.94,10.08
(주)나이스디앤비,130580,2021/12,-7.75,7.32,15.72,16.09,17.14,49.35,7.89,16.07,18.54,20.22
(주)나이코,192240,2012/12,,,,,,,,,,
(주)나이코,192240,2013/12,,,,,,,,,,
(주)나이코,192240,2014/12,,,,,,,,,,
(주)나이코,192240,2015/12,,,,,,,,,,
(주)나인테크,267320,2017/12,,,,,,,,,,
(주)나인테크,267320,2018/12,,,,,,,,,,
(주)나인테크,267320,2019/12,,,,,,,,,,
(주)나인테크,267320,2020/12,0,0,0,0,0,,,,,
(주)나인테크,267320,2021/12,14.15,-4.23,-9.69,11.39,0,,,,,
(주)내츄럴엔도텍,168330,2012/12,,,,,,,,,,
(주)내츄럴엔도텍,168330,2013/12,0,0,0,0,0,,,,,
(주)내츄럴엔도텍,168330,2014/12,320.22,47.21,41.1,29.91,7.4,,,,,
(주)내츄럴엔도텍,168330,2015/12,-29.32,-64.13,-31.5,-23.3,0,0,0,0,0,0
(주)내츄럴엔도텍,168330,2016/12,-2.35,-85.27,-5.85,24.59,0,-2.35,-85.27,-6.27,23.68,0
(주)내츄럴엔도텍,168330,2017/12,-2.62,40.92,-0.97,-10.36,0,15.58,40.92,0.68,-0.22,0
(주)내츄럴엔도텍,168330,2018/12,-3.47,-3.75,-25.13,-23.19,0,-8.17,-3.36,-30.44,-28.61,0
(주)내츄럴엔도텍,168330,2019/12,-2.11,-25.61,-44.72,-20.54,0,-8.57,-26.3,-36.99,-20.24,0
(주)내츄럴엔도텍,168330,2020/12,-3.01,100.65,-20.3,6.53,0,-5.08,101.31,-15.99,4.13,0
(주)내츄럴엔도텍,168330,2021/12,-3.47,4.1,185.33,-3.94,0,0,0,0,0,0
(주)네오리진,094860,2011/12,21.89,10.91,10.78,41.9,0,151.85,64.26,9.06,49.22,0
(주)네오리진,094860,2012/12,6.12,5.82,13.51,13.4,17.67,,,,,
(주)네오리진,094860,2013/12,-19.16,68.52,-15.88,-4.02,0,,,,,
(주)네오리진,094860,2014/12,-35.12,-16.81,-46.53,-27.26,0,,,,,
(주)네오리진,094860,2015/12,-57.68,-64.11,-8.53,-49.03,0,,,,,
(주)네오리진,094860,2016/12,-1.85,-14.17,7.65,1.13,0,,,,,
(주)네오리진,094860,2017/12,20.52,-15.23,23.64,13.69,-72.63,0,0,0,0,0
(주)네오리진,094860,2018/12,-2.87,0.36,-19.26,-17.14,0,,,,,
(주)네오리진,094860,2019/12,38.83,24.33,-8.24,-4.25,0,,,,,
(주)네오리진,094860,2020/12,-11.56,-15.94,-11.35,-18.7,0,,,,,
(주)네오리진,094860,2021/12,-23.68,117.93,336.03,362.48,0,0,0,0,0,0
(주)네오셈,253590,2016/12,,,,,,,,,,
(주)네오셈,253590,2017/12,,,,,,,,,,
(주)네오셈,253590,2018/12,,,,,,,,,,
(주)네오셈,253590,2019/12,0,0,0,0,0,0,0,0,0,0
(주)네오셈,253590,2020/12,-8.5,86.73,9.51,-2.02,0,-8.24,78.65,15.3,-0.26,0
(주)네오셈,253590,2021/12,17.85,-26.89,12.51,36.77,-66,17.81,-23.57,17.8,38.8,-59.62
(주)네오오토,212560,2011/12,,,,,,,,,,
(주)네오오토,212560,2012/12,,,,,,,,,,
(주)네오오토,212560,2013/12,0,0,0,0,0,,,,,
(주)네오오토,212560,2014/12,-15.37,-7.27,23.12,-4.73,-17.27,,,,,
(주)네오오토,212560,2015/12,57.05,6.08,45.48,32.47,11.73,,,,,
(주)네오오토,212560,2016/12,18.33,21.8,12.55,11.96,8.88,,,,,
(주)네오오토,212560,2017/12,0.93,-8.75,5.01,1.67,-84.02,,,,,
(주)네오오토,212560,2018/12,5.99,-10.14,6.94,3.94,50.83,,,,,
(주)네오오토,212560,2019/12,-4.54,2.77,2.35,-1.01,-67.18,,,,,
(주)네오오토,212560,2020/12,-6.03,-0.8,4.21,2.39,271.89,,,,,
(주)네오오토,212560,2021/12,-0.67,21.16,7.7,1.47,100.32,,,,,
(주)네오위즈,095660,2011/12,388.66,39.92,13.75,38.3,240.46,394.58,55.09,5.29,44.44,297.12
(주)네오위즈,095660,2012/12,-3.92,-0.62,13.82,4.4,15.74,-5.79,1.02,5.33,-0.07,3.5
(주)네오위즈,095660,2013/12,-4.61,-36.84,17.81,-10.71,-22.55,-4.09,-34.35,12.72,-19.01,-13.32
(주)네오위즈,095660,2014/12,-97.83,-62.45,0.6,-16.28,-60.53,-94.92,-54.61,-3.89,-16.48,-69.18
(주)네오위즈,095660,2015/12,-59.43,-9.72,-0.81,-2.69,-30.59,-34.62,-5.45,-6.61,-11.57,-46.48
(주)네오위즈,095660,2016/12,-28.46,-6.62,-1.02,-14.3,-21.99,39.26,0.51,2.5,-15.21,48.53
(주)네오위즈,095660,2017/12,44.29,-9.18,-7.17,-6.96,-51.96,25.7,-8.9,-2.16,-4.12,-53.68
(주)네오위즈,095660,2018/12,2993.05,45.6,-1.29,3.23,8.78,732.32,23.81,12.28,20.49,107.45
(주)네오위즈,095660,2019/12,92.48,30.24,-0.33,-1.3,50.19,49.68,18.1,8.24,8.53,44.39
(주)네오위즈,095660,2020/12,40.28,10.7,21.07,23.01,147.03,8.79,13.8,19.95,20.44,85.26
(주)네오위즈,095660,2021/12,-5.73,-3.66,15.68,14.61,-43.24,-3.62,-9.81,18.53,19.89,-64.78
(주)네오위즈홀딩스,042420,2011/12,-99.83,24.89,11.7,25.81,28.32,14.22,43.82,-21.91,10.87,199.58
(주)네오위즈홀딩스,042420,2012/12,-28.62,45.78,9.51,4.22,-69.03,-7.22,2.16,3.62,-1.46,-6.34
(주)네오위즈홀딩스,042420,2013/12,-44.63,-81.24,-1.3,-10.41,-98.46,-3.43,-31.08,13.53,-14.66,-6.81
(주)네오위즈홀딩스,042420,2014/12,-84.46,-55.84,3.71,3.69,299.35,-89.18,-48.8,28.86,-2.47,-61.17
(주)네오위즈홀딩스,042420,2015/12,623.08,-59.86,27.81,35.2,0,-57.31,-23.93,26.99,-0.54,-63.24
(주)네오위즈홀딩스,042420,2016/12,-44.06,-14.44,-6.47,-10.77,0,35.08,1.12,-6.27,-6.57,54.71
(주)네오위즈홀딩스,042420,2017/12,-74.97,1.54,-4.2,-4.51,0,18.96,-8.35,0.67,-1.61,-52.47
(주)네오위즈홀딩스,042420,2018/12,-99.82,25.78,-2.53,-2.35,0,753.47,23.51,6.07,12.54,98.9
(주)네오위즈홀딩스,042420,2019/12,24886.33,168.15,0.26,-0.21,0,45.67,11.22,4.87,5.34,39.16
(주)네오위즈홀딩스,042420,2020/12,3193.18,-46.81,-4.75,-4.81,0,7,13.9,12.97,18.11,96.31
(주)네오위즈홀딩스,042420,2021/12,168.62,-15.56,-1.34,-1.1,0,-3.48,-6.89,17.14,20.32,-66.44
(주)네오이뮨텍,950220,2019/12,,,,,,,,,,
(주)네오이뮨텍,950220,2020/12,0,0,0,0,0,0,0,0,0,0
(주)네오이뮨텍,950220,2021/12,1383.16,0,97.7,96.52,0,147.07,0,92.39,95.54,0
(주)네오크레마,311390,2016/12,,,,,,,,,,
(주)네오크레마,311390,2017/12,,,,,,,,,,
(주)네오크레마,311390,2018/12,0,0,0,0,0,,,,,
(주)네오크레마,311390,2019/12,28.12,-15.16,63.89,42.05,-76.21,0,0,0,0,0
(주)네오크레마,311390,2020/12,0.57,19.93,7.46,5.7,299.54,0.18,50.79,5.19,4.16,89.31
(주)네오크레마,311390,2021/12,-2.49,3.54,2.44,2.97,-36.55,-2.77,0.22,4.83,4.31,8.7
(주)네오티스,085910,2011/12,7.81,24.55,8.24,11.53,104.55,,,,,
(주)네오티스,085910,2012/12,61.28,19.86,1.86,3.18,-31.9,,,,,
(주)네오티스,085910,2013/12,-6.02,3.72,0.6,17.1,-23.45,0,0,0,0,0
(주)네오티스,085910,2014/12,-9.43,3.79,4.65,-2.17,4.74,0,0,0,0,0
(주)네오티스,085910,2015/12,-4.15,-5.12,-7.41,0.28,-49.4,-5.05,-5.12,-6.45,0.37,-49.75
(주)네오티스,085910,2016/12,-6.32,12.4,-4.25,0.52,28.51,-7.58,12.4,-5.56,-0.07,26.04
(주)네오티스,085910,2017/12,0.17,8.24,-17.89,-3.33,17.58,-1.27,8.24,-18.55,-4.54,29.06
(주)네오티스,085910,2018/12,-4.34,3.96,-1.53,7.27,46.79,-5.29,3.96,-3.46,6.92,43.69
(주)네오티스,085910,2019/12,6.05,-5.82,-2.37,0.3,-24.69,16.14,-6.16,-2.23,0.31,-28.46
(주)네오티스,085910,2020/12,16.89,-10.42,-4.05,17.5,6.85,14.53,-10.47,-3.89,18.49,11.47
(주)네오티스,085910,2021/12,-0.14,19.56,30.59,10.23,63.27,0,0,0,0,0
(주)네오팜,092730,2011/12,-0.44,15.57,1.42,2.91,42.52,,,,,
(주)네오팜,092730,2012/12,-6.06,10.8,0.17,0.42,-82.56,,,,,
(주)네오팜,092730,2013/12,-6.01,7.26,1.38,1.81,926.86,,,,,
(주)네오팜,092730,2014/12,-6.04,27.14,2.67,3.1,132.94,,,,,
(주)네오팜,092730,2015/12,-1.87,40.47,4.75,12.76,25.1,,,,,
(주)네오팜,092730,2016/12,4.52,17.5,19.75,16.29,60.34,0,0,0,0,0
(주)네오팜,092730,2017/12,3.28,26.73,24.62,22.97,45.81,3.27,26.59,23.36,21.9,46.95
(주)네오팜,092730,2018/12,17.1,23.87,24.95,28.85,33.87,17.08,23.57,24.6,28.63,36.5
(주)네오팜,092730,2019/12,-1.91,26,74.48,65.52,19.19,-1.92,25.6,78.27,68.3,19.82
(주)네오팜,092730,2020/12,-3.99,-2.54,10.61,7.77,-8.38,-3.99,-1.94,11.38,8.34,-4.61
(주)네오팜,092730,2021/12,-6.36,7.38,9.85,7.05,0.33,0,0,0,0,0
(주)네오퍼플,028090,2011/12,-1.96,-11.8,12.3,-6.06,0,0,0,0,0,0
(주)네오퍼플,028090,2012/12,-65.65,-23.29,-13.68,-4.98,0,0,0,0,0,0
(주)네오펙트,290660,2017/12,,,,,,,,,,
(주)네오펙트,290660,2018/12,0,0,0,0,0,0,0,0,0,0
(주)네오펙트,290660,2019/12,160.23,15,-50.07,6.11,0,159.05,117.78,-56.07,30.89,0
(주)네오펙트,290660,2020/12,-4.04,-48.46,67.96,20.5,0,24.48,51.28,22.8,23.16,0
(주)네오펙트,290660,2021/12,18.05,51.56,-11.74,-6.96,0,16.55,24.34,-18.92,-9.27,0
(주)네온테크,306620,2018/12,,,,,,,,,,
(주)네온테크,306620,2019/12,,,,,,,,,,
(주)네온테크,306620,2020/12,0,0,0,0,0,0,0,0,0,0
(주)네온테크,306620,2021/12,11.98,12.06,22.22,16.62,0,11.79,27.49,23.51,19.53,0
(주)네이블커뮤니케이션즈,153460,2011/12,-12.45,14.15,59.79,33.85,111.19,,,,,
(주)네이블커뮤니케이션즈,153460,2012/12,971.19,37.19,93.07,75.19,24.99,,,,,
(주)네이블커뮤니케이션즈,153460,2013/12,-1.82,-23.02,6.02,-11.72,-99.24,,,,,
(주)네이블커뮤니케이션즈,153460,2014/12,-1.88,8.58,-0.94,3.25,1335.22,0,0,0,0,0
(주)네이블커뮤니케이션즈,153460,2015/12,-1.77,-4.02,2.99,1.51,-54.14,,,,,
(주)네이블커뮤니케이션즈,153460,2016/12,-2.95,-5.54,29.84,23.79,-23.47,,,,,
(주)네이블커뮤니케이션즈,153460,2017/12,-6.71,-37.6,-19.18,-18.84,0,,,,,
(주)네이블커뮤니케이션즈,153460,2018/12,-6.44,17.52,-8.77,-9.22,0,,,,,
(주)네이블커뮤니케이션즈,153460,2019/12,-4.65,-21.93,-1.53,-7.45,0,,,,,
(주)네이블커뮤니케이션즈,153460,2020/12,-13.74,-4.24,2.4,4.75,0,,,,,
(주)네이블커뮤니케이션즈,153460,2021/12,-3.13,37.4,11.15,14.58,519.35,,,,,
(주)네이처셀,007390,2011/12,15.94,-22.9,1996.96,7.19,0,,,,,
(주)네이처셀,007390,2012/12,7.95,19.35,7.8,-5.27,0,,,,,
(주)네이처셀,007390,2013/12,0.39,7.36,24.89,-7.28,0,,,,,
(주)네이처셀,007390,2014/12,0.91,-13.19,27.64,6.6,0,,,,,
(주)네이처셀,007390,2015/12,-4.07,20.5,130.48,87.35,0,,,,,
(주)네이처셀,007390,2016/12,15.79,-12.33,7.36,14.57,0,,,,,
(주)네이처셀,007390,2017/12,2.67,1.6,16.06,-2.33,0,,,,,
(주)네이처셀,007390,2018/12,-4.85,-1.84,9.24,2.79,0,,,,,
(주)네이처셀,007390,2019/12,-7.59,-13.64,89.87,76.09,43.46,,,,,
(주)네이처셀,007390,2020/12,-31.67,-27.53,-23.45,-7.91,0,,,,,
(주)네이처셀,007390,2021/12,-9.03,32.8,-2.93,-18.78,0,,,,,
(주)네패스,033640,2011/12,5.36,-9.53,9.35,-5.76,-15.38,10.94,1.21,-2.68,-2.12,-34.52
(주)네패스,033640,2012/12,31.99,19.22,11.01,16.69,61.5,11.01,5.23,8.83,5.98,117.84
(주)네패스,033640,2013/12,13.12,-10.78,-12,-1.56,-50.98,4.52,25.33,-15.23,16.63,0
(주)네패스,033640,2014/12,-18.7,-16.57,-23.12,0.08,-65.03,-13.25,-9.7,-5.22,-2.42,0
(주)네패스,033640,2015/12,-9.16,14.55,7.15,-6.98,247.93,7.61,-15.08,-7.48,-7.7,-43.41
(주)네패스,033640,2016/12,-5.93,1.96,3.86,-3.99,-36.21,-28.89,-8.84,17.28,-16.09,112.61
(주)네패스,033640,2017/12,13.57,17.03,5.56,6.15,77.64,9.1,11.98,0.3,3.19,134.22
(주)네패스,033640,2018/12,-2.47,2.21,19.17,-2.05,-5.24,-9.46,-4.11,23.23,-8.48,14.11
(주)네패스,033640,2019/12,11.51,28.44,21.26,36.89,86.55,87.47,30.37,30.18,84.99,179.59
(주)네패스,033640,2020/12,-29.09,-20.98,6.7,-1.49,-59.63,80.33,-2.28,-0.45,54.24,0
(주)네패스,033640,2021/12,47.19,28.35,8.99,19.83,8.76,39.44,21.77,-15.03,37.82,0
(주)네패스아크,330860,2019/12,,,,,,,,,,
(주)네패스아크,330860,2020/12,0,0,0,0,0,,,,,
(주)네패스아크,330860,2021/12,41.77,68.34,35.76,38.29,211.11,,,,,
(주)넥스지,081970,2011/12,253.22,8.38,12.28,13.3,17.47,,,,,
(주)넥스지,081970,2012/12,4.5,-16,8.98,5.66,-24.05,,,,,
(주)넥스지,081970,2013/12,-72.06,-4.87,3.83,0.61,-30.88,0,0,0,0,0
(주)넥스지,081970,2014/12,-10.16,23.89,2.81,9.26,-49.4,,,,,
(주)넥스지,081970,2015/12,55.54,4.41,1.8,-1.78,-63.9,,,,,
(주)넥스지,081970,2016/12,-23.53,8.91,1.83,1.31,0,,,,,
(주)넥스지,081970,2017/12,-14.6,-12.4,-0.26,0.67,0,0,0,0,0,0
