회사명,거래소코드,회계년도,[제조]      유형자산(요약)(IFRS)(백만원),[제조]      유형자산(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원),[제조]자본(*)(요약)(IFRS)(백만원),[제조]자본(*)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원)
(주)혜인,003010,2011/12,74505,85390,190879,195602,115640,111663,194624,199424,5266,4543
(주)혜인,003010,2012/12,87078,96818,196298,199134,104546,104717,241533,249948,-2627,-2850
(주)혜인,003010,2013/12,88349,98228,210992,228762,99509,96053,216756,228890,3033,726
(주)혜인,003010,2014/12,92158,101136,214272,259888,99206,96339,242402,257110,10478,7728
(주)혜인,003010,2015/12,90460,98133,202118,266801,90680,91253,223444,236640,4848,2581
(주)혜인,003010,2016/12,96483,100620,209664,210995,91062,91308,227871,234552,5417,5173
(주)혜인,003010,2017/12,84104,87363,234657,237530,94303,92304,223416,227953,3765,2512
(주)혜인,003010,2018/12,77664,80358,215382,216727,93508,91661,224624,228402,6228,6171
(주)혜인,003010,2019/12,74484,74963,259981,260858,99171,95545,217628,218340,12435,11804
(주)혜인,003010,2020/12,70331,70621,217541,217541,102414,98184,207374,207883,9171,8819
(주)혜인,003010,2021/12,66323,66207,206356,206356,107035,101983,194652,194738,9392,9064
(주)호텔신라,008770,2011/12,474737,483575,1764353,1798371,598030,601455,1375611,1385303,96033,97523
(주)호텔신라,008770,2012/12,478764,482129,2189738,2219639,686637,689181,1542216,1547612,129255,129263
(주)호텔신라,008770,2013/12,640765,643395,2275089,2296998,680263,678554,1709734,1712071,88471,86567
(주)호텔신라,008770,2014/12,672998,703583,2795389,2908977,770032,729972,1882407,1907452,174640,138980
(주)호텔신라,008770,2015/12,702779,735612,2782231,3251680,846098,743949,2213550,2176705,133524,77150
(주)호텔신라,008770,2016/12,674762,706920,3155128,3715311,779067,661541,2034192,2040955,113060,78966
(주)호텔신라,008770,2017/12,657378,693084,3362981,4011500,786733,668138,2261641,2249913,99426,73086
(주)호텔신라,008770,2018/12,651278,696935,3643940,4713673,863302,765063,2244199,2303742,202871,209105
(주)호텔신라,008770,2019/12,639858,674534,4567737,5717306,980521,919541,3071696,3527281,284428,295860
(주)호텔신라,008770,2020/12,614801,624824,2814423,3188065,676662,623956,2441132,2893842,-176015,-185280
(주)호텔신라,008770,2021/12,578285,589913,3379077,3779129,586572,576905,2220068,2656450,90568,118812
(주)화승알앤에이,378850,2021/12,101376,171497,504853,505758,60297,60297,370305,402076,5197,8130
(주)화승엔터프라이즈,241590,2015/12,0,116758,0,0,62136,63046,62137,260518,-1,-1
(주)화승엔터프라이즈,241590,2016/12,0,161704,35968,640234,191596,192790,192876,436691,35000,43833
(주)화승엔터프라이즈,241590,2017/12,127,287716,43827,768224,257107,261471,270035,626784,42595,58541
(주)화승엔터프라이즈,241590,2018/12,98,361678,4746,879226,199635,283124,225505,760456,3463,40300
(주)화승엔터프라이즈,241590,2019/12,204,406276,8161,1201591,204708,367462,240827,978863,5932,85444
(주)화승엔터프라이즈,241590,2020/12,145,410716,3951,1115756,352874,537461,388610,1154956,1085,62461
(주)화승엔터프라이즈,241590,2021/12,85,497388,4845,1138575,355467,550420,386894,1330258,1773,7099
(주)화승인더스트리,006060,2011/12,66454,163882,262241,603045,131035,138790,300500,476498,11996,16257
(주)화승인더스트리,006060,2012/12,61432,168043,233362,559897,133394,137128,286051,457261,7614,12366
(주)화승인더스트리,006060,2013/12,64848,171758,217366,598379,121933,110611,291109,472664,-2057,9368
(주)화승인더스트리,006060,2014/12,58459,170906,226709,598509,117332,117325,333165,533011,-872,16097
(주)화승인더스트리,006060,2015/12,54364,196155,631210,746832,129371,129612,351335,561115,14010,44301
(주)화승인더스트리,006060,2016/12,52967,281802,829327,1011155,232351,287661,504400,803886,26321,78140
(주)화승인더스트리,006060,2017/12,48028,357265,972307,1151943,240620,312323,514053,875730,21795,94754
(주)화승인더스트리,006060,2018/12,3383,430215,809022,1111910,166976,354117,381683,991259,12287,57708
(주)화승인더스트리,006060,2019/12,763,481630,1045321,1425876,181754,453414,409996,1270684,25279,113567
(주)화승인더스트리,006060,2020/12,831,490469,926399,1298774,191030,627248,392361,1433482,20859,82392
(주)화승인더스트리,006060,2021/12,623,583052,831500,1365518,194986,634678,394326,1637051,18033,17136
(주)화승코퍼레이션,013520,2011/12,97619,333141,630817,1348515,223428,236946,565630,969243,17088,46098
(주)화승코퍼레이션,013520,2012/12,112992,344931,661175,1433575,228749,237052,574765,956450,17534,48828
(주)화승코퍼레이션,013520,2013/12,123927,421615,655379,1632279,228808,193899,625861,1131628,18156,73242
(주)화승코퍼레이션,013520,2014/12,125955,451012,663206,1696590,213394,202853,634267,1167986,14413,87884
(주)화승코퍼레이션,013520,2015/12,129025,466293,677791,1679513,278743,268763,744167,1299508,17597,109984
(주)화승코퍼레이션,013520,2016/12,136509,450297,757258,1616064,334370,325255,830710,1339826,17153,105316
(주)화승코퍼레이션,013520,2017/12,125606,463669,718370,1443396,269356,270278,708184,1274196,2900,35781
(주)화승코퍼레이션,013520,2018/12,118426,434152,729709,1528089,218756,218484,660377,1211765,11604,53943
(주)화승코퍼레이션,013520,2019/12,114902,454297,748205,1551955,258774,262263,691953,1211566,17064,64968
(주)화승코퍼레이션,013520,2020/12,110429,432831,627827,1313327,224350,220696,708621,1183883,-14186,13738
(주)화승코퍼레이션,013520,2021/12,5749,410711,77732,1399821,151877,197430,291166,1155192,-44593,10194
(주)화신,010690,2011/12,102415,274577,571239,1490351,299493,363228,435936,887893,58018,74768
(주)화신,010690,2012/12,112233,318556,611771,1626052,320662,366446,436715,853596,37207,98944
(주)화신,010690,2013/12,130152,330522,664325,1483549,357798,334583,522989,781631,32088,66367
(주)화신,010690,2014/12,134430,373708,598419,1313606,424620,377620,664072,927527,7830,41152
(주)화신,010690,2015/12,136502,401824,596770,1251699,442233,363356,649628,900500,5807,19197
(주)화신,010690,2016/12,134388,408419,550942,1249726,440038,393845,685107,964142,8855,46164
(주)화신,010690,2017/12,135228,373128,495432,1066934,404085,352742,575545,846408,-22350,-22843
(주)화신,010690,2018/12,157203,372202,599101,1075816,351546,293181,626194,828226,-23713,-21087
(주)화신,010690,2019/12,158060,389217,680798,1164322,345961,299727,611471,808403,10069,1942
(주)화신,010690,2020/12,153661,356664,708779,1085542,319891,255661,641225,822660,2353,-11278
(주)화신,010690,2021/12,142706,374893,724968,1236592,330328,288442,679469,870753,-7151,24157
(주)화인베스틸,133820,2011/12,128974,,227276,,34563,,216888,,7502,
(주)화인베스틸,133820,2012/12,123776,,243860,,39537,,203717,,13736,
(주)화인베스틸,133820,2013/12,117813,,224271,,57784,,202715,,24100,
(주)화인베스틸,133820,2014/12,123557,,257495,,104990,,253345,,25386,
(주)화인베스틸,133820,2015/12,132599,,213693,,100962,,222662,,5743,
(주)화인베스틸,133820,2016/12,128813,,163149,,101680,,226510,,4164,
(주)화인베스틸,133820,2017/12,122685,,127448,,99635,,215737,,4657,
(주)화인베스틸,133820,2018/12,108531,,145092,,100756,,228133,,6274,
(주)화인베스틸,133820,2019/12,105685,,134799,,92144,,210801,,-2836,
(주)화인베스틸,133820,2020/12,100163,,98647,,76319,,177775,,-12994,
(주)화인베스틸,133820,2021/12,94583,,124077,,79498,,183239,,5535,
(주)황금에스티,032560,2011/12,73625,94049,180681,214382,148218,158914,227124,257749,11482,12660
(주)황금에스티,032560,2012/12,82337,104928,145921,177023,151528,163233,208119,242003,4002,4613
(주)황금에스티,032560,2013/12,85096,109537,148431,183259,155540,171811,213860,253730,5758,8022
(주)황금에스티,032560,2014/12,90339,116861,148553,186773,160232,179983,208349,250683,7472,12029
(주)황금에스티,032560,2015/12,99913,124407,130281,172921,161536,184391,245247,294144,3805,8465
(주)황금에스티,032560,2016/12,77191,165061,117978,225311,173032,223576,244619,371879,7868,20188
(주)황금에스티,032560,2017/12,77916,140279,118842,224730,183159,247352,227603,363643,14405,27516
(주)황금에스티,032560,2018/12,76753,144761,118918,244773,187138,268334,237438,406187,8349,24010
(주)황금에스티,032560,2019/12,75476,137482,123922,243584,195993,282968,224042,390223,8413,18780
(주)황금에스티,032560,2020/12,74354,158477,118011,239454,205429,302067,263774,452295,7638,23750
(주)황금에스티,032560,2021/12,74093,168996,136869,270982,228682,332513,265600,431568,31436,41156
(주)효성,004800,2011/12,2959265,4929852,9283305,11342141,2880775,2960361,8507120,13623190,393023,288838
(주)효성,004800,2012/12,3179544,5151600,9284878,12611750,3057089,3014062,8284794,13763660,185450,189307
(주)효성,004800,2013/12,3289464,5450912,9067386,12579157,2587296,2674081,7848966,13593413,244852,485912
(주)효성,004800,2014/12,3267496,5485728,8532153,12177134,2721699,2895269,7755586,13662074,204747,600346
(주)효성,004800,2015/12,3368749,5628843,8033110,12458454,2990447,3472114,7746433,14013178,473350,950169
(주)효성,004800,2016/12,3330048,5845022,7974341,11929113,3417216,3841216,7680269,14120801,633193,1016347
(주)효성,004800,2017/12,3339790,5663176,8509950,12546410,3473711,3863282,7844283,14534979,415425,770807
(주)효성,004800,2018/12,531301,947976,352311,2991006,1869336,2702147,2120868,6407905,-22668,143483
(주)효성,004800,2019/12,536004,918325,342850,3373447,1816218,2710242,2118763,6527055,54364,236828
(주)효성,004800,2020/12,545272,930909,295491,2782555,2267939,2514323,2656660,4429750,56935,138793
(주)효성,004800,2021/12,543457,1000116,1053086,3538943,2654957,2992274,3114281,5257874,442578,640563
(주)후성,093370,2011/12,175557,178743,237604,242412,125587,127977,304326,308040,25689,25399
(주)후성,093370,2012/12,172691,201751,215610,222678,148103,160414,291019,321753,-4619,-5877
(주)후성,093370,2013/12,141815,180338,193122,203419,120534,131991,254726,290138,-14661,-15902
(주)후성,093370,2014/12,96500,132162,175167,187022,50941,61372,196140,231980,-9530,-9215
(주)후성,093370,2015/12,119511,152069,199309,215238,86956,97994,232930,261388,14916,15627
(주)후성,093370,2016/12,133340,159529,186230,192073,153455,163379,270929,315083,34113,36434
(주)후성,093370,2017/12,127563,162031,241243,248838,180509,208911,285242,316115,37824,35483
(주)후성,093370,2018/12,171285,269157,268885,274934,216339,245500,377193,441481,45640,39591
(주)후성,093370,2019/12,171827,348815,241218,248944,225736,242944,414665,528908,27245,13436
(주)후성,093370,2020/12,171599,350439,237240,261600,235123,241185,415080,536124,23093,2807
(주)후성,093370,2021/12,191688,377210,305251,381257,278505,283459,429789,616334,56182,58139
(주)휠라홀딩스,081660,2011/12,9845,43259,457656,764406,308078,298596,691412,839412,54603,106603
(주)휠라홀딩스,081660,2012/12,35206,44748,423884,670438,343227,414104,665693,876802,32655,91443
(주)휠라홀딩스,081660,2013/12,34685,41901,415153,736136,358030,492007,693230,971356,24723,98129
(주)휠라홀딩스,081660,2014/12,33474,39523,397490,797476,374562,560212,679626,1035231,11853,93549
(주)휠라홀딩스,081660,2015/12,34093,44531,346805,815750,388581,479102,705600,978932,-4020,80562
(주)휠라홀딩스,081660,2016/12,46229,344467,306179,967128,369515,1302163,754197,3384915,-31021,11838
(주)휠라홀딩스,081660,2017/12,69155,323527,342462,2530324,379779,1234330,666260,3078924,1415,217466
(주)휠라홀딩스,081660,2018/12,41411,310716,499913,2954643,403964,1506494,693451,3304340,56454,357102
(주)휠라홀딩스,081660,2019/12,49123,439052,612236,3450422,492835,1800944,814761,3770249,112224,470676
(주)휠라홀딩스,081660,2020/12,3032,405236,376,3128806,407915,1857328,662624,3758441,-8716,341078
(주)휠라홀딩스,081660,2021/12,1469,418218,106260,3793959,490298,2306489,774385,4288857,95415,492851
(주)휴니드테크놀러지스,005870,2011/12,73737,,47340,,69688,,134233,,194,
(주)휴니드테크놀러지스,005870,2012/12,72455,,41006,,61387,,128777,,-4285,
(주)휴니드테크놀러지스,005870,2013/12,72171,,56812,,60862,,132766,,225,
(주)휴니드테크놀러지스,005870,2014/12,70670,,40281,,64321,,134650,,390,
(주)휴니드테크놀러지스,005870,2015/12,69718,,60516,,78722,,164132,,2066,
(주)휴니드테크놀러지스,005870,2016/12,73310,,178932,,98660,,169249,,18787,
(주)휴니드테크놀러지스,005870,2017/12,74889,,180854,,109594,,147680,,16810,
(주)휴니드테크놀러지스,005870,2018/12,73074,,261299,,108582,,227270,,29948,
(주)휴니드테크놀러지스,005870,2019/12,71693,,194669,,115848,,260965,,8760,
(주)휴니드테크놀러지스,005870,2020/12,69717,,198075,,119307,,250471,,10576,
(주)휴니드테크놀러지스,005870,2021/12,68511,,227702,,133181,,267340,,13294,
(주)휴비스,079980,2011/12,285048,339541,1386699,1669185,237457,248905,673514,793659,67424,74824
(주)휴비스,079980,2012/12,300529,349656,1283896,1562519,344504,358640,712410,825460,50137,58717
(주)휴비스,079980,2013/12,309113,357482,1257251,1532918,344381,366874,716852,826273,35143,43056
(주)휴비스,079980,2014/12,312779,395159,1122318,1371696,347670,384424,753176,899691,31975,43518
(주)휴비스,079980,2015/12,318762,398811,918891,1205085,360230,396967,710393,856589,22092,33597
(주)휴비스,079980,2016/12,379683,454483,859454,1143501,364921,397838,785704,914125,8805,15073
(주)휴비스,079980,2017/12,376572,447017,993521,1280979,368235,407327,787781,900280,13306,29573
(주)휴비스,079980,2018/12,375411,418880,1041438,1262515,357483,408127,831853,958085,18737,34359
(주)휴비스,079980,2019/12,397350,438353,845377,1029346,355387,396126,790141,877171,4312,4867
(주)휴비스,079980,2020/12,394410,436641,733458,920303,427555,475787,793223,872859,27808,39870
(주)휴비스,079980,2021/12,413649,454955,884892,1082572,416603,467843,741560,843415,2364,6491
(주)휴스틸,005010,2011/12,201104,201351,568184,568624,382193,382085,539774,536914,38756,40871
(주)휴스틸,005010,2012/12,240550,240752,590314,588890,392374,388869,558216,556020,35476,41356
(주)휴스틸,005010,2013/12,237102,237247,535195,547752,411149,406030,558465,561573,8687,17318
(주)휴스틸,005010,2014/12,239986,240802,572488,553844,401106,397392,575473,578697,21462,19450
(주)휴스틸,005010,2015/12,259441,260936,357232,438475,398115,393682,499998,513959,272,8223
(주)휴스틸,005010,2016/12,252062,253587,387904,364021,392758,385917,580520,586849,800,1347
(주)휴스틸,005010,2017/12,245136,246874,654717,690567,387836,376925,663725,659077,24925,22719
(주)휴스틸,005010,2018/12,241743,243584,537032,588769,408167,406012,591912,603455,8878,17946
(주)휴스틸,005010,2019/12,241866,246079,454523,536989,406072,396558,558634,579096,-3764,-12916
(주)휴스틸,005010,2020/12,258498,262371,343239,365613,411044,414464,568193,604130,-2073,17657
(주)휴스틸,005010,2021/12,456002,460722,562775,616506,606522,626400,864754,951921,47556,63214
AJ네트웍스(주),095570,2011/12,,,,,,,,,,
AJ네트웍스(주),095570,2012/12,,,,,,,,,,
AJ네트웍스(주),095570,2013/12,228484,1038206,20708,757134,101263,214311,395945,1250259,16839,70538
AJ네트웍스(주),095570,2014/12,260725,1174994,194185,1011150,160791,283277,484674,1437917,26286,76978
AJ네트웍스(주),095570,2015/12,314729,1357206,196520,1055581,262341,398012,612888,1725200,23670,74259
AJ네트웍스(주),095570,2016/12,432310,1558148,244972,1253877,281999,427486,806211,2081317,28837,61859
AJ네트웍스(주),095570,2017/12,544417,1810059,280266,1431016,292823,447173,974533,2354234,36587,77222
AJ네트웍스(주),095570,2018/12,47155,245055,339800,1056691,266200,491808,1075577,2575139,37338,-21282
AJ네트웍스(주),095570,2019/12,54515,272817,391780,1202794,310449,347341,1231565,1803255,39951,17844
AJ네트웍스(주),095570,2020/12,57226,229559,453555,1017050,298445,288008,1204138,1588170,50287,22953
AJ네트웍스(주),095570,2021/12,57693,177685,485524,1026749,372788,362510,1198209,1355044,56474,45110
CS홀딩스(주),000590,2011/12,304,68206,2726,109046,148881,162793,156447,188753,1585,12312
CS홀딩스(주),000590,2012/12,262,66734,1987,103357,150620,169677,158256,191296,650,7735
CS홀딩스(주),000590,2013/12,141,77171,1977,146123,151920,203806,160069,233929,561,16898
CS홀딩스(주),000590,2014/12,215,76983,1969,141560,160162,224394,170117,260356,690,20998
CS홀딩스(주),000590,2015/12,175,74335,1978,138971,163079,245864,173456,284933,536,22698
CS홀딩스(주),000590,2016/12,187,74065,1789,123145,163702,261889,171586,293927,413,19833
CS홀딩스(주),000590,2017/12,561,37758,2600,120960,164222,269430,172057,302434,986,17036
CS홀딩스(주),000590,2018/12,414,36510,3035,122551,165186,274753,172815,304418,1206,13319
CS홀딩스(주),000590,2019/12,279,40380,3320,134972,166339,286153,174071,314292,1368,17025
CS홀딩스(주),000590,2020/12,155,34338,3347,131637,166815,295561,174455,323726,1180,15901
CS홀딩스(주),000590,2021/12,46,35334,3673,159018,167989,312196,176179,353717,1321,19648
HD현대(주),267250,2017/12,52834,7233872,465242,14299512,5388612,10101865,7750712,20888570,282228,843038
HD현대(주),267250,2018/12,54351,7885741,579339,27256650,5525289,10554160,8150736,23347820,337848,861427
